name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Wes Burns,Ipswich,,2024-08-17,True,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,Ipswich,False,,,
Wes Burns,Ipswich,,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,28.0,0.0,Ipswich,True,,,
Wes Burns,Ipswich,,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,18.67,1.0,Ipswich,False,,,
Wes Burns,Ipswich,,2024-09-14,False,58.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,1.0,0.25,0.0,28.5,2.0,Ipswich,False,,,
Wes Burns,Ipswich,,2024-09-21,False,73.0,0.0,0.0,0.0,0.71,2.0,0.0,2.0,4.4,0.0,1.0,0.6,0.0,37.4,1.0,Ipswich,True,,,
Wes Burns,Ipswich,,2024-09-29,True,21.0,0.0,0.12,0.0,0.0,1.0,1.0,0.0,0.6,0.0,0.0,0.8,0.02,34.67,2.0,Ipswich,False,,,
Wes Burns,Ipswich,,2024-10-05,False,72.0,0.0,0.02,0.0,0.31,2.0,1.0,1.0,2.4,0.0,1.0,1.2,0.03,40.0,2.0,Ipswich,True,,,
Wes Burns,Ipswich,,2024-10-19,True,62.0,0.0,0.0,0.0,0.37,2.0,0.0,1.0,1.0,0.0,1.0,1.6,0.03,42.75,1.0,Ipswich,False,,,
Wes Burns,Ipswich,,2024-10-26,False,55.0,0.0,0.06,0.0,0.0,1.0,1.0,0.0,1.5,0.0,0.0,1.6,0.04,44.11,,Ipswich,True,Leicester City,,0.47
,Ipswich,,,,,,,,,,,,,,,,,,,Ipswich,False,Tottenham,,-0.3
,Ipswich,,,,,,,,,,,,,,,,,,,Ipswich,True,Manchester United,,0.39
