name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
James Milner,Brighton,Everton,2024-08-17,False,81.0,0.0,0.0,0.0,0.25,2.0,0.0,3.0,7.0,0.0,1.0,2.0,0.0,81.0,0.0,2.0,0.29,1.48,0.04,2.0,Brighton,True,Manchester United,-2.4,0.39
James Milner,Brighton,Manchester United,2024-08-24,True,72.0,0.0,0.19,0.0,0.02,2.0,2.0,1.0,3.7,0.0,1.0,2.0,0.1,76.5,0.0,2.0,0.29,1.48,0.04,1.0,Brighton,False,Arsenal,-1.78,-0.56
James Milner,Brighton,Arsenal,2024-08-31,False,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.67,0.06,56.33,0.0,2.0,0.29,1.48,0.04,0.0,Brighton,True,Ipswich Town,,
James Milner,Brighton,Ipswich Town,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,1.25,0.05,42.25,0.0,2.0,0.29,1.48,0.04,0.0,Brighton,True,Nottingham Forest,-0.8,1.2
James Milner,Brighton,Nottingham Forest,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,1.0,0.04,33.8,0.0,2.0,0.29,1.48,0.04,0.0,Brighton,False,Chelsea,-0.59,-0.9
James Milner,Brighton,Chelsea,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.6,0.04,28.17,0.0,2.0,0.29,1.48,0.04,0.0,Brighton,True,Tottenham,-0.36,0.74
James Milner,Brighton,Tottenham,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.2,0.0,24.14,0.0,2.0,0.29,1.48,0.04,0.0,Brighton,False,Newcastle United,1.9,-0.44
James Milner,Brighton,Newcastle United,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,21.12,0.0,2.0,0.29,1.48,0.04,0.0,Brighton,True,Wolverhampton,-1.51,-0.08
James Milner,Brighton,Wolverhampton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,18.78,0.0,2.0,0.29,1.48,0.04,,,,,,
,Brighton,,,,,,,,,,,,,,,,,,,,,,,,Brighton,False,Liverpool,-1.55,-1.08
,Brighton,,,,,,,,,,,,,,,,,,,,,,,,Brighton,True,Manchester City,2.39,-1.18
,Brighton,,,,,,,,,,,,,,,,,,,,,,,,Brighton,False,Bournemouth,0.25,-0.04
