name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Philip Billing,Bournemouth,Nottingham Forest,2024-08-17,False,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,6.0,2.0,2.0,2.87,3.71,0.04,0.0,Bournemouth,True,Newcastle United,-1.78,0.67
Philip Billing,Bournemouth,Newcastle United,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.5,0.0,3.0,2.0,2.0,2.87,3.71,0.04,0.0,Bournemouth,False,Everton,3.85,-0.39
Philip Billing,Bournemouth,Everton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.33,0.0,2.0,2.0,2.0,2.87,3.71,0.04,1.0,Bournemouth,True,Chelsea,-0.01,0.0
Philip Billing,Bournemouth,Chelsea,2024-09-14,True,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,5.25,2.0,2.0,2.87,3.71,0.04,0.0,Bournemouth,False,Liverpool,4.89,-1.08
Philip Billing,Bournemouth,Liverpool,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.4,0.0,4.2,2.0,2.0,2.87,3.71,0.04,0.0,Bournemouth,True,Southampton,2.91,0.24
Philip Billing,Bournemouth,Southampton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.2,0.0,3.5,2.0,2.0,2.87,3.71,0.04,0.0,Bournemouth,False,Leicester City,-1.39,-0.22
Philip Billing,Bournemouth,Leicester City,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.2,0.0,3.0,2.0,2.0,2.87,3.71,0.04,0.0,Bournemouth,True,Arsenal,4.06,-0.32
Philip Billing,Bournemouth,Arsenal,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.2,0.0,2.62,2.0,2.0,2.87,3.71,0.04,0.0,Bournemouth,False,Aston Villa,2.29,0.11
Philip Billing,Bournemouth,Aston Villa,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,2.33,2.0,2.0,2.87,3.71,0.04,,,,,,
,Bournemouth,,,,,,,,,,,,,,,,,,,,,,,,Bournemouth,True,Manchester City,1.44,-1.18
,Bournemouth,,,,,,,,,,,,,,,,,,,,,,,,Bournemouth,False,Brentford,0.82,-0.15
,Bournemouth,,,,,,,,,,,,,,,,,,,,,,,,Bournemouth,True,Brighton,-1.19,-0.42
