name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Dwight McNeil,Everton,Brighton,2024-08-17,True,AML,90.0,0.0,0.0,0.0,0.01,2.0,0.0,1.0,2.9,0.0,0.0,3.0,True,0.0,0.0,90.0,3.0,6.0,3.63,10.32,0.04,2.0,Everton,False,Tottenham,,-0.3
Dwight McNeil,Everton,Tottenham,2024-08-24,False,AML,90.0,0.0,0.03,0.0,0.34,2.0,1.0,6.0,12.1,0.0,0.0,4.0,True,2.0,0.0,90.0,3.0,6.0,3.63,10.32,0.04,6.0,Everton,True,Bournemouth,,0.84
Dwight McNeil,Everton,Bournemouth,2024-08-31,True,AMC,90.0,0.0,0.09,1.0,1.14,6.0,2.0,6.0,13.7,1.0,0.0,3.0,True,2.0,0.02,90.0,3.0,6.0,3.63,10.32,0.04,12.0,Everton,False,Aston Villa,,0.11
Dwight McNeil,Everton,Aston Villa,2024-09-14,False,AMC,90.0,1.0,0.03,1.0,0.74,12.0,1.0,3.0,13.6,2.0,0.0,3.0,True,3.33,0.37,90.0,3.0,6.0,3.63,10.32,0.04,2.0,Everton,False,Leicester City,,-0.22
Dwight McNeil,Everton,Leicester City,2024-09-21,False,AMC,90.0,0.0,0.16,0.0,0.49,2.0,3.0,3.0,8.2,0.0,0.0,1.0,True,5.5,0.54,90.0,3.0,6.0,3.63,10.32,0.04,15.0,Everton,True,Crystal Palace,,0.88
Dwight McNeil,Everton,Crystal Palace,2024-09-28,True,AMC,82.0,2.0,0.43,0.0,0.06,15.0,3.0,1.0,14.4,3.0,0.0,1.0,True,4.8,0.46,88.67,3.0,6.0,3.63,10.32,0.04,2.0,Everton,True,Newcastle United,,0.67
Dwight McNeil,Everton,Newcastle United,2024-10-05,True,AMC,90.0,0.0,0.04,0.0,0.15,2.0,2.0,2.0,2.9,0.0,1.0,0.0,True,7.4,0.55,88.86,3.0,6.0,3.63,10.32,0.04,6.0,Everton,False,Ipswich Town,,
Dwight McNeil,Everton,Ipswich Town,2024-10-19,False,AMC,90.0,0.0,0.06,1.0,0.14,6.0,2.0,2.0,8.1,0.0,1.0,0.0,True,7.4,0.55,89.0,3.0,6.0,3.63,10.32,0.04,2.0,Everton,True,Fulham,,0.27
Dwight McNeil,Everton,Fulham,2024-10-26,True,AMC,85.0,0.0,0.05,0.0,0.0,2.0,1.0,0.0,3.9,0.0,0.0,1.0,True,7.4,0.55,88.56,3.0,6.0,3.63,10.32,0.04,,Everton,False,Southampton,,-0.31
,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,Everton,False,West Ham,,-0.34
,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,Everton,True,Brentford,,0.54
