name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ryan Trevitt,Brentford,,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,False,,,
Ryan Trevitt,Brentford,,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,True,,,
Ryan Trevitt,Brentford,,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,False,,,
Ryan Trevitt,Brentford,,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Brentford,False,,,
Ryan Trevitt,Brentford,,2024-09-21,False,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,True,,,
Ryan Trevitt,Brentford,,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,True,,,
Ryan Trevitt,Brentford,,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.2,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,False,,,
Ryan Trevitt,Brentford,,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.2,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,True,,,
Ryan Trevitt,Brentford,,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.2,0.0,0.33,0.0,0.0,0.0,0.0,0.0,,Brentford,False,Fulham,-1.2,0.53
,Brentford,,,,,,,,,,,,,,,,,,,,,,,,Brentford,True,Bournemouth,-0.5,0.84
,Brentford,,,,,,,,,,,,,,,,,,,,,,,,Brentford,False,Everton,2.1,-0.39
