name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Facundo Buonanotte,Leicester,Tottenham,2024-08-19,True,78.0,0.0,0.0,0.0,0.34,2.0,0.0,1.0,3.1,0.0,1.0,2.0,0.0,78.0,3.0,1.0,2.98,2.31,0.04,5.0,Leicester,False,Fulham,,0.53
Facundo Buonanotte,Leicester,Fulham,2024-08-24,False,70.0,0.0,0.0,1.0,0.5,5.0,0.0,3.0,6.6,0.0,1.0,3.5,0.5,74.0,3.0,1.0,2.98,2.31,0.04,6.0,Leicester,True,Aston Villa,-0.34,0.66
Facundo Buonanotte,Leicester,Aston Villa,2024-08-31,True,22.0,1.0,0.52,0.0,0.0,6.0,2.0,0.0,5.8,0.0,0.0,4.33,0.51,56.67,3.0,1.0,2.98,2.31,0.04,0.0,Leicester,False,Crystal Palace,2.07,0.2
Facundo Buonanotte,Leicester,Crystal Palace,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,3.25,0.38,42.5,3.0,1.0,2.98,2.31,0.04,0.0,Leicester,True,Everton,4.46,0.61
Facundo Buonanotte,Leicester,Everton,2024-09-21,True,34.0,0.0,0.08,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,2.6,0.32,40.8,3.0,1.0,2.98,2.31,0.04,4.0,Leicester,False,Arsenal,-1.31,-0.56
Facundo Buonanotte,Leicester,Arsenal,2024-09-28,False,84.0,0.0,0.13,1.0,0.05,4.0,2.0,1.0,7.0,0.0,1.0,3.0,0.55,48.0,3.0,1.0,2.98,2.31,0.04,11.0,Leicester,True,Bournemouth,,0.84
Facundo Buonanotte,Leicester,Bournemouth,2024-10-05,True,81.0,1.0,0.49,0.0,0.36,11.0,3.0,1.0,9.1,3.0,1.0,4.2,0.44,52.71,3.0,1.0,2.98,2.31,0.04,6.0,Leicester,False,Southampton,-3.27,-0.31
Facundo Buonanotte,Leicester,Southampton,2024-10-19,False,90.0,1.0,1.04,0.0,0.17,6.0,5.0,3.0,14.8,0.0,1.0,4.2,0.55,57.38,3.0,1.0,2.98,2.31,0.04,2.0,Leicester,True,Nottingham Forest,,1.2
Facundo Buonanotte,Leicester,Nottingham Forest,2024-10-25,True,90.0,0.0,0.1,0.0,0.03,2.0,4.0,2.0,7.5,0.0,1.0,4.6,0.57,61.0,3.0,1.0,2.98,2.31,0.04,,,,,,
,Leicester,,,,,,,,,,,,,,,,,,,,,,,,Leicester,False,Ipswich Town,,
,Leicester,,,,,,,,,,,,,,,,,,,,,,,,Leicester,False,Manchester United,0.11,-0.41
,Leicester,,,,,,,,,,,,,,,,,,,,,,,,Leicester,True,Chelsea,-2.98,0.0
