name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Yehor Yarmoliuk,Brentford,Crystal Palace,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,False,Liverpool,3.48,-1.08
Yehor Yarmoliuk,Brentford,Liverpool,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,True,Southampton,-4.06,0.24
Yehor Yarmoliuk,Brentford,Southampton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Brentford,False,Manchester City,-0.6,-1.51
Yehor Yarmoliuk,Brentford,Manchester City,2024-09-14,False,6.0,0.0,0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.01,1.5,2.0,Brentford,False,Tottenham,2.11,-0.3
Yehor Yarmoliuk,Brentford,Tottenham,2024-09-21,False,62.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.2,0.0,1.0,0.6,0.01,13.6,0.0,Brentford,True,West Ham,-1.97,0.48
Yehor Yarmoliuk,Brentford,West Ham,2024-09-28,True,30.0,0.0,0.05,0.0,0.02,0.0,1.0,1.0,3.3,0.0,0.0,0.6,0.02,16.33,1.0,Brentford,True,Wolverhampton,2.5,-0.08
Yehor Yarmoliuk,Brentford,Wolverhampton,2024-10-05,True,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.8,0.02,15.86,1.0,Brentford,False,Manchester United,1.62,-0.41
Yehor Yarmoliuk,Brentford,Manchester United,2024-10-19,False,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.02,15.75,0.0,Brentford,True,Ipswich Town,,
Yehor Yarmoliuk,Brentford,Ipswich Town,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.8,0.01,14.0,,,,,,
,Brentford,,,,,,,,,,,,,,,,,,,Brentford,False,Fulham,-1.2,0.53
,Brentford,,,,,,,,,,,,,,,,,,,Brentford,True,Bournemouth,-0.5,0.84
,Brentford,,,,,,,,,,,,,,,,,,,Brentford,False,Everton,2.1,-0.39
