name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Gabriel Martinelli Silva,Arsenal,,2024-08-17,True,90.0,0.0,0.09,0.0,0.5,3.0,1.0,3.0,7.5,0.0,1.0,3.0,0.09,90.0,6.0,4.0,7.11,5.33,0.06,3.0,Arsenal,False,,,
Gabriel Martinelli Silva,Arsenal,,2024-08-24,False,64.0,0.0,0.0,0.0,0.63,3.0,0.0,2.0,4.3,0.0,1.0,3.0,0.04,77.0,6.0,4.0,7.11,5.33,0.06,1.0,Arsenal,True,,,
Gabriel Martinelli Silva,Arsenal,,2024-08-31,True,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.33,0.03,56.67,6.0,4.0,7.11,5.33,0.06,3.0,Arsenal,False,,,
Gabriel Martinelli Silva,Arsenal,,2024-09-15,False,79.0,0.0,0.25,0.0,0.2,3.0,1.0,2.0,7.9,0.0,1.0,2.5,0.08,62.25,6.0,4.0,7.11,5.33,0.06,5.0,Arsenal,False,,,
Gabriel Martinelli Silva,Arsenal,,2024-09-22,False,86.0,0.0,0.0,1.0,0.11,5.0,0.0,2.0,5.4,0.0,1.0,3.0,0.27,67.0,6.0,4.0,7.11,5.33,0.06,13.0,Arsenal,True,,,
Gabriel Martinelli Silva,Arsenal,,2024-09-28,True,73.0,1.0,0.85,1.0,0.52,13.0,5.0,2.0,14.0,3.0,1.0,5.0,0.62,68.0,6.0,4.0,7.11,5.33,0.06,6.0,Arsenal,True,,,
Gabriel Martinelli Silva,Arsenal,,2024-10-05,True,30.0,1.0,0.59,0.0,0.0,6.0,1.0,0.0,7.7,0.0,0.0,5.6,0.74,62.57,6.0,4.0,7.11,5.33,0.06,1.0,Arsenal,False,,,
Gabriel Martinelli Silva,Arsenal,,2024-10-19,False,26.0,0.0,0.6,0.0,0.0,1.0,2.0,0.0,2.6,0.0,0.0,5.6,0.86,58.0,6.0,4.0,7.11,5.33,0.06,2.0,Arsenal,True,,,
Gabriel Martinelli Silva,Arsenal,,2024-10-27,True,84.0,0.0,0.04,0.0,0.11,2.0,1.0,1.0,3.9,0.0,1.0,5.4,0.81,60.89,6.0,4.0,7.11,5.33,0.06,,Arsenal,False,Newcastle United,0.23,-0.44
,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,Arsenal,False,Chelsea,-1.61,-0.9
,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,Arsenal,True,Nottingham Forest,-1.27,1.2
