name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Nicolas Pépé,Arsenal,Crystal Palace,False,0,0,0.0,0,0,0,False,0,Arsenal,True,Liverpool,1.96
Nicolas Pépé,Arsenal,Liverpool,True,0,0,0.0,0,0,0,False,0,Arsenal,False,Leicester City,-3.95
Nicolas Pépé,Arsenal,Leicester City,False,0,0,0.0,0,0,0,False,0,Arsenal,False,Southampton,2.15
Nicolas Pépé,Arsenal,Southampton,False,0,0,0.0,0,0,0,False,0,Arsenal,True,Nottingham Forest,
Nicolas Pépé,Arsenal,Nottingham Forest,True,0,0,0.0,0,0,0,False,0,Arsenal,False,Chelsea,-3.91
Nicolas Pépé,Arsenal,Chelsea,False,0,0,0.0,0,0,0,False,0,Arsenal,False,Wolverhampton,-1.32
Nicolas Pépé,Arsenal,Wolverhampton,False,0,0,0.0,0,0,0,False,0,Arsenal,True,West Ham,-2.46
Nicolas Pépé,Arsenal,West Ham,True,0,0,0.0,0,0,0,False,0,Arsenal,False,Brighton,-0.75
Nicolas Pépé,Arsenal,Brighton,False,0,0,0.0,0,0,0,False,0,Arsenal,True,Newcastle United,-2.77
Nicolas Pépé,Arsenal,Newcastle United,True,0,0,0.0,0,0,0,False,0,Arsenal,True,Leeds United,-3.81
Nicolas Pépé,Arsenal,Leeds United,True,0,0,0.0,0,0,0,False,0,Arsenal,False,Tottenham,3.44
Nicolas Pépé,Arsenal,Tottenham,False,0,0,0.0,0,0,0,False,0,Arsenal,True,Manchester United,-1.99
Nicolas Pépé,Arsenal,Manchester United,True,0,0,0.0,0,0,0,False,0,Arsenal,False,Everton,1.42
Nicolas Pépé,Arsenal,Everton,False,0,0,0.0,0,0,0,False,0,Arsenal,True,Brentford,-1.07
Nicolas Pépé,Arsenal,Brentford,True,0,0,0.0,0,0,0,False,0,Arsenal,True,Manchester City,0.98
Nicolas Pépé,Arsenal,Manchester City,True,0,0,0.0,0,0,0,False,0,Arsenal,False,Aston Villa,-0.61
Nicolas Pépé,Arsenal,Aston Villa,False,0,0,0.0,0,0,0,False,0,Arsenal,False,Leeds United,-2.61
Nicolas Pépé,Arsenal,Leeds United,False,0,0,0.0,0,0,0,False,0,Arsenal,True,Everton,-3.92
Nicolas Pépé,Arsenal,Everton,True,0,0,0.0,0,0,0,False,0,Arsenal,True,Bournemouth,
Nicolas Pépé,Arsenal,Bournemouth,True,0,0,0.0,0,0,0,False,0,Arsenal,False,Fulham,
Nicolas Pépé,Arsenal,Fulham,False,0,0,0.0,0,0,0,False,0,Arsenal,True,Crystal Palace,-0.14
Nicolas Pépé,Arsenal,Crystal Palace,True,0,0,0.0,0,0,0,False,0,Arsenal,True,Leicester City,
Nicolas Pépé,Arsenal,Leicester City,True,0,0,0.0,0,0,0,False,0,Arsenal,False,Bournemouth,-3.74
Nicolas Pépé,Arsenal,Bournemouth,False,0,0,0.0,0,0,0,False,0,Arsenal,False,Liverpool,4.27
Nicolas Pépé,Arsenal,Liverpool,False,0,0,0.0,0,0,0,False,0,Arsenal,False,West Ham,
Nicolas Pépé,Arsenal,West Ham,False,0,0,0.0,0,0,0,False,0,Arsenal,True,Southampton,-3.78
Nicolas Pépé,Arsenal,Southampton,True,0,0,0.0,0,0,0,False,0,Arsenal,False,Manchester City,4.53
Nicolas Pépé,Arsenal,Manchester City,False,0,0,0.0,0,0,0,False,0,Arsenal,True,Chelsea,2.07
Nicolas Pépé,Arsenal,Chelsea,True,0,0,0.0,0,0,0,False,0,Arsenal,False,Newcastle United,
Nicolas Pépé,Arsenal,Newcastle United,False,0,0,0.0,0,0,0,False,0,Arsenal,True,Brighton,
Nicolas Pépé,Arsenal,Brighton,True,0,0,0.0,0,0,0,False,0,Arsenal,False,Nottingham Forest,
Nicolas Pépé,Arsenal,Nottingham Forest,False,0,0,0.0,0,0,0,False,0,Arsenal,True,Wolverhampton,
Nicolas Pépé,Arsenal,Wolverhampton,True,0,0,0.0,0,0,0,False,0,Arsenal,True,Fulham,-0.83
Nicolas Pépé,Arsenal,Fulham,True,0,0,0.0,0,0,0,False,0,Arsenal,True,Aston Villa,-2.64
Nicolas Pépé,Arsenal,Aston Villa,True,0,0,0.0,0,0,0,False,0,Arsenal,False,Manchester United,2.33
Nicolas Pépé,Arsenal,Manchester United,False,0,0,0.0,0,0,0,False,0,Arsenal,False,Brentford,-0.38
Nicolas Pépé,Arsenal,Brentford,False,0,0,0.0,0,0,0,False,0,Arsenal,True,Tottenham,-2.27
Nicolas Pépé,Arsenal,Tottenham,True,0,0,0.0,0,0,0,False,0,Arsenal,True,Nottingham Forest,-5.07
