name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
David Ozoh,Crystal Palace,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Crystal Palace,True,Tottenham,-5.01
David Ozoh,Crystal Palace,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Crystal Palace,False,Chelsea,2.77
David Ozoh,Crystal Palace,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0,Crystal Palace,True,Manchester United,-0.9
David Ozoh,Crystal Palace,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,1,Crystal Palace,True,Newcastle United,1.62
David Ozoh,Crystal Palace,Newcastle United,2023-01-21,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,False,0.0,0.0,0.2,0,0,0,0,0,0,Crystal Palace,False,Manchester United,0.74
David Ozoh,Crystal Palace,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.17,0,0,0,0,0,0,Crystal Palace,True,Brighton,-0.1
David Ozoh,Crystal Palace,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.14,0,0,0,0,0,0,Crystal Palace,False,Brentford,1.96
David Ozoh,Crystal Palace,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.12,0,0,0,0,0,0,Crystal Palace,True,Liverpool,3.6
David Ozoh,Crystal Palace,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.11,0,0,0,0,0,0,Crystal Palace,False,Aston Villa,0.99
David Ozoh,Crystal Palace,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.1,0,0,0,0,0,0,Crystal Palace,True,Manchester City,-0.0
David Ozoh,Crystal Palace,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.09,0,0,0,0,0,0,Crystal Palace,False,Brighton,0.95
David Ozoh,Crystal Palace,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.08,0,0,0,0,0,0,Crystal Palace,False,Arsenal,1.99
David Ozoh,Crystal Palace,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.08,0,0,0,0,0,0,Crystal Palace,True,Leeds United,3.21
David Ozoh,Crystal Palace,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.07,0,0,0,0,0,0,Crystal Palace,False,Leicester City,2.85
David Ozoh,Crystal Palace,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.07,0,0,0,0,0,0,Crystal Palace,False,Southampton,-0.34
David Ozoh,Crystal Palace,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.06,0,0,0,0,0,0,Crystal Palace,True,Everton,-1.9
David Ozoh,Crystal Palace,Everton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.06,0,0,0,0,0,0,Crystal Palace,False,Wolverhampton,-4.3
David Ozoh,Crystal Palace,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.06,0,0,0,0,0,0,Crystal Palace,True,West Ham,3.67
David Ozoh,Crystal Palace,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.05,0,0,0,0,0,0,Crystal Palace,False,Tottenham,6.04
David Ozoh,Crystal Palace,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.05,0,0,0,0,0,0,Crystal Palace,True,Bournemouth,
David Ozoh,Crystal Palace,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.05,0,0,0,0,0,0,Crystal Palace,False,Fulham,
David Ozoh,Crystal Palace,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.05,0,0,0,0,0,0,Crystal Palace,True,Nottingham Forest,
David Ozoh,Crystal Palace,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.04,0,0,0,0,0,0,Crystal Palace,True,Tottenham,0.96
