name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Zidane Iqbal,Man Utd,Brighton,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Everton,-1.18
Zidane Iqbal,Man Utd,Everton,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Newcastle United,-0.79
Zidane Iqbal,Man Utd,Newcastle United,True,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Tottenham,-2.02
Zidane Iqbal,Man Utd,Tottenham,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Chelsea,0.93
Zidane Iqbal,Man Utd,Chelsea,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,West Ham,-1.52
Zidane Iqbal,Man Utd,West Ham,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Aston Villa,-0.18
Zidane Iqbal,Man Utd,Aston Villa,False,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Fulham,-1.5
Zidane Iqbal,Man Utd,Fulham,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Nottingham Forest,-0.7
Zidane Iqbal,Man Utd,Nottingham Forest,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Wolverhampton,-0.7
Zidane Iqbal,Man Utd,Wolverhampton,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Bournemouth,1.4
Zidane Iqbal,Man Utd,Bournemouth,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Brentford,1.16
Zidane Iqbal,Man Utd,Brentford,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Manchester City,0.86
Zidane Iqbal,Man Utd,Manchester City,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Crystal Palace,2.45
Zidane Iqbal,Man Utd,Crystal Palace,False,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Arsenal,1.27
Zidane Iqbal,Man Utd,Arsenal,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Crystal Palace,1.05
Zidane Iqbal,Man Utd,Crystal Palace,True,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Leicester City,-2.87
Zidane Iqbal,Man Utd,Leicester City,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Leicester City,-2.1
Zidane Iqbal,Man Utd,Leicester City,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Leeds United,-2.34
Zidane Iqbal,Man Utd,Leeds United,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Liverpool,2.76
Zidane Iqbal,Man Utd,Liverpool,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Southampton,-0.88
Zidane Iqbal,Man Utd,Southampton,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Newcastle United,1.36
Zidane Iqbal,Man Utd,Newcastle United,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Brentford,-1.08
Zidane Iqbal,Man Utd,Brentford,True,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Liverpool,0.35
Zidane Iqbal,Man Utd,Liverpool,True,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Everton,-1.71
Zidane Iqbal,Man Utd,Everton,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Nottingham Forest,-0.09
Zidane Iqbal,Man Utd,Nottingham Forest,False,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Tottenham,0.11
Zidane Iqbal,Man Utd,Tottenham,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Aston Villa,-0.23
Zidane Iqbal,Man Utd,Aston Villa,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Brighton,0.65
Zidane Iqbal,Man Utd,Brighton,False,0,0,0.0,0,0,0,False,0.0,Man Utd,False,West Ham,2.3
Zidane Iqbal,Man Utd,West Ham,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Wolverhampton,-0.93
Zidane Iqbal,Man Utd,Wolverhampton,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Bournemouth,-0.31
Zidane Iqbal,Man Utd,Bournemouth,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Chelsea,-2.79
Zidane Iqbal,Man Utd,Chelsea,True,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Fulham,0.26
Zidane Iqbal,Man Utd,Fulham,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Southampton,-0.99
Zidane Iqbal,Man Utd,Southampton,False,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Leeds United,0.57
Zidane Iqbal,Man Utd,Leeds United,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Arsenal,-2.12
Zidane Iqbal,Man Utd,Arsenal,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Manchester City,1.48
Zidane Iqbal,Man Utd,Manchester City,False,0,0,0.0,0,0,0,False,,Wolves,False,Manchester United,0.79
