name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Joe Rothwell,Bournemouth,Southampton,2022-10-19,True,Sub,13,0,0.0,0,0.0,1,0,0,0.0,0,0,0,False,0.0,0.0,13.0,0,0,0,0,0,1
Joe Rothwell,Bournemouth,Leicester City,2022-11-05,False,Sub,2,0,0.0,0,0.0,1,0,0,0.2,0,0,0,False,1.0,0.0,7.5,0,0,0,0,0,1
Joe Rothwell,Bournemouth,Crystal Palace,2022-12-31,True,Sub,20,0,0.0,0,0.0,1,0,0,0.3,0,0,0,False,1.0,0.0,11.67,0,0,0,0,0,1
Joe Rothwell,Bournemouth,Manchester United,2023-01-03,False,Sub,6,0,0.0,0,0.0,1,0,0,0.0,0,0,1,False,1.0,0.0,10.25,0,0,0,0,0,1
Joe Rothwell,Bournemouth,Brentford,2023-01-14,False,Sub,12,0,0.0,0,0.0,1,0,0,0.1,0,0,0,False,1.0,0.0,10.6,0,0,0,0,0,3
Joe Rothwell,Bournemouth,Nottingham Forest,2023-01-21,True,MC,74,0,0.04,0,0.24,3,1,3,6.4,0,1,0,True,1.0,0.0,21.17,0,0,0,0,0,1
Joe Rothwell,Bournemouth,Brighton,2023-02-04,False,Sub,24,0,0.0,0,0.0,1,0,0,0.6,0,0,1,False,1.4,0.01,21.57,0,0,0,0,0,1
Joe Rothwell,Bournemouth,Wolverhampton,2023-02-18,False,Sub,45,0,0.0,0,0.0,1,0,0,0.0,0,0,0,False,1.4,0.01,24.5,0,0,0,0,0,1
Joe Rothwell,Bournemouth,Manchester City,2023-02-25,True,Sub,31,0,0.0,0,0.0,1,0,0,0.2,0,0,0,False,1.4,0.01,25.22,0,0,0,0,0,5
Joe Rothwell,Bournemouth,Arsenal,2023-03-04,False,MC,70,0,0.0,1,0.58,5,0,2,6.0,0,0,2,True,1.4,0.01,29.7,0,0,0,0,0,3
Joe Rothwell,Bournemouth,Liverpool,2023-03-11,True,MC,90,0,0.0,0,0.0,3,0,0,0.8,0,1,0,True,2.2,0.21,35.18,0,0,0,0,0,1
Joe Rothwell,Bournemouth,Aston Villa,2023-03-18,False,MC,58,0,0.0,0,0.0,1,0,0,1.0,0,0,1,True,2.2,0.2,37.08,0,0,0,0,0,2
Joe Rothwell,Bournemouth,Fulham,2023-04-01,True,MC,71,0,0.0,0,0.0,2,0,0,0.5,0,0,1,True,2.2,0.2,39.69,0,0,0,0,0,0
Joe Rothwell,Bournemouth,Leeds United,2023-04-08,False,DMC,59,0,0.07,0,0.26,0,1,2,4.4,0,0,0,True,2.4,0.2,41.07,0,0,0,0,0,2
Joe Rothwell,Bournemouth,Tottenham,2023-04-15,False,MC,90,0,0.0,0,0.0,2,0,0,1.7,0,0,2,True,2.2,0.21,44.33,0,0,0,0,0,1
Joe Rothwell,Bournemouth,West Ham,2023-04-23,True,MC,45,0,0.0,0,0.12,1,0,1,2.8,0,0,3,True,1.6,0.01,44.38,0,0,0,0,0,3
Joe Rothwell,Bournemouth,Southampton,2023-04-27,False,MC,90,0,0.04,0,0.0,3,1,0,0.0,0,1,0,True,1.2,0.01,47.06,0,0,0,0,0,2
Joe Rothwell,Bournemouth,Leicester City,2023-04-30,True,DMC,72,0,0.0,0,0.0,2,0,0,0.7,0,0,1,True,1.6,0.02,48.44,0,0,0,0,0,1
Joe Rothwell,Bournemouth,Chelsea,2023-05-06,True,DMC,58,0,0.0,0,0.0,1,0,0,0.3,0,0,1,True,1.6,0.02,48.95,0,0,0,0,0,2
Joe Rothwell,Bournemouth,Crystal Palace,2023-05-13,False,DMC,80,0,0.0,0,0.0,2,0,0,0.9,0,0,2,True,1.8,0.01,50.5,0,0,0,0,0,2
