name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Jack Grealish,Man City,West Ham,2022-08-07,False,FWL,90,0,0.06,0,0.55,3,1,2,5.0,0,1,0,False,0.0,0.0,90.0,3,3,5.53,5.48,0.05,1
Jack Grealish,Man City,Southampton,2022-10-08,True,Sub,32,0,0.29,0,0.43,1,1,2,5.6,0,0,0,False,3.0,0.06,61.0,3,3,5.53,5.48,0.05,2
Jack Grealish,Man City,Brighton,2022-10-22,True,FWL,76,0,0.0,0,0.1,2,0,1,2.0,0,0,1,False,2.0,0.18,66.0,3,3,5.53,5.48,0.05,6
Jack Grealish,Man City,Leeds United,2022-10-29,False,FWL,90,0,0.0,0,0.14,6,0,3,5.6,0,1,0,False,2.0,0.12,72.0,3,3,5.53,5.48,0.05,2
Jack Grealish,Man City,Fulham,2022-11-05,True,FWL,63,0,0.11,0,0.0,2,2,0,2.9,0,0,1,False,3.0,0.09,70.2,3,3,5.53,5.48,0.05,9
Jack Grealish,Man City,Leicester City,2022-12-28,False,FWL,72,0,0.74,2,0.63,9,5,3,12.3,0,1,0,True,2.8,0.09,70.5,3,3,5.53,5.48,0.05,2
Jack Grealish,Man City,Everton,2022-12-31,True,FWL,86,0,0.17,0,0.0,2,2,0,5.3,0,0,1,True,4.0,0.63,72.71,3,3,5.53,5.48,0.05,4
Jack Grealish,Man City,Chelsea,2023-01-05,False,Sub,30,0,0.0,1,0.73,4,0,1,4.0,0,0,0,False,4.2,0.6,67.38,3,3,5.53,5.48,0.05,1
Jack Grealish,Man City,Bournemouth,2022-08-13,True,Sub,45,0,0.0,0,0.18,1,0,2,3.5,0,0,0,False,4.6,0.8,64.89,3,3,5.53,5.48,0.05,6
Jack Grealish,Man City,Manchester United,2023-01-14,False,Sub,33,1,0.59,0,0.0,6,1,0,6.9,0,0,2,False,3.6,0.8,61.7,3,3,5.53,5.48,0.05,2
Jack Grealish,Man City,Tottenham,2023-01-19,True,AML,90,0,0.0,0,0.21,2,0,4,7.6,0,0,2,True,4.4,0.9,64.27,3,3,5.53,5.48,0.05,3
Jack Grealish,Man City,Wolverhampton,2023-01-22,True,AML,90,0,0.24,0,0.35,3,3,2,7.9,0,1,0,True,3.0,0.35,66.42,3,3,5.53,5.48,0.05,1
Jack Grealish,Man City,Tottenham,2023-02-05,False,ML,90,0,0.06,0,0.1,1,1,1,5.3,0,0,1,True,3.2,0.37,68.23,3,3,5.53,5.48,0.05,5
Jack Grealish,Man City,Aston Villa,2023-02-12,True,AML,68,0,0.08,0,0.36,5,2,1,5.5,0,0,1,True,2.6,0.18,68.21,3,3,5.53,5.48,0.05,8
Jack Grealish,Man City,Arsenal,2023-02-15,False,AML,76,1,0.05,0,0.08,8,1,1,7.0,2,0,1,True,3.4,0.2,68.73,3,3,5.53,5.48,0.05,5
Jack Grealish,Man City,Nottingham Forest,2023-02-18,False,AML,90,0,0.19,1,0.19,5,2,5,10.8,0,0,1,True,3.8,0.09,70.06,3,3,5.53,5.48,0.05,3
Jack Grealish,Man City,Bournemouth,2023-02-25,False,AML,71,0,0.05,0,0.0,3,1,0,2.8,0,1,0,True,4.4,0.33,70.12,3,3,5.53,5.48,0.05,3
Jack Grealish,Man City,Newcastle United,2023-03-04,True,AML,90,0,0.03,0,0.61,3,1,3,6.7,0,1,0,True,4.4,0.29,71.22,3,3,5.53,5.48,0.05,3
Jack Grealish,Man City,Crystal Palace,2023-03-11,False,AML,90,0,0.05,0,0.16,3,1,2,5.4,0,1,0,True,4.8,0.28,72.21,3,3,5.53,5.48,0.05,12
Jack Grealish,Man City,Liverpool,2023-04-01,True,AML,88,1,0.65,1,0.52,12,3,1,14.3,2,0,1,True,4.4,0.27,73.0,3,3,5.53,5.48,0.05,12
Jack Grealish,Man City,Southampton,2023-04-08,False,AML,90,1,0.48,1,0.5,12,3,2,15.8,2,0,1,True,5.2,0.59,73.81,3,3,5.53,5.48,0.05,7
Jack Grealish,Man City,Leeds United,2023-04-15,True,AML,73,0,0.05,0,0.0,7,2,0,2.7,1,1,0,True,6.6,0.65,73.77,3,3,5.53,5.48,0.05,1
Jack Grealish,Man City,Arsenal,2023-04-26,True,FWL,86,0,0.0,0,0.3,1,0,4,6.1,0,0,1,True,7.4,0.65,74.3,3,3,5.53,5.48,0.05,1
Jack Grealish,Man City,Fulham,2023-04-30,False,AML,90,0,0.19,0,0.12,1,3,1,10.4,0,0,1,True,7.0,0.64,74.96,3,3,5.53,5.48,0.05,6
Jack Grealish,Man City,West Ham,2023-05-03,True,AML,90,0,0.15,1,0.98,6,3,4,10.3,0,1,0,True,6.6,0.67,75.56,3,3,5.53,5.48,0.05,1
Jack Grealish,Man City,Everton,2023-05-14,False,Sub,12,0,0.0,0,0.0,1,0,0,0.2,0,0,0,False,5.4,0.57,73.12,3,3,5.53,5.48,0.05,10
Jack Grealish,Man City,Wolverhampton,2022-09-17,False,FWL,76,1,0.63,0,0.12,10,2,2,11.3,2,1,0,False,3.2,0.28,73.22,3,3,5.53,5.48,0.05,2
Jack Grealish,Man City,Manchester United,2022-10-02,True,FWL,74,0,0.13,0,0.1,2,1,3,8.5,0,0,1,False,3.8,0.39,73.25,3,3,5.53,5.48,0.05,3
