name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Mykhailo Mudryk,Chelsea,Liverpool,2023-01-21,False,Sub,35,0,0.36,0,0.0,1,1,0,3.2,0,0,0,False,0.0,0.0,35.0,0,0,0,0,0,1
Mykhailo Mudryk,Chelsea,Fulham,2023-02-03,True,FWL,45,0,0.0,0,0.0,1,0,0,0.6,0,0,0,True,1.0,0.36,40.0,0,0,0,0,0,2
Mykhailo Mudryk,Chelsea,West Ham,2023-02-11,False,AML,66,0,0.0,0,0.0,2,0,0,1.3,0,0,1,True,1.0,0.18,48.67,0,0,0,0,0,1
Mykhailo Mudryk,Chelsea,Southampton,2023-02-18,True,Sub,26,0,0.04,0,0.0,1,1,0,0.5,0,0,0,False,1.33,0.12,43.0,0,0,0,0,0,1
Mykhailo Mudryk,Chelsea,Tottenham,2023-02-26,False,Sub,7,0,0.02,0,0.0,1,1,0,0.0,0,0,0,False,1.25,0.1,35.8,0,0,0,0,0,5
Mykhailo Mudryk,Chelsea,Leeds United,2023-03-11,False,FW,81,0,0.07,1,0.21,5,1,2,5.0,0,0,1,True,1.2,0.08,43.33,0,0,0,0,0,1
Mykhailo Mudryk,Chelsea,Aston Villa,2023-04-01,True,AMC,56,0,0.69,0,0.0,1,2,0,3.8,0,0,2,True,2.0,0.23,45.14,0,0,0,0,0,1
Mykhailo Mudryk,Chelsea,Liverpool,2023-04-04,True,Sub,12,0,0.0,0,0.02,1,0,1,1.6,0,0,0,False,2.0,0.37,41.0,0,0,0,0,0,1
Mykhailo Mudryk,Chelsea,Wolverhampton,2023-04-08,False,Sub,22,0,0.0,0,0.0,1,0,0,0.3,0,0,0,False,1.8,0.37,38.89,0,0,0,0,0,5
Mykhailo Mudryk,Chelsea,Brighton,2023-04-15,True,AML,90,0,0.09,1,0.06,5,3,1,5.2,0,0,2,True,1.8,0.36,44.0,0,0,0,0,0,1
Mykhailo Mudryk,Chelsea,Brentford,2023-04-26,True,Sub,45,0,0.0,0,0.11,1,0,1,3.0,0,0,1,False,2.6,0.57,44.09,0,0,0,0,0,1
Mykhailo Mudryk,Chelsea,Arsenal,2023-05-02,False,Sub,19,0,0.0,0,0.22,1,0,3,5.0,0,0,0,False,1.8,0.36,42.0,0,0,0,0,0,1
Mykhailo Mudryk,Chelsea,Bournemouth,2023-05-06,False,FWL,62,0,0.0,0,0.0,1,0,0,0.5,0,0,1,True,1.8,0.22,43.54,0,0,0,0,0,1
Mykhailo Mudryk,Chelsea,Manchester City,2023-05-21,False,Sub,21,0,0.1,0,0.06,1,2,1,2.3,0,0,0,False,1.8,0.22,41.93,0,0,0,0,0,2
Mykhailo Mudryk,Chelsea,Manchester United,2023-05-25,False,FWL,63,0,0.54,0,0.06,2,3,1,5.9,0,0,2,True,1.8,0.24,43.33,0,0,0,0,0,1
