name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Carlos Henrique Casimiro,Man Utd,Everton,False,90,5,6.6,0,0,1,False,2.0,Man Utd,True,Newcastle United,-2.6,0.73
Carlos Henrique Casimiro,Man Utd,Newcastle United,True,90,2,4.9,0,1,0,False,2.0,Man Utd,True,Tottenham,-2.03,1.07
Carlos Henrique Casimiro,Man Utd,Tottenham,True,86,2,4.2,0,1,0,False,10.0,Man Utd,False,Chelsea,0.54,-0.72
Carlos Henrique Casimiro,Man Utd,Chelsea,False,90,10,7.2,3,0,1,False,3.0,Man Utd,True,West Ham,-1.53,0.63
Carlos Henrique Casimiro,Man Utd,West Ham,True,90,3,2.7,0,1,0,False,2.0,Man Utd,False,Aston Villa,-0.56,0.59
Carlos Henrique Casimiro,Man Utd,Aston Villa,False,90,2,4.1,0,0,3,False,2.0,Man Utd,False,Fulham,,1.37
Carlos Henrique Casimiro,Man Utd,Fulham,False,90,2,0.0,0,0,1,True,8.0,Man Utd,True,Nottingham Forest,,
Carlos Henrique Casimiro,Man Utd,Nottingham Forest,True,90,8,14.8,2,1,0,True,2.0,Man Utd,False,Wolverhampton,0.62,-0.46
Carlos Henrique Casimiro,Man Utd,Wolverhampton,False,90,2,4.1,0,1,0,True,10.0,Man Utd,True,Bournemouth,,1.46
Carlos Henrique Casimiro,Man Utd,Bournemouth,True,90,10,7.2,2,1,0,True,6.0,Man Utd,True,Manchester City,1.57,-1.17
Carlos Henrique Casimiro,Man Utd,Manchester City,True,90,6,6.4,2,0,1,True,1.0,Man Utd,False,Crystal Palace,1.16,0.13
Carlos Henrique Casimiro,Man Utd,Crystal Palace,False,90,1,6.7,0,0,1,True,0.0,Man Utd,False,Arsenal,1.57,-0.0
Carlos Henrique Casimiro,Man Utd,Arsenal,False,0,0,0.0,0,0,0,False,-1.0,Man Utd,True,Crystal Palace,0.08,0.81
Carlos Henrique Casimiro,Man Utd,Crystal Palace,True,69,-1,1.0,0,0,1,True,0.0,Man Utd,True,Leicester City,-4.86,0.83
Carlos Henrique Casimiro,Man Utd,Leicester City,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Leicester City,-2.84,-0.05
Carlos Henrique Casimiro,Man Utd,Leicester City,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Leeds United,0.29,-0.79
Carlos Henrique Casimiro,Man Utd,Leeds United,True,0,0,0.0,0,0,0,False,2.0,Man Utd,False,Liverpool,3.89,-1.33
Carlos Henrique Casimiro,Man Utd,Liverpool,False,76,2,3.4,0,0,5,True,-2.0,Man Utd,True,Southampton,-2.47,-0.38
Carlos Henrique Casimiro,Man Utd,Southampton,True,33,-2,0.6,0,0,0,True,0.0,Man Utd,False,Newcastle United,-0.43,-0.34
Carlos Henrique Casimiro,Man Utd,Newcastle United,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Brentford,-3.23,0.69
Carlos Henrique Casimiro,Man Utd,Brentford,True,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Everton,1.78,0.34
Carlos Henrique Casimiro,Man Utd,Everton,True,0,0,0.0,0,0,0,False,3.0,Man Utd,False,Nottingham Forest,,
Carlos Henrique Casimiro,Man Utd,Nottingham Forest,False,90,3,3.4,0,1,0,True,2.0,Man Utd,False,Tottenham,-2.94,-0.03
Carlos Henrique Casimiro,Man Utd,Tottenham,False,90,2,0.0,0,0,2,True,3.0,Man Utd,True,Aston Villa,0.32,0.55
Carlos Henrique Casimiro,Man Utd,Aston Villa,True,90,3,5.5,0,1,0,True,1.0,Man Utd,False,Brighton,,-0.39
Carlos Henrique Casimiro,Man Utd,Brighton,False,90,1,3.2,0,0,1,True,2.0,Man Utd,False,West Ham,-1.27,0.14
Carlos Henrique Casimiro,Man Utd,West Ham,False,90,2,5.3,0,0,1,True,2.0,Man Utd,True,Wolverhampton,0.61,-0.48
Carlos Henrique Casimiro,Man Utd,Wolverhampton,True,90,2,4.1,0,1,0,True,9.0,Man Utd,False,Bournemouth,,0.19
Carlos Henrique Casimiro,Man Utd,Bournemouth,False,90,9,14.0,1,1,0,True,7.0,Man Utd,True,Chelsea,,-0.25
Carlos Henrique Casimiro,Man Utd,Chelsea,True,90,7,7.6,0,0,1,True,2.0,Man Utd,True,Fulham,,-0.3
Carlos Henrique Casimiro,Man Utd,Fulham,True,66,2,0.0,0,0,1,True,1.0,Man Utd,False,Southampton,-0.99,-1.07
Carlos Henrique Casimiro,Man Utd,Southampton,False,10,1,0.9,0,0,0,False,1.0,Man Utd,False,Leeds United,0.57,-0.8
Carlos Henrique Casimiro,Man Utd,Leeds United,False,31,1,1.3,0,0,0,False,1.0,Man Utd,True,Arsenal,-3.39,0.36
Carlos Henrique Casimiro,Man Utd,Arsenal,True,10,1,1.1,0,0,0,False,1.0,Man Utd,False,Manchester City,-0.11,-1.26
Carlos Henrique Casimiro,Man Utd,Manchester City,False,31,1,1.6,0,0,2,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
