name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Bruno Borges Fernandes,Man Utd,Brighton,2022-08-07,True,MC,89,0,0.08,0,0.33,2,1,2,5.4,0,0,2,False,0.0,0.0,89.0,0,0,0,0,0,2
Bruno Borges Fernandes,Man Utd,Everton,2022-10-09,False,AMC,90,0,0.0,0,0.09,2,0,3,5.1,0,0,1,False,2.0,0.08,89.5,0,0,0,0,0,2
Bruno Borges Fernandes,Man Utd,Newcastle United,2022-10-16,True,AMC,90,0,0.05,0,0.13,2,2,3,7.3,0,1,0,False,2.0,0.04,89.67,0,0,0,0,0,11
Bruno Borges Fernandes,Man Utd,Tottenham,2022-10-19,True,AMC,90,1,0.24,0,0.63,11,6,9,21.9,3,1,0,False,2.0,0.04,89.75,0,0,0,0,0,2
Bruno Borges Fernandes,Man Utd,Chelsea,2022-10-22,False,AMC,90,0,0.04,0,0.41,2,2,3,6.5,0,0,1,False,4.25,0.09,89.8,0,0,0,0,0,2
Bruno Borges Fernandes,Man Utd,West Ham,2022-10-30,True,AMC,90,0,0.01,0,0.04,2,1,1,4.8,0,1,0,False,3.8,0.08,89.83,0,0,0,0,0,6
Bruno Borges Fernandes,Man Utd,Fulham,2022-11-13,False,AMC,90,0,0.12,0,0.99,6,2,4,0.0,1,0,1,True,3.8,0.07,89.86,0,0,0,0,0,3
Bruno Borges Fernandes,Man Utd,Nottingham Forest,2022-12-27,True,AMC,90,0,0.15,0,0.84,3,2,3,10.5,0,1,0,True,4.6,0.09,89.88,0,0,0,0,0,6
Bruno Borges Fernandes,Man Utd,Wolverhampton,2022-12-31,False,AMC,90,0,0.26,1,0.52,6,3,4,11.7,0,1,0,True,4.8,0.11,89.89,0,0,0,0,0,6
Bruno Borges Fernandes,Man Utd,Bournemouth,2023-01-03,True,AMR,90,0,0.18,1,0.84,6,3,4,11.4,0,1,0,True,3.8,0.32,89.9,0,0,0,0,0,1
Bruno Borges Fernandes,Man Utd,Brentford,2022-08-13,False,AMC,90,0,0.09,0,0.01,1,3,1,5.6,0,0,4,False,4.6,0.55,89.91,0,0,0,0,0,9
Bruno Borges Fernandes,Man Utd,Manchester City,2023-01-14,True,AMR,90,1,0.39,0,0.45,9,2,1,5.5,2,0,1,True,4.4,0.56,89.92,0,0,0,0,0,10
Bruno Borges Fernandes,Man Utd,Crystal Palace,2023-01-18,False,AMC,90,1,0.21,0,0.91,10,3,4,14.2,3,0,1,True,5.0,0.61,89.92,0,0,0,0,0,5
Bruno Borges Fernandes,Man Utd,Arsenal,2023-01-22,False,AMC,90,0,0.0,1,0.02,5,0,1,5.3,0,0,3,True,6.4,0.63,89.93,0,0,0,0,0,10
Bruno Borges Fernandes,Man Utd,Crystal Palace,2023-02-04,True,AMC,90,1,0.76,0,0.24,10,1,4,13.4,3,0,1,True,6.2,0.57,89.93,0,0,0,0,0,2
Bruno Borges Fernandes,Man Utd,Leicester City,2023-02-08,True,AMC,90,0,0.34,0,0.11,2,4,3,9.4,0,0,2,True,7.0,0.49,89.94,0,0,0,0,0,3
Bruno Borges Fernandes,Man Utd,Leicester City,2023-02-12,False,AMC,90,0,0.52,0,0.14,3,4,2,9.5,0,1,0,True,7.2,0.54,89.94,0,0,0,0,0,12
Bruno Borges Fernandes,Man Utd,Leeds United,2023-02-19,True,AMR,90,0,0.12,2,2.09,12,3,9,20.9,3,1,0,True,6.0,0.57,89.94,0,0,0,0,0,2
Bruno Borges Fernandes,Man Utd,Liverpool,2023-03-05,False,AML,90,0,0.09,0,0.28,2,2,1,3.1,0,0,7,True,6.4,0.95,89.95,0,0,0,0,0,3
Bruno Borges Fernandes,Man Utd,Southampton,2023-03-12,True,MC,90,0,0.04,0,0.6,3,2,2,6.2,0,1,0,True,5.8,0.77,89.95,0,0,0,0,0,2
Bruno Borges Fernandes,Man Utd,Newcastle United,2023-04-02,False,AMC,90,0,0.0,0,0.07,2,0,2,4.4,0,0,2,True,4.4,0.62,89.95,0,0,0,0,0,2
Bruno Borges Fernandes,Man Utd,Brentford,2023-04-05,True,DMC,90,0,0.02,0,0.11,2,1,3,7.1,0,1,0,True,4.4,0.55,89.95,0,0,0,0,0,1
Bruno Borges Fernandes,Man Utd,Liverpool,2022-08-22,True,AMC,90,0,0.45,0,0.41,1,1,2,7.2,0,0,1,False,4.2,0.45,89.96,0,0,0,0,0,3
Bruno Borges Fernandes,Man Utd,Everton,2023-04-08,True,DMC,90,0,0.42,0,0.86,3,4,6,13.7,0,1,0,True,2.0,0.12,89.96,0,0,0,0,0,3
Bruno Borges Fernandes,Man Utd,Nottingham Forest,2023-04-16,False,AMC,90,0,0.31,0,1.06,3,5,6,17.4,0,1,0,True,2.2,0.19,89.96,0,0,0,0,0,5
Bruno Borges Fernandes,Man Utd,Tottenham,2023-04-27,False,AMC,90,0,0.75,1,0.8,5,4,3,0.0,0,0,2,True,2.2,0.24,89.96,0,0,0,0,0,11
Bruno Borges Fernandes,Man Utd,Aston Villa,2023-04-30,True,MR,90,1,0.39,0,0.33,11,2,1,11.9,3,1,0,True,2.8,0.59,89.96,0,0,0,0,0,2
Bruno Borges Fernandes,Man Utd,Brighton,2023-05-04,False,MC,90,0,0.11,0,0.62,2,2,5,10.4,0,0,1,True,4.6,0.66,89.96,0,0,0,0,0,2
Bruno Borges Fernandes,Man Utd,West Ham,2023-05-07,False,AML,90,0,0.1,0,0.54,2,3,5,8.7,0,0,1,True,4.8,0.6,89.97,0,0,0,0,0,6
Bruno Borges Fernandes,Man Utd,Wolverhampton,2023-05-13,True,AMC,90,0,0.37,1,1.19,6,7,5,14.4,0,1,0,True,4.6,0.53,89.97,0,0,0,0,0,3
Bruno Borges Fernandes,Man Utd,Bournemouth,2023-05-20,False,AMC,90,0,0.2,0,0.24,3,4,4,9.9,0,1,0,True,5.2,0.74,89.97,0,0,0,0,0,8
Bruno Borges Fernandes,Man Utd,Chelsea,2023-05-25,True,AMC,85,1,0.88,0,0.54,8,2,1,8.7,0,1,0,True,4.8,0.43,89.81,0,0,0,0,0,10
Bruno Borges Fernandes,Man Utd,Fulham,2023-05-28,True,AMC,83,1,0.43,0,0.26,10,3,6,0.0,3,0,1,True,4.2,0.53,89.61,0,0,0,0,0,8
Bruno Borges Fernandes,Man Utd,Southampton,2022-08-27,False,AMC,90,1,0.87,0,0.0,8,5,0,13.9,0,1,0,False,5.8,0.6,89.62,0,0,0,0,0,3
Bruno Borges Fernandes,Man Utd,Leeds United,2022-09-01,False,AMC,90,0,0.0,0,0.16,3,0,3,6.4,0,1,0,False,7.0,0.75,89.63,0,0,0,0,0,7
Bruno Borges Fernandes,Man Utd,Arsenal,2022-09-04,True,AMC,90,0,0.36,1,0.36,7,1,2,8.5,2,0,1,False,6.4,0.48,89.64,0,0,0,0,0,1
Bruno Borges Fernandes,Man Utd,Manchester City,2022-10-02,False,AMC,90,0,0.02,0,0.0,1,2,0,2.6,0,0,6,False,7.2,0.71,89.65,0,0,0,0,0,3
