name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Adama Traoré Diarra,Wolves,Chelsea,2022-10-08,False,AMR,71,0,0.0,0,0.14,2,0,1,3.0,0,0,2,False,0.0,0.0,71.0,0,0,0,0,0,6
Adama Traoré Diarra,Wolves,Nottingham Forest,2022-10-15,True,AMR,84,0,0.2,0,0.09,6,3,2,8.3,0,1,0,False,2.0,0.0,77.5,0,0,0,0,0,6
Adama Traoré Diarra,Wolves,Crystal Palace,2022-10-18,False,AMR,57,1,0.28,0,0.08,6,1,1,6.9,0,0,1,False,4.0,0.1,70.67,0,0,0,0,0,2
Adama Traoré Diarra,Wolves,Leeds United,2022-10-23,True,AMR,90,0,0.0,0,0.2,2,0,3,6.2,0,0,4,False,4.67,0.16,75.5,0,0,0,0,0,2
Adama Traoré Diarra,Wolves,Brentford,2022-10-29,False,AMR,82,0,0.0,0,0.0,2,0,0,1.1,0,0,1,False,4.0,0.12,76.8,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Brighton,2022-11-05,True,Sub,22,0,0.04,0,0.0,1,1,0,2.6,0,0,1,False,3.6,0.1,67.67,0,0,0,0,0,2
Adama Traoré Diarra,Wolves,Arsenal,2022-11-12,True,FW,90,0,0.02,0,0.12,2,1,3,4.7,0,0,2,True,3.4,0.1,70.86,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Everton,2022-12-26,False,Sub,30,0,0.0,0,0.0,1,0,0,1.3,0,0,0,False,2.6,0.07,65.75,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Manchester United,2022-12-31,True,Sub,45,0,0.0,0,0.0,1,0,0,0.6,0,0,1,False,1.6,0.01,63.44,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Aston Villa,2023-01-04,False,Sub,45,0,0.07,0,0.0,1,1,0,0.8,0,0,1,False,1.4,0.01,61.6,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Fulham,2022-08-13,True,Sub,11,0,0.0,0,0.0,1,0,0,0.2,0,0,0,False,1.2,0.03,57.0,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,West Ham,2023-01-14,True,Sub,17,0,0.07,0,0.0,1,1,0,2.8,0,0,0,False,1.2,0.02,53.67,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Manchester City,2023-01-22,False,FWR,45,0,0.0,0,0.0,1,0,0,0.3,0,0,1,True,1.0,0.03,53.0,0,0,0,0,0,4
Adama Traoré Diarra,Wolves,Liverpool,2023-02-04,True,Sub,48,0,0.08,1,1.21,4,1,2,6.3,0,0,0,False,1.0,0.03,52.64,0,0,0,0,0,4
Adama Traoré Diarra,Wolves,Southampton,2023-02-11,False,Sub,45,0,0.19,0,0.0,4,2,0,2.2,0,0,0,False,1.6,0.24,52.13,0,0,0,0,0,2
Adama Traoré Diarra,Wolves,Bournemouth,2023-02-18,True,AMR,76,0,0.07,0,0.16,2,1,3,9.5,0,0,1,True,2.2,0.27,53.62,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Fulham,2023-02-24,False,Sub,30,0,0.0,0,0.0,1,0,0,1.0,0,0,1,False,2.4,0.28,52.24,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Liverpool,2023-03-01,False,Sub,45,0,0.0,0,0.0,1,0,0,0.9,0,0,2,False,2.4,0.27,51.83,0,0,0,0,0,6
Adama Traoré Diarra,Wolves,Tottenham,2023-03-04,True,Sub,45,1,0.07,0,0.12,6,1,1,7.0,0,0,0,False,2.4,0.27,51.47,0,0,0,0,0,1
