name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Hamza Choudhury,Leicester,Brentford,True,0,0,0.0,0,0,0,False,0.0,Leicester,False,Bournemouth,
Hamza Choudhury,Leicester,Bournemouth,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,Crystal Palace,-0.43
Hamza Choudhury,Leicester,Crystal Palace,True,0,0,0.0,0,0,0,False,0.0,Leicester,True,Leicester City,2.25
Hamza Choudhury,Leicester,Leicester City,True,0,0,0.0,0,0,0,False,0.0,Leicester,False,Wolverhampton,3.01
Hamza Choudhury,Leicester,Wolverhampton,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,Manchester City,2.25
Hamza Choudhury,Leicester,Manchester City,True,0,0,0.0,0,0,0,False,0.0,Leicester,False,Everton,1.31
Hamza Choudhury,Leicester,Everton,False,0,0,0.0,0,0,0,False,0.0,Leicester,False,West Ham,-0.48
Hamza Choudhury,Leicester,West Ham,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,Newcastle United,2.07
Hamza Choudhury,Leicester,Newcastle United,True,0,0,0.0,0,0,0,False,0.0,Leicester,False,Liverpool,-0.04
Hamza Choudhury,Leicester,Liverpool,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,Fulham,
Hamza Choudhury,Leicester,Fulham,True,0,0,0.0,0,0,0,False,0.0,Leicester,False,Arsenal,-1.31
Hamza Choudhury,Leicester,Arsenal,False,0,0,0.0,0,0,0,False,0.0,Leicester,False,Nottingham Forest,
Hamza Choudhury,Leicester,Nottingham Forest,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,Brighton,-0.74
Hamza Choudhury,Leicester,Brighton,True,0,0,0.0,0,0,0,False,0.0,Leicester,False,Aston Villa,-0.96
Hamza Choudhury,Leicester,Aston Villa,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,Tottenham,3.95
Hamza Choudhury,Leicester,Tottenham,True,0,0,0.0,0,0,0,False,0.0,Leicester,False,Manchester United,0.11
Hamza Choudhury,Leicester,Manchester United,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,Arsenal,-1.32
Hamza Choudhury,Leicester,Arsenal,True,0,0,0.0,0,0,0,False,0.0,Leicester,False,Southampton,-3.27
Hamza Choudhury,Leicester,Southampton,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,Chelsea,-2.98
Hamza Choudhury,Leicester,Chelsea,True,0,0,0.0,0,0,0,False,0.0,Leicester,False,Brentford,-4.9
Hamza Choudhury,Leicester,Brentford,False,0,0,0.0,0,0,0,False,0.0,Leicester,False,Crystal Palace,
Hamza Choudhury,Leicester,Crystal Palace,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,Aston Villa,
Hamza Choudhury,Leicester,Aston Villa,True,0,0,0.0,0,0,0,False,0.0,Leicester,True,Southampton,
Hamza Choudhury,Leicester,Southampton,True,0,0,0.0,0,0,0,False,0.0,Leicester,True,Bournemouth,
Hamza Choudhury,Leicester,Bournemouth,True,0,0,0.0,0,0,0,False,0.0,Leicester,False,Manchester City,1.46
Hamza Choudhury,Leicester,Manchester City,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,Wolverhampton,-1.75
Hamza Choudhury,Leicester,Wolverhampton,True,0,0,0.0,0,0,0,False,0.0,Leicester,False,Leicester City,1.46
Hamza Choudhury,Leicester,Leicester City,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,Everton,4.46
Hamza Choudhury,Leicester,Everton,True,0,0,0.0,0,0,0,False,0.0,Leicester,False,Fulham,
Hamza Choudhury,Leicester,Fulham,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,Liverpool,-0.21
Hamza Choudhury,Leicester,Liverpool,True,0,0,0.0,0,0,0,False,0.0,Leicester,False,Newcastle United,1.84
Hamza Choudhury,Leicester,Newcastle United,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,West Ham,-0.48
Hamza Choudhury,Leicester,West Ham,True,0,0,0.0,0,0,0,False,0.0,Leicester,False,Chelsea,-5.34
Hamza Choudhury,Leicester,Chelsea,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,Manchester United,
Hamza Choudhury,Leicester,Manchester United,True,0,0,0.0,0,0,0,False,0.0,Leicester,False,Brighton,-2.14
Hamza Choudhury,Leicester,Brighton,False,0,0,0.0,0,0,0,False,0.0,Leicester,False,Tottenham,3.38
Hamza Choudhury,Leicester,Tottenham,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,Nottingham Forest,
Hamza Choudhury,Leicester,Nottingham Forest,True,0,0,0.0,0,0,0,False,,Wolves,False,Manchester United,-0.63
