name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Shandon Baptiste,Brentford,Leeds United,2022-08-07,False,Sub,17,0,0.0,0,0.0,1,0,0,0.5,0,0,0,False,0.0,0.0,17.0,1,0,0.58,0.55,0.04,2
Shandon Baptiste,Brentford,Newcastle United,2022-10-08,False,MC,62,0,0.09,0,0.07,2,1,1,4.0,0,0,3,False,1.0,0.0,39.5,1,0,0.58,0.55,0.04,0
Shandon Baptiste,Brentford,Brighton,2022-10-14,True,Sub,19,0,0.0,0,0.0,0,0,0,0.1,0,0,0,False,1.5,0.05,32.67,1,0,0.58,0.55,0.04,1
Shandon Baptiste,Brentford,Chelsea,2022-10-19,True,Sub,30,0,0.0,0,0.11,1,0,1,2.2,0,0,0,False,1.0,0.03,32.0,1,0,0.58,0.55,0.04,1
Shandon Baptiste,Brentford,Aston Villa,2022-10-23,False,Sub,12,0,0.0,0,0.0,1,0,0,0.1,0,0,0,False,1.0,0.02,28.0,1,0,0.58,0.55,0.04,1
Shandon Baptiste,Brentford,Manchester United,2022-08-13,True,Sub,16,0,0.0,0,0.0,1,0,0,0.3,0,0,0,False,1.0,0.02,26.0,1,0,0.58,0.55,0.04,1
Shandon Baptiste,Brentford,Crystal Palace,2023-02-18,True,Sub,6,0,0.0,0,0.0,1,0,0,0.5,0,0,0,False,1.0,0.02,23.14,1,0,0.58,0.55,0.04,-2
Shandon Baptiste,Brentford,Leeds United,2023-03-18,True,Sub,16,0,0.0,0,0.0,-2,0,0,0.0,0,0,0,False,0.8,0.0,22.25,1,0,0.58,0.55,0.04,1
Shandon Baptiste,Brentford,Manchester United,2023-04-05,False,Sub,28,0,0.02,0,0.02,1,1,1,3.2,0,0,0,False,0.4,0.0,22.89,1,0,0.58,0.55,0.04,1
Shandon Baptiste,Brentford,Fulham,2022-08-20,False,Sub,16,0,0.03,0,0.05,1,1,1,3.6,0,0,1,False,0.4,0.0,22.2,1,0,0.58,0.55,0.04,1
Shandon Baptiste,Brentford,Newcastle United,2023-04-08,True,Sub,16,0,0.0,0,0.0,1,0,0,0.2,0,0,0,False,0.4,0.01,21.64,1,0,0.58,0.55,0.04,1
Shandon Baptiste,Brentford,Wolverhampton,2023-04-15,False,Sub,16,0,0.0,0,0.0,1,0,0,0.1,0,0,0,False,0.4,0.01,21.17,1,0,0.58,0.55,0.04,4
Shandon Baptiste,Brentford,Chelsea,2023-04-26,False,Sub,28,0,0.04,1,0.33,4,1,2,4.8,0,0,0,False,0.4,0.01,21.69,1,0,0.58,0.55,0.04,1
Shandon Baptiste,Brentford,Nottingham Forest,2023-04-29,True,Sub,19,0,0.0,0,0.0,1,0,0,0.4,0,0,0,False,1.6,0.22,21.5,1,0,0.58,0.55,0.04,1
Shandon Baptiste,Brentford,Liverpool,2023-05-06,False,Sub,8,0,0.0,0,0.0,1,0,0,0.4,0,0,0,False,1.6,0.21,20.6,1,0,0.58,0.55,0.04,1
Shandon Baptiste,Brentford,West Ham,2023-05-14,True,Sub,13,0,0.0,0,0.06,1,0,1,1.5,0,0,0,False,1.6,0.21,20.12,1,0,0.58,0.55,0.04,1
Shandon Baptiste,Brentford,Tottenham,2023-05-20,False,Sub,18,0,0.0,0,0.0,1,0,0,0.3,0,0,0,False,1.6,0.21,20.0,1,0,0.58,0.55,0.04,1
Shandon Baptiste,Brentford,Manchester City,2023-05-28,True,Sub,9,0,0.0,0,0.0,1,0,0,0.0,0,0,0,False,1.6,0.21,19.39,1,0,0.58,0.55,0.04,1
Shandon Baptiste,Brentford,Everton,2022-08-27,True,Sub,22,0,0.0,0,0.0,1,0,0,0.8,0,0,0,False,1.0,0.0,19.53,1,0,0.58,0.55,0.04,2
Shandon Baptiste,Brentford,Crystal Palace,2022-08-30,False,MC,67,0,0.0,0,0.0,2,0,0,0.7,0,0,1,False,1.0,0.0,21.9,1,0,0.58,0.55,0.04,4
Shandon Baptiste,Brentford,Leicester City,2022-09-03,True,MC,58,0,0.0,0,0.0,4,0,0,0.4,0,0,1,False,1.2,0.0,23.62,1,0,0.58,0.55,0.04,1
Shandon Baptiste,Brentford,Arsenal,2022-09-18,True,Sub,21,0,0.0,0,0.31,1,0,1,1.8,0,0,0,False,1.8,0.0,23.5,1,0,0.58,0.55,0.04,3
Shandon Baptiste,Brentford,Bournemouth,2022-10-01,False,MC,83,0,0.0,0,0.14,3,0,2,4.8,0,1,0,False,1.8,0.0,26.09,1,0,0.58,0.55,0.04,1
