name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Frederico Rodrigues de Paula Santos,Man Utd,Brighton,True,52,1,0.5,0,0,2,False,0.0,Man Utd,False,Everton,2.77,-0.63
Frederico Rodrigues de Paula Santos,Man Utd,Everton,False,0,0,0.0,0,0,0,False,3.0,Man Utd,True,Newcastle United,-2.6,
Frederico Rodrigues de Paula Santos,Man Utd,Newcastle United,True,90,3,7.0,0,1,0,False,10.0,Man Utd,True,Tottenham,-2.03,1.07
Frederico Rodrigues de Paula Santos,Man Utd,Tottenham,True,90,10,15.9,2,1,0,False,0.0,Man Utd,False,Chelsea,0.54,-0.72
Frederico Rodrigues de Paula Santos,Man Utd,Chelsea,False,38,0,1.6,0,0,1,False,1.0,Man Utd,True,West Ham,-1.53,
Frederico Rodrigues de Paula Santos,Man Utd,West Ham,True,11,1,0.2,0,0,0,False,0.0,Man Utd,False,Aston Villa,-0.56,
Frederico Rodrigues de Paula Santos,Man Utd,Aston Villa,False,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Fulham,,1.37
Frederico Rodrigues de Paula Santos,Man Utd,Fulham,False,0,0,0.0,0,0,0,False,6.0,Man Utd,True,Nottingham Forest,,
Frederico Rodrigues de Paula Santos,Man Utd,Nottingham Forest,True,13,6,7.9,0,0,0,False,0.0,Man Utd,False,Wolverhampton,0.62,-0.46
Frederico Rodrigues de Paula Santos,Man Utd,Wolverhampton,False,29,0,0.9,0,0,0,False,1.0,Man Utd,True,Bournemouth,,1.46
Frederico Rodrigues de Paula Santos,Man Utd,Bournemouth,True,22,1,2.9,0,0,0,False,1.0,Man Utd,False,Brentford,-2.69,-0.55
Frederico Rodrigues de Paula Santos,Man Utd,Brentford,False,45,1,1.2,0,0,4,False,1.0,Man Utd,True,Manchester City,1.57,
Frederico Rodrigues de Paula Santos,Man Utd,Manchester City,True,90,1,2.6,0,0,1,True,1.0,Man Utd,False,Crystal Palace,1.16,
Frederico Rodrigues de Paula Santos,Man Utd,Crystal Palace,False,7,1,0.6,0,0,1,False,1.0,Man Utd,False,Arsenal,1.57,-0.0
Frederico Rodrigues de Paula Santos,Man Utd,Arsenal,False,19,1,0.5,0,0,1,False,2.0,Man Utd,True,Crystal Palace,0.08,
Frederico Rodrigues de Paula Santos,Man Utd,Crystal Palace,True,90,2,3.9,0,0,1,True,2.0,Man Utd,True,Leicester City,-4.86,
Frederico Rodrigues de Paula Santos,Man Utd,Leicester City,True,90,2,5.2,0,0,2,True,2.0,Man Utd,False,Leicester City,-2.84,
Frederico Rodrigues de Paula Santos,Man Utd,Leicester City,False,90,2,3.9,0,1,0,True,4.0,Man Utd,True,Leeds United,0.29,
