name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts
Kevin De Bruyne,Man City,West Ham,2022-08-07,False,MC,87,0,0.0828095972537994,1,0.4830670058727264,6,2,3,8.7,0,1,0,False
Kevin De Bruyne,Man City,Southampton,2022-10-08,True,MC,69,0,0.0,1,0.4399189949035644,6,0,3,6.0,0,1,0,False
Kevin De Bruyne,Man City,Liverpool,2022-10-16,False,MC,90,0,0.0259134992957115,0,0.3964869976043701,2,1,3,6.7,0,0,1,False
Kevin De Bruyne,Man City,Brighton,2022-10-22,True,MC,90,1,0.1343840062618255,0,0.4755150079727173,9,2,3,12.1,2,0,1,False
Kevin De Bruyne,Man City,Leeds United,2022-10-29,False,MC,90,1,0.1542740017175674,0,0.2032119929790496,11,5,3,16.0,3,1,0,False
Kevin De Bruyne,Man City,Fulham,2022-11-05,True,MC,90,0,0.0481467992067337,0,0.7334370017051697,7,2,5,13.0,2,0,1,False
Kevin De Bruyne,Man City,Brentford,2022-11-12,True,MC,90,0,0.1223039999604225,0,0.0867486000061035,2,2,2,10.2,0,0,2,True
Kevin De Bruyne,Man City,Leicester City,2022-12-28,False,MC,90,0,0.1282040029764175,0,0.6259999871253967,2,3,4,8.9,0,0,1,True
Kevin De Bruyne,Man City,Everton,2022-12-31,True,MC,90,0,0.2427870035171508,0,0.7321860194206238,1,4,5,13.6,0,0,1,True
Kevin De Bruyne,Man City,Chelsea,2023-01-05,False,AMC,90,0,0.1380639970302581,0,0.5758219957351685,3,4,3,9.4,0,1,0,True
Kevin De Bruyne,Man City,Bournemouth,2022-08-13,True,MC,90,1,0.2198459953069687,1,0.6080989837646484,14,4,5,19.2,3,1,0,False
Kevin De Bruyne,Man City,Manchester United,2023-01-14,False,MC,90,0,0.0,1,0.5940120220184326,5,0,1,6.5,0,0,2,True
Kevin De Bruyne,Man City,Wolverhampton,2023-01-22,True,AMC,76,0,0.0,1,0.7347649931907654,6,0,3,8.4,0,1,0,True
Kevin De Bruyne,Man City,Tottenham,2023-02-05,False,Sub,31,0,0.0819190964102745,0,0.1703419983386993,1,2,3,5.9,0,0,0,False
Kevin De Bruyne,Man City,Aston Villa,2023-02-12,True,AMC,90,0,0.0,0,0.1078160032629966,2,0,3,6.1,0,0,1,True
Kevin De Bruyne,Man City,Arsenal,2023-02-15,False,AMC,86,1,0.2486650049686432,1,0.6495109796524048,13,1,2,9.1,3,0,1,True
Kevin De Bruyne,Man City,Nottingham Forest,2023-02-18,False,AMC,87,0,0.2594009935855865,0,0.8491309881210327,2,7,4,9.6,0,0,1,True
Kevin De Bruyne,Man City,Newcastle United,2023-03-04,True,AMC,64,0,0.1612959951162338,0,0.2633199989795685,3,2,3,6.0,0,1,0,True
Kevin De Bruyne,Man City,Crystal Palace,2023-03-11,False,Sub,11,0,0.0,0,0.0,1,0,0,0.4,0,0,0,False
Kevin De Bruyne,Man City,Liverpool,2023-04-01,True,AMC,90,1,0.5385559797286987,1,0.9542750120162964,13,1,5,16.5,3,0,1,True
Kevin De Bruyne,Man City,Newcastle United,2022-08-21,False,MC,90,0,0.3668889999389648,1,1.2543100118637085,5,3,4,13.6,0,0,3,False
Kevin De Bruyne,Man City,Southampton,2023-04-08,False,AMC,90,0,0.0326795987784862,1,1.205180048942566,9,1,5,11.6,1,0,1,True
Kevin De Bruyne,Man City,Leeds United,2023-04-15,True,AMC,61,0,0.0241352003067731,1,0.35521399974823,8,1,2,6.1,2,1,0,True
Kevin De Bruyne,Man City,Arsenal,2023-04-26,True,MC,79,2,0.4095640480518341,1,0.6726888418197632,19,4,2,15.1,3,1,0,True
Kevin De Bruyne,Man City,Leicester City,2023-05-06,True,AMC,90,0,0.025453295558691,0,0.7300316095352173,3,1,5,10.4,1,0,1,True
Kevin De Bruyne,Man City,Chelsea,2023-05-21,True,Sub,12,0,0.0,0,0.0,1,0,0,0.8,0,0,0,False
Kevin De Bruyne,Man City,Brighton,2023-05-24,False,MC,56,0,0.0,0,0.0450720861554145,1,0,1,2.7,0,0,1,True
Kevin De Bruyne,Man City,Crystal Palace,2022-08-27,True,MC,88,0,0.0571910999715328,0,0.0931648015975952,2,3,2,8.9,0,0,2,False
Kevin De Bruyne,Man City,Nottingham Forest,2022-08-31,True,Sub,21,0,0.4143509864807129,0,0.1023790016770362,1,1,1,4.5,0,0,0,False
Kevin De Bruyne,Man City,Aston Villa,2022-09-03,False,MC,90,0,0.6081439852714539,1,0.7839999794960022,7,4,6,11.0,2,0,1,False
Kevin De Bruyne,Man City,Wolverhampton,2022-09-17,False,MC,71,0,0.0566941983997821,2,0.7708399891853333,10,2,4,10.4,1,1,0,False
Kevin De Bruyne,Man City,Manchester United,2022-10-02,True,MC,74,0,0.1766030043363571,2,0.6230990290641785,8,3,2,10.2,0,0,1,False
