name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Willian Borges da Silva,Fulham,West Ham,False,0,0,0.0,0,0,0,False,1.0,Fulham,True,Bournemouth,,1.46
Willian Borges da Silva,Fulham,Bournemouth,True,45,1,3.1,0,0,0,False,3.0,Fulham,True,Aston Villa,,0.55
Willian Borges da Silva,Fulham,Aston Villa,True,72,3,12.2,0,1,0,False,10.0,Fulham,False,Leicester City,,-0.05
Willian Borges da Silva,Fulham,Leicester City,False,88,10,7.7,3,0,1,False,3.0,Fulham,True,Everton,,0.34
Willian Borges da Silva,Fulham,Everton,True,90,3,13.8,0,1,0,False,2.0,Fulham,False,Manchester City,,-1.26
Willian Borges da Silva,Fulham,Manchester City,False,79,2,2.2,0,0,1,False,2.0,Fulham,True,Manchester United,,0.38
Willian Borges da Silva,Fulham,Manchester United,True,90,2,0.0,0,0,2,True,6.0,Fulham,False,Crystal Palace,,0.13
Willian Borges da Silva,Fulham,Crystal Palace,False,81,6,4.9,0,1,0,True,2.0,Fulham,True,Southampton,,-0.38
Willian Borges da Silva,Fulham,Southampton,True,90,2,4.0,0,0,1,True,6.0,Fulham,False,Leeds United,,-0.8
Willian Borges da Silva,Fulham,Leeds United,False,81,6,4.5,0,1,0,True,9.0,Fulham,True,Chelsea,,-0.25
Willian Borges da Silva,Fulham,Chelsea,True,82,9,7.2,2,0,1,True,3.0,Fulham,False,Newcastle United,,-0.34
Willian Borges da Silva,Fulham,Newcastle United,False,76,3,0.4,0,1,0,True,2.0,Fulham,True,Tottenham,,1.07
Willian Borges da Silva,Fulham,Tottenham,True,86,2,3.0,0,0,1,True,3.0,Fulham,False,Chelsea,,-0.72
Willian Borges da Silva,Fulham,Chelsea,False,74,3,6.3,0,1,0,True,9.0,Fulham,True,Nottingham Forest,,
Willian Borges da Silva,Fulham,Nottingham Forest,True,71,9,9.7,1,1,0,True,2.0,Fulham,False,Brighton,,-0.39
Willian Borges da Silva,Fulham,Brighton,False,90,2,2.0,0,1,0,True,2.0,Fulham,True,Wolverhampton,,-0.48
Willian Borges da Silva,Fulham,Wolverhampton,True,82,2,3.3,0,0,1,True,1.0,Fulham,False,Brentford,,-0.55
Willian Borges da Silva,Fulham,Brentford,False,82,1,0.5,0,0,2,True,0.0,Fulham,True,Arsenal,,0.36
Willian Borges da Silva,Fulham,Arsenal,True,0,0,0.0,0,0,0,False,0.0,Fulham,False,Bournemouth,,0.19
Willian Borges da Silva,Fulham,Bournemouth,False,0,0,0.0,0,0,0,False,2.0,Fulham,True,West Ham,,0.63
Willian Borges da Silva,Fulham,West Ham,True,84,2,9.1,0,0,1,True,5.0,Fulham,False,Everton,,-0.63
Willian Borges da Silva,Fulham,Everton,False,78,5,8.9,0,0,1,True,5.0,Fulham,True,Leicester City,,0.83
Willian Borges da Silva,Fulham,Leicester City,True,90,5,3.0,0,0,1,True,0.0,Fulham,False,Aston Villa,,0.59
Willian Borges da Silva,Fulham,Aston Villa,False,0,0,0.0,0,0,0,False,0.0,Fulham,True,Manchester City,,-1.17
Willian Borges da Silva,Fulham,Manchester City,True,0,0,0.0,0,0,0,False,2.0,Fulham,False,Liverpool,,-1.33
Willian Borges da Silva,Fulham,Liverpool,False,79,2,4.2,0,0,1,True,15.0,Fulham,True,Leeds United,,-0.79
Willian Borges da Silva,Fulham,Leeds United,True,81,15,13.3,3,0,2,True,3.0,Fulham,False,Southampton,,-1.07
Willian Borges da Silva,Fulham,Southampton,False,77,3,6.9,0,1,0,True,6.0,Fulham,True,Crystal Palace,,0.81
Willian Borges da Silva,Fulham,Crystal Palace,True,90,6,11.7,1,0,2,True,5.0,Fulham,False,Manchester United,,-0.1
Willian Borges da Silva,Fulham,Manchester United,False,90,5,0.0,0,0,2,True,1.0,Fulham,False,Tottenham,1.23,-0.03
Willian Borges da Silva,Fulham,Tottenham,False,30,1,0.3,0,0,1,False,6.0,Fulham,False,Nottingham Forest,-0.51,
Willian Borges da Silva,Fulham,Nottingham Forest,False,69,6,7.0,1,0,1,False,0.0,Fulham,True,Newcastle United,3.93,0.73
Willian Borges da Silva,Fulham,Newcastle United,True,0,0,0.0,0,0,0,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
