name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Andreas Hoelgebaum Pereira,Fulham,Liverpool,True,88,2,3.2,0,0,2,False,6.0,Fulham,False,West Ham,,
Andreas Hoelgebaum Pereira,Fulham,West Ham,False,76,6,8.0,0,0,2,False,5.0,Fulham,True,Bournemouth,,1.46
Andreas Hoelgebaum Pereira,Fulham,Bournemouth,True,86,5,7.3,0,0,2,False,3.0,Fulham,True,Aston Villa,,
Andreas Hoelgebaum Pereira,Fulham,Aston Villa,True,86,3,10.7,0,1,0,False,10.0,Fulham,False,Leicester City,,
Andreas Hoelgebaum Pereira,Fulham,Leicester City,False,90,10,13.1,2,0,2,False,3.0,Fulham,True,Everton,,0.34
Andreas Hoelgebaum Pereira,Fulham,Everton,True,75,3,11.2,0,1,0,False,6.0,Fulham,False,Manchester City,,
Andreas Hoelgebaum Pereira,Fulham,Manchester City,False,87,6,5.5,0,0,1,False,2.0,Fulham,True,Manchester United,,
Andreas Hoelgebaum Pereira,Fulham,Manchester United,True,90,2,0.0,0,0,2,True,3.0,Fulham,False,Crystal Palace,,
Andreas Hoelgebaum Pereira,Fulham,Crystal Palace,False,84,3,14.3,0,1,0,True,5.0,Fulham,True,Southampton,,-0.38
Andreas Hoelgebaum Pereira,Fulham,Southampton,True,90,5,1.4,0,0,1,True,1.0,Fulham,False,Leeds United,,
Andreas Hoelgebaum Pereira,Fulham,Leeds United,False,58,1,3.2,0,0,0,True,4.0,Fulham,True,Chelsea,,-0.25
Andreas Hoelgebaum Pereira,Fulham,Chelsea,True,90,4,4.6,0,0,1,True,3.0,Fulham,False,Wolverhampton,,-0.46
Andreas Hoelgebaum Pereira,Fulham,Wolverhampton,False,85,3,3.2,0,1,0,False,2.0,Fulham,False,Newcastle United,,
Andreas Hoelgebaum Pereira,Fulham,Newcastle United,False,76,2,4.6,0,1,0,True,2.0,Fulham,True,Tottenham,,1.07
Andreas Hoelgebaum Pereira,Fulham,Tottenham,True,90,2,7.2,0,0,1,True,2.0,Fulham,False,Chelsea,,-0.72
Andreas Hoelgebaum Pereira,Fulham,Chelsea,False,90,2,1.9,0,1,0,True,6.0,Fulham,True,Nottingham Forest,,
Andreas Hoelgebaum Pereira,Fulham,Nottingham Forest,True,90,6,9.3,0,1,0,True,3.0,Fulham,False,Brighton,,-0.39
Andreas Hoelgebaum Pereira,Fulham,Brighton,False,81,3,2.9,0,1,0,True,1.0,Fulham,True,Wolverhampton,,-0.48
Andreas Hoelgebaum Pereira,Fulham,Wolverhampton,True,90,1,3.9,0,0,1,True,8.0,Fulham,False,Brentford,,-0.55
Andreas Hoelgebaum Pereira,Fulham,Brentford,False,90,8,3.4,0,0,3,True,2.0,Fulham,True,Arsenal,,0.36
Andreas Hoelgebaum Pereira,Fulham,Arsenal,True,75,2,4.0,0,0,3,True,6.0,Fulham,False,Bournemouth,,0.19
Andreas Hoelgebaum Pereira,Fulham,Bournemouth,False,81,6,9.7,0,0,2,True,8.0,Fulham,True,Brentford,-2.09,0.69
Andreas Hoelgebaum Pereira,Fulham,Brentford,True,90,8,13.1,3,0,2,False,2.0,Fulham,True,West Ham,,
Andreas Hoelgebaum Pereira,Fulham,West Ham,True,84,2,5.2,0,0,1,True,2.0,Fulham,False,Everton,,-0.63
Andreas Hoelgebaum Pereira,Fulham,Everton,False,78,2,4.4,0,0,1,True,10.0,Fulham,True,Leicester City,,
Andreas Hoelgebaum Pereira,Fulham,Leicester City,True,85,10,10.8,3,0,1,True,2.0,Fulham,False,Aston Villa,,
Andreas Hoelgebaum Pereira,Fulham,Aston Villa,False,67,2,0.4,0,0,1,True,1.0,Fulham,True,Manchester City,,
Andreas Hoelgebaum Pereira,Fulham,Manchester City,True,57,1,0.9,0,0,2,True,0.0,Fulham,False,Liverpool,,-1.33
Andreas Hoelgebaum Pereira,Fulham,Liverpool,False,0,0,0.0,0,0,0,False,0.0,Fulham,True,Leeds United,,
Andreas Hoelgebaum Pereira,Fulham,Leeds United,True,0,0,0.0,0,0,0,False,0.0,Fulham,False,Southampton,,-1.07
Andreas Hoelgebaum Pereira,Fulham,Southampton,False,0,0,0.0,0,0,0,False,0.0,Fulham,True,Crystal Palace,,
Andreas Hoelgebaum Pereira,Fulham,Crystal Palace,True,0,0,0.0,0,0,0,False,0.0,Fulham,False,Manchester United,,
Andreas Hoelgebaum Pereira,Fulham,Manchester United,False,0,0,0.0,0,0,0,False,2.0,Fulham,False,Arsenal,0.0,-0.0
Andreas Hoelgebaum Pereira,Fulham,Arsenal,False,78,2,4.8,0,0,1,False,6.0,Fulham,True,Brighton,-0.52,-0.71
Andreas Hoelgebaum Pereira,Fulham,Brighton,True,77,6,3.1,1,0,1,False,2.0,Fulham,False,Tottenham,1.23,-0.03
Andreas Hoelgebaum Pereira,Fulham,Tottenham,False,60,2,0.5,0,0,1,False,1.0,Fulham,False,Nottingham Forest,-0.51,
Andreas Hoelgebaum Pereira,Fulham,Nottingham Forest,False,82,1,6.3,0,0,2,False,2.0,Fulham,True,Newcastle United,3.93,
Andreas Hoelgebaum Pereira,Fulham,Newcastle United,True,90,2,4.6,0,0,4,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
