name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts
Jordan Ayew,Crystal Palace,Arsenal,2022-08-05,True,AMR,90,0,0.0640330985188484,0,0.1092289984226226,2,1,3,7.4,0,0,2,False
Jordan Ayew,Crystal Palace,Leicester City,2022-10-09,True,FWR,64,0,0.1130490005016326,0,0.0852468982338905,2,1,2,4.6,0,0,1,False
Jordan Ayew,Crystal Palace,Leeds United,2022-10-15,False,FWR,90,0,0.0,0,0.0,3,0,0,1.3,0,1,0,False
Jordan Ayew,Crystal Palace,Wolverhampton,2022-10-18,True,Sub,10,0,0.0,0,0.0,1,0,0,0.9,0,0,0,False
Jordan Ayew,Crystal Palace,Everton,2022-10-22,False,MC,74,0,0.0,0,0.2069990038871765,2,0,2,3.9,0,0,2,False
Jordan Ayew,Crystal Palace,Southampton,2022-10-29,True,Sub,27,0,0.0,0,0.0,1,0,0,2.0,0,0,0,False
Jordan Ayew,Crystal Palace,West Ham,2022-11-06,False,AMR,90,0,0.0,0,0.0863400027155876,1,0,2,3.9,0,0,1,False
Jordan Ayew,Crystal Palace,Nottingham Forest,2022-11-12,False,FWR,58,0,0.0343938991427421,0,0.0,1,1,0,1.8,0,0,1,True
Jordan Ayew,Crystal Palace,Fulham,2022-12-26,True,AMR,90,0,0.1113639995455741,0,0.0,2,1,0,2.4,0,0,3,True
Jordan Ayew,Crystal Palace,Bournemouth,2022-12-31,False,FWR,73,1,0.5490120053291321,0,0.0,10,2,0,10.0,2,1,0,True
Jordan Ayew,Crystal Palace,Tottenham,2023-01-04,True,FW,90,0,0.2040899991989135,0,0.0158964991569519,2,3,1,7.5,0,0,4,True
Jordan Ayew,Crystal Palace,Liverpool,2022-08-15,False,MR,62,0,0.0,0,0.0,2,0,0,1.3,0,0,1,False
Jordan Ayew,Crystal Palace,Chelsea,2023-01-15,False,AMR,68,0,0.0,0,0.0,2,0,0,2.4,0,0,1,True
Jordan Ayew,Crystal Palace,Manchester United,2023-01-18,True,Sub,19,0,0.0,0,0.0,1,0,0,0.0,0,0,0,False
Jordan Ayew,Crystal Palace,Newcastle United,2023-01-21,True,AMR,90,0,0.05040730163455,0,0.0,3,1,0,2.3,0,1,0,True
Jordan Ayew,Crystal Palace,Manchester United,2023-02-04,False,AMR,72,0,0.0,0,0.0,2,0,0,1.2,0,0,2,True
Jordan Ayew,Crystal Palace,Brighton,2023-02-11,True,AMC,90,0,0.0,0,0.0749142989516258,2,0,1,3.2,0,0,1,True
Jordan Ayew,Crystal Palace,Brentford,2023-02-18,False,FW,90,0,0.0,0,0.3877699971199035,1,0,4,7.5,0,0,1,True
Jordan Ayew,Crystal Palace,Liverpool,2023-02-25,True,AMC,90,0,0.0,0,0.0760772973299026,3,0,1,3.8,0,1,0,True
Jordan Ayew,Crystal Palace,Aston Villa,2023-03-04,False,AMR,74,0,0.0,0,0.0,2,0,0,0.9,0,0,1,True
Jordan Ayew,Crystal Palace,Manchester City,2023-03-11,True,AMC,79,0,0.0,0,0.0,2,0,0,0.6,0,0,1,True
Jordan Ayew,Crystal Palace,Brighton,2023-03-15,False,Sub,20,0,0.0,0,0.0,0,0,0,0.5,0,0,0,False
