name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Yoane Wissa,Brentford,Leeds United,2022-08-07,False,FWL,83,0,0.06,0,0.0,2,2,0,0.6,0,0,2,False,0.0,0.0,83.0,7,1,3.4,0.68,0.07,1
Yoane Wissa,Brentford,Newcastle United,2022-10-08,False,Sub,28,0,0.12,0,0.0,1,1,0,1.1,0,0,2,False,2.0,0.06,55.5,7,1,3.4,0.68,0.07,3
Yoane Wissa,Brentford,Brighton,2022-10-14,True,FWL,70,0,0.01,0,0.0,3,1,0,0.4,0,1,0,False,1.5,0.09,60.33,7,1,3.4,0.68,0.07,1
Yoane Wissa,Brentford,Chelsea,2022-10-19,True,Sub,18,0,0.0,0,0.07,1,0,1,1.7,0,0,0,False,2.0,0.07,49.75,7,1,3.4,0.68,0.07,1
Yoane Wissa,Brentford,Aston Villa,2022-10-23,False,Sub,29,0,0.1,0,0.0,1,2,0,2.2,0,0,0,False,1.75,0.05,45.6,7,1,3.4,0.68,0.07,2
Yoane Wissa,Brentford,Wolverhampton,2022-10-29,True,FWL,74,0,0.03,0,0.02,2,1,1,3.2,0,0,1,False,1.6,0.06,50.33,7,1,3.4,0.68,0.07,12
Yoane Wissa,Brentford,Nottingham Forest,2022-11-05,False,FW,90,1,0.37,0,0.06,12,2,1,8.2,2,0,2,False,1.6,0.05,56.0,7,1,3.4,0.68,0.07,1
Yoane Wissa,Brentford,Manchester City,2022-11-12,False,Sub,16,0,0.0,0,0.0,1,0,0,0.7,0,0,0,False,3.8,0.1,51.0,7,1,3.4,0.68,0.07,1
Yoane Wissa,Brentford,Tottenham,2022-12-26,True,Sub,8,0,0.0,0,0.0,1,0,0,0.1,0,0,0,False,3.4,0.1,46.22,7,1,3.4,0.68,0.07,1
Yoane Wissa,Brentford,West Ham,2022-12-30,False,Sub,32,0,0.14,0,0.0,1,1,0,3.3,0,0,0,False,3.4,0.1,44.8,7,1,3.4,0.68,0.07,8
Yoane Wissa,Brentford,Liverpool,2023-01-02,True,FW,73,1,0.11,0,0.47,8,2,1,7.1,1,0,1,True,3.4,0.11,47.36,7,1,3.4,0.68,0.07,1
