name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Arsenal,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Manchester City,0.85,-1.17
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Manchester City,True,0,0,0.0,0,0,0,False,0.0,Liverpool,True,West Ham,0.04,0.63
Arthur Henrique Ramos de Oliveira Melo,Liverpool,West Ham,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Nottingham Forest,,
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Nottingham Forest,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Leicester City,-7.96,0.83
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Leicester City,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Tottenham,3.08,-0.03
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Tottenham,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Southampton,-3.78,-0.38
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Southampton,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Aston Villa,1.3,0.59
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Aston Villa,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Leeds United,-2.07,-0.79
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Leeds United,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Brentford,4.84,-0.55
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Brentford,False,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Brighton,-2.51,-0.39
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Brighton,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Chelsea,0.29,-0.25
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Chelsea,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Wolverhampton,-0.13,-0.46
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Wolverhampton,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Everton,-0.32,0.34
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Everton,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Newcastle United,-1.4,-0.34
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Newcastle United,False,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Crystal Palace,-1.03,0.13
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Crystal Palace,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Wolverhampton,0.05,-0.48
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Wolverhampton,True,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Manchester United,-4.04,0.38
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Manchester United,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Bournemouth,,0.19
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Bournemouth,False,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Manchester City,0.07,-1.26
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Manchester City,False,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Chelsea,-0.15,-0.72
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Chelsea,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Arsenal,-3.99,0.36
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Arsenal,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Leicester City,-5.24,-0.05
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Leicester City,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Nottingham Forest,,
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Nottingham Forest,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,West Ham,4.92,0.14
Arthur Henrique Ramos de Oliveira Melo,Liverpool,West Ham,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Tottenham,,1.07
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Tottenham,True,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Fulham,,-0.3
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Fulham,True,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Brentford,,0.69
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Brentford,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Leeds United,1.77,-0.8
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Leeds United,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Aston Villa,-1.22,0.55
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Aston Villa,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Southampton,,-1.07
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Southampton,False,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Everton,-0.44,-0.63
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Everton,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Brighton,2.85,-0.71
Arthur Henrique Ramos de Oliveira Melo,Liverpool,Brighton,True,0,0,0.0,0,0,0,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
