name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Southampton,False,19,1,0.9,0,0,0,False,1.0,Nott'm Forest,True,Leeds United,,
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Leeds United,True,54,1,1.8,0,0,0,True,0.0,Nott'm Forest,False,Bournemouth,,0.19
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Bournemouth,False,30,0,2.2,0,0,0,False,0.0,Nott'm Forest,True,Leicester City,,
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Leicester City,True,0,0,0.0,0,0,0,False,1.0,Nott'm Forest,False,Fulham,,1.37
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Fulham,False,55,1,0.3,0,0,1,True,0.0,Nott'm Forest,True,Manchester City,,
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Manchester City,True,0,0,0.0,0,0,0,False,0.0,Nott'm Forest,False,West Ham,,
Gustavo Henrique Furtado Scarpa,Nott'm Forest,West Ham,False,0,0,0.0,0,0,0,False,0.0,Nott'm Forest,True,Everton,,0.34
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Everton,True,0,0,0.0,0,0,0,False,0.0,Nott'm Forest,False,Tottenham,,-0.03
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Tottenham,False,0,0,0.0,0,0,0,False,1.0,Nott'm Forest,True,Newcastle United,,
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Newcastle United,True,1,1,0.0,0,0,0,False,0.0,Nott'm Forest,True,Wolverhampton,,-0.48
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Wolverhampton,True,0,0,0.0,0,0,0,False,1.0,Nott'm Forest,False,Leicester City,,
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Leicester City,False,18,1,0.5,0,0,0,False,0.0,Nott'm Forest,False,Aston Villa,,
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Aston Villa,False,0,0,0.0,0,0,0,False,0.0,Nott'm Forest,True,Manchester United,,
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Manchester United,True,0,0,0.0,0,0,0,False,0.0,Nott'm Forest,False,Liverpool,,-1.33
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Liverpool,False,0,0,0.0,0,0,0,False,0.0,Nott'm Forest,True,Brighton,,-0.71
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Brighton,True,0,0,0.0,0,0,0,False,0.0,Nott'm Forest,False,Brentford,,-0.55
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Brentford,False,0,0,0.0,0,0,0,False,0.0,Nott'm Forest,True,Southampton,,-0.38
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Southampton,True,0,0,0.0,0,0,0,False,0.0,Nott'm Forest,False,Chelsea,,-0.72
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Chelsea,False,0,0,0.0,0,0,0,False,0.0,Nott'm Forest,True,Arsenal,,0.36
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Arsenal,True,0,0,0.0,0,0,0,False,0.0,Nott'm Forest,False,Crystal Palace,,
Gustavo Henrique Furtado Scarpa,Nott'm Forest,Crystal Palace,False,0,0,0.0,0,0,0,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
