name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Lewis Warrington,Everton,Chelsea,True,0,0,0.0,0,0,0,False,0,Everton,True,Manchester United,-3.63,
Lewis Warrington,Everton,Manchester United,True,0,0,0.0,0,0,0,False,0,Everton,False,Tottenham,5.72,-0.03
Lewis Warrington,Everton,Tottenham,False,0,0,0.0,0,0,0,False,0,Everton,False,Newcastle United,2.79,
Lewis Warrington,Everton,Newcastle United,False,0,0,0.0,0,0,0,False,0,Everton,True,Crystal Palace,-2.12,
Lewis Warrington,Everton,Crystal Palace,True,0,0,0.0,0,0,0,False,0,Everton,False,Fulham,,1.37
Lewis Warrington,Everton,Fulham,False,0,0,0.0,0,0,0,False,0,Everton,True,Leeds United,-2.66,
Lewis Warrington,Everton,Leeds United,True,0,0,0.0,0,0,0,False,0,Everton,False,Bournemouth,,0.19
Lewis Warrington,Everton,Bournemouth,False,0,0,0.0,0,0,0,False,0,Everton,True,Wolverhampton,1.74,-0.48
Lewis Warrington,Everton,Wolverhampton,True,0,0,0.0,0,0,0,False,0,Everton,False,Manchester City,1.57,
Lewis Warrington,Everton,Manchester City,False,0,0,0.0,0,0,0,False,0,Everton,True,Brighton,-1.26,-0.71
Lewis Warrington,Everton,Brighton,True,0,0,0.0,0,0,0,False,0,Everton,False,Aston Villa,2.84,
Lewis Warrington,Everton,Aston Villa,False,0,0,0.0,0,0,0,False,0,Everton,True,Southampton,-6.12,-0.38
Lewis Warrington,Everton,Southampton,True,0,0,0.0,0,0,0,False,0,Everton,False,West Ham,2.96,
Lewis Warrington,Everton,West Ham,False,0,0,0.0,0,0,0,False,0,Everton,True,Arsenal,-2.74,0.36
Lewis Warrington,Everton,Arsenal,True,0,0,0.0,0,0,0,False,0,Everton,False,Liverpool,0.23,-1.33
Lewis Warrington,Everton,Liverpool,False,0,0,0.0,0,0,0,False,0,Everton,True,Leicester City,-6.39,
Lewis Warrington,Everton,Leicester City,True,0,0,0.0,0,0,0,False,0,Everton,True,Aston Villa,0.09,
Lewis Warrington,Everton,Aston Villa,True,0,0,0.0,0,0,0,False,0,Everton,False,Arsenal,3.18,-0.0
Lewis Warrington,Everton,Arsenal,False,0,0,0.0,0,0,0,False,0,Everton,False,Nottingham Forest,,
Lewis Warrington,Everton,Nottingham Forest,False,0,0,0.0,0,0,0,False,0,Everton,True,Brentford,-2.68,0.69
Lewis Warrington,Everton,Brentford,True,0,0,0.0,0,0,0,False,0,Everton,False,Chelsea,-1.5,-0.72
Lewis Warrington,Everton,Chelsea,False,0,0,0.0,0,0,0,False,0,Everton,True,Tottenham,1.66,1.07
Lewis Warrington,Everton,Tottenham,True,0,0,0.0,0,0,0,False,0,Everton,True,Nottingham Forest,1.11,
Lewis Warrington,Everton,Nottingham Forest,True,0,0,0.0,0,0,0,False,0,Everton,False,Manchester United,-2.79,
Lewis Warrington,Everton,Manchester United,False,0,0,0.0,0,0,0,False,0,Everton,True,Fulham,,-0.3
Lewis Warrington,Everton,Fulham,True,0,0,0.0,0,0,0,False,0,Everton,False,Crystal Palace,1.58,
Lewis Warrington,Everton,Crystal Palace,False,0,0,0.0,0,0,0,False,0,Everton,True,Newcastle United,,
Lewis Warrington,Everton,Newcastle United,True,0,0,0.0,0,0,0,False,0,Everton,False,Leeds United,,
Lewis Warrington,Everton,Leeds United,False,0,0,0.0,0,0,0,False,0,Everton,False,Brighton,-5.19,-0.39
Lewis Warrington,Everton,Brighton,False,0,0,0.0,0,0,0,False,0,Everton,True,Manchester City,,
Lewis Warrington,Everton,Manchester City,True,0,0,0.0,0,0,0,False,0,Everton,False,Wolverhampton,0.33,-0.46
Lewis Warrington,Everton,Wolverhampton,False,0,0,0.0,0,0,0,False,0,Everton,True,Bournemouth,,1.46
Lewis Warrington,Everton,Bournemouth,True,0,0,0.0,0,0,0,False,0,Everton,False,Brentford,1.71,-0.55
Lewis Warrington,Everton,Brentford,False,0,0,0.0,0,0,0,False,0,Everton,False,Leicester City,-1.63,
Lewis Warrington,Everton,Leicester City,False,0,0,0.0,0,0,0,False,0,Everton,True,Liverpool,0.76,-0.53
Lewis Warrington,Everton,Liverpool,True,0,0,0.0,0,0,0,False,0,Everton,True,West Ham,0.7,
Lewis Warrington,Everton,West Ham,True,0,0,0.0,0,0,0,False,0,Everton,False,Southampton,-1.98,-1.07
Lewis Warrington,Everton,Southampton,False,0,0,0.0,0,0,0,False,0,Everton,False,Bournemouth,6.99,0.19
