name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Tom Davies,Everton,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05,0,Everton,True,Manchester United,-3.63
Tom Davies,Everton,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05,0,Everton,False,Tottenham,5.72
Tom Davies,Everton,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05,0,Everton,False,Newcastle United,2.79
Tom Davies,Everton,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05,1,Everton,True,Crystal Palace,-2.12
Tom Davies,Everton,Crystal Palace,2022-10-22,True,Sub,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,False,0.0,0.0,0.8,1.0,0.0,1.0,0.0,0.05,0,Everton,False,Fulham,
Tom Davies,Everton,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.67,1.0,0.0,1.0,0.0,0.05,0,Everton,True,Leeds United,-2.66
Tom Davies,Everton,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.57,1.0,0.0,1.0,0.0,0.05,0,Everton,False,Bournemouth,
Tom Davies,Everton,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.5,1.0,0.0,1.0,0.0,0.05,0,Everton,True,Wolverhampton,1.74
Tom Davies,Everton,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.44,1.0,0.0,1.0,0.0,0.05,1,Everton,False,Manchester City,1.57
Tom Davies,Everton,Manchester City,2022-12-31,False,Sub,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,False,0.2,0.0,1.6,1.0,0.0,1.0,0.0,0.05,1,Everton,True,Brighton,-1.26
Tom Davies,Everton,Brighton,2023-01-03,True,MC,57,0.0,0.02,0.0,0.0,1,1.0,0.0,2.0,0,0,4,True,0.2,0.0,6.64,1.0,0.0,1.0,0.0,0.05,0,Everton,False,Aston Villa,2.84
Tom Davies,Everton,Aston Villa,2022-08-13,False,Sub,55,0.0,0.12,0.0,0.0,0,1.0,0.0,0.6,0,0,1,False,0.4,0.0,10.67,1.0,0.0,1.0,0.0,0.05,0,Everton,True,Southampton,-6.12
Tom Davies,Everton,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.03,9.85,1.0,0.0,1.0,0.0,0.05,1,Everton,False,West Ham,2.96
Tom Davies,Everton,West Ham,2023-01-21,False,Sub,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.9,0,0,0,False,0.4,0.03,12.36,1.0,0.0,1.0,0.0,0.05,0,Everton,True,Arsenal,-2.74
Tom Davies,Everton,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,False,0.6,0.03,11.53,1.0,0.0,1.0,0.0,0.05,1,Everton,False,Liverpool,0.23
Tom Davies,Everton,Liverpool,2023-02-13,False,Sub,12,0.0,0.25,0.0,0.0,1,1.0,0.0,0.7,0,0,0,False,0.4,0.03,11.56,1.0,0.0,1.0,0.0,0.05,1,Everton,True,Leicester City,-6.39
Tom Davies,Everton,Leicester City,2023-02-18,True,Sub,16,0.0,0.08,0.0,0.0,1,1.0,0.0,0.6,0,0,0,False,0.4,0.07,11.82,1.0,0.0,1.0,0.0,0.05,1,Everton,True,Aston Villa,0.09
Tom Davies,Everton,Aston Villa,2023-02-25,True,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,False,0.6,0.07,11.61,1.0,0.0,1.0,0.0,0.05,1,Everton,False,Arsenal,3.18
Tom Davies,Everton,Arsenal,2023-03-01,False,Sub,11,0.0,0.66,0.0,0.0,1,1.0,0.0,3.8,0,0,1,False,0.8,0.07,11.58,1.0,0.0,1.0,0.0,0.05,0,Everton,False,Nottingham Forest,
Tom Davies,Everton,Nottingham Forest,2023-03-05,False,Sub,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,False,0.8,0.2,11.05,1.0,0.0,1.0,0.0,0.05,1,Everton,True,Brentford,-2.68
Tom Davies,Everton,Brentford,2023-03-11,True,Sub,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,False,0.8,0.2,11.0,1.0,0.0,1.0,0.0,0.05,0,Everton,False,Chelsea,-1.5
Tom Davies,Everton,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,False,0.8,0.15,10.5,1.0,0.0,1.0,0.0,0.05,1,Everton,True,Tottenham,1.66
Tom Davies,Everton,Tottenham,2023-04-03,True,Sub,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,False,0.6,0.13,10.35,1.0,0.0,1.0,0.0,0.05,1,Everton,True,Nottingham Forest,1.11
Tom Davies,Everton,Nottingham Forest,2022-08-20,True,MC,56,0.0,0.08,0.0,0.05,1,2.0,1.0,4.4,0,0,0,False,0.6,0.13,12.25,1.0,0.0,1.0,0.0,0.05,1,Everton,False,Manchester United,-2.79
Tom Davies,Everton,Manchester United,2023-04-08,False,Sub,30,0.0,0.0,0.0,0.08,1,0.0,1.0,1.4,0,0,1,False,0.6,0.02,12.96,1.0,0.0,1.0,0.0,0.05,1,Everton,True,Fulham,
Tom Davies,Everton,Fulham,2023-04-15,True,Sub,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,False,0.8,0.02,13.27,1.0,0.0,1.0,0.0,0.05,0,Everton,False,Crystal Palace,1.58
Tom Davies,Everton,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,False,0.8,0.02,12.78,1.0,0.0,1.0,0.0,0.05,0,Everton,True,Newcastle United,
Tom Davies,Everton,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.8,0.02,12.32,1.0,0.0,1.0,0.0,0.05,0,Everton,False,Leeds United,
Tom Davies,Everton,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.6,0.02,11.9,1.0,0.0,1.0,0.0,0.05,0,Everton,False,Brighton,-5.19
Tom Davies,Everton,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,11.5,1.0,0.0,1.0,0.0,0.05,0,Everton,True,Manchester City,
Tom Davies,Everton,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,11.13,1.0,0.0,1.0,0.0,0.05,0,Everton,False,Wolverhampton,0.33
Tom Davies,Everton,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,10.78,1.0,0.0,1.0,0.0,0.05,0,Everton,True,Bournemouth,
Tom Davies,Everton,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,10.45,1.0,0.0,1.0,0.0,0.05,1,Everton,False,Brentford,1.71
Tom Davies,Everton,Brentford,2022-08-27,False,Sub,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,1,False,0.0,0.0,10.5,1.0,0.0,1.0,0.0,0.05,1,Everton,False,Leicester City,-1.63
Tom Davies,Everton,Leicester City,2022-08-30,False,MC,90,0.0,0.01,0.0,0.0,1,1.0,0.0,0.9,0,0,1,False,0.2,0.0,12.77,1.0,0.0,1.0,0.0,0.05,3,Everton,True,Liverpool,0.76
Tom Davies,Everton,Liverpool,2022-09-03,True,MC,61,0.0,0.09,0.0,0.0,3,1.0,0.0,0.6,0,1,0,False,0.4,0.0,14.11,1.0,0.0,1.0,0.0,0.05,0,Everton,True,West Ham,0.7
Tom Davies,Everton,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.02,13.73,1.0,0.0,1.0,0.0,0.05,1,Everton,False,Southampton,-1.98
Tom Davies,Everton,Southampton,2022-10-01,False,Sub,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,False,1.0,0.02,13.79,1.0,0.0,1.0,0.0,0.05,0,Sheffield Utd,False,Arsenal,
