name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Darko Gyabi,Leeds,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Leeds,False,Crystal Palace,-1.48
Darko Gyabi,Leeds,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Leeds,True,Arsenal,-2.44
Darko Gyabi,Leeds,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Leeds,False,Leeds United,
Darko Gyabi,Leeds,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Leeds,True,Fulham,
Darko Gyabi,Leeds,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Leeds,False,Liverpool,1.31
Darko Gyabi,Leeds,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Leeds,True,Bournemouth,
Darko Gyabi,Leeds,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Leeds,False,Tottenham,0.01
Darko Gyabi,Leeds,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,1.0,Leeds,True,Manchester City,2.49
Darko Gyabi,Leeds,Manchester City,2022-12-28,True,Sub,7,0.0,0.07,0.0,0.0,1,1.0,0.0,2.5,0,0,0,False,0.0,0.0,0.78,0,0,0,0,0,0.0,Leeds,False,Newcastle United,-5.11
Darko Gyabi,Leeds,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.01,0.7,0,0,0,0,0,0.0,Leeds,True,West Ham,-2.86
Darko Gyabi,Leeds,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.01,0.64,0,0,0,0,0,0.0,Leeds,False,Southampton,-2.03
Darko Gyabi,Leeds,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.01,0.58,0,0,0,0,0,0.0,Leeds,False,Aston Villa,-1.61
Darko Gyabi,Leeds,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.01,0.54,0,0,0,0,0,0.0,Leeds,True,Brentford,-0.12
Darko Gyabi,Leeds,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.01,0.5,0,0,0,0,0,0.0,Leeds,False,Nottingham Forest,
Darko Gyabi,Leeds,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.47,0,0,0,0,0,0.0,Leeds,False,Manchester United,2.58
Darko Gyabi,Leeds,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.44,0,0,0,0,0,0.0,Leeds,True,Manchester United,1.66
Darko Gyabi,Leeds,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.41,0,0,0,0,0,0.0,Leeds,False,Everton,1.15
Darko Gyabi,Leeds,Everton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.39,0,0,0,0,0,0.0,Leeds,True,Southampton,-3.43
Darko Gyabi,Leeds,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.37,0,0,0,0,0,0.0,Leeds,False,Chelsea,-1.33
Darko Gyabi,Leeds,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.35,0,0,0,0,0,0.0,Leeds,True,Brighton,-4.64
Darko Gyabi,Leeds,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.33,0,0,0,0,0,0.0,Leeds,False,Wolverhampton,-3.79
Darko Gyabi,Leeds,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.32,0,0,0,0,0,0.0,Leeds,False,Arsenal,0.14
Darko Gyabi,Leeds,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.3,0,0,0,0,0,0.0,Leeds,True,Nottingham Forest,1.75
Darko Gyabi,Leeds,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.29,0,0,0,0,0,0.0,Leeds,True,Chelsea,-0.38
Darko Gyabi,Leeds,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.28,0,0,0,0,0,0.0,Leeds,True,Crystal Palace,1.78
Darko Gyabi,Leeds,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.27,0,0,0,0,0,0.0,Leeds,True,Liverpool,0.62
Darko Gyabi,Leeds,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.26,0,0,0,0,0,0.0,Leeds,False,Fulham,
Darko Gyabi,Leeds,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.25,0,0,0,0,0,0.0,Leeds,True,Leeds United,
Darko Gyabi,Leeds,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.24,0,0,0,0,0,0.0,Leeds,False,Bournemouth,0.09
Darko Gyabi,Leeds,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.23,0,0,0,0,0,0.0,Leeds,False,Manchester City,4.57
Darko Gyabi,Leeds,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.23,0,0,0,0,0,0.0,Leeds,True,Newcastle United,-0.68
