name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Ayoze Pérez,Leicester,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,2.0,3.0,2.05,1.23,0.08,1.0,Leicester,False,Bournemouth,
Ayoze Pérez,Leicester,Bournemouth,2022-10-08,False,Sub,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,False,0.0,0.0,2.0,2.0,3.0,2.05,1.23,0.08,0.0,Leicester,True,Crystal Palace,-0.43
Ayoze Pérez,Leicester,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,False,0.5,0.0,1.33,2.0,3.0,2.05,1.23,0.08,1.0,Leicester,True,Leicester City,2.25
Ayoze Pérez,Leicester,Leicester City,2022-10-20,True,Sub,20,0.0,0.07,0.0,0.0,1,1.0,0.0,2.0,0,0,0,False,0.33,0.0,6.0,2.0,3.0,2.05,1.23,0.08,0.0,Leicester,False,Wolverhampton,3.01
Ayoze Pérez,Leicester,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.5,0.02,4.8,2.0,3.0,2.05,1.23,0.08,0.0,Leicester,True,Manchester City,2.25
Ayoze Pérez,Leicester,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.01,4.0,2.0,3.0,2.05,1.23,0.08,0.0,Leicester,False,Everton,1.31
Ayoze Pérez,Leicester,Everton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.01,3.43,2.0,3.0,2.05,1.23,0.08,4.0,Leicester,False,West Ham,-0.48
Ayoze Pérez,Leicester,West Ham,2022-11-12,False,Sub,22,0.0,0.0,1.0,0.58,4,0.0,3.0,5.7,0,0,0,False,0.2,0.01,5.75,2.0,3.0,2.05,1.23,0.08,2.0,Leicester,True,Newcastle United,2.07
Ayoze Pérez,Leicester,Newcastle United,2022-12-26,True,Sub,73,0.0,0.04,0.0,0.0,2,1.0,0.0,2.8,0,0,1,False,1.0,0.21,13.22,2.0,3.0,2.05,1.23,0.08,2.0,Leicester,False,Liverpool,-0.04
Ayoze Pérez,Leicester,Liverpool,2022-12-30,False,AMR,70,0.0,0.0,0.0,0.09,2,0.0,3.0,5.8,0,0,2,True,1.2,0.21,18.9,2.0,3.0,2.05,1.23,0.08,2.0,Leicester,True,Fulham,
Ayoze Pérez,Leicester,Fulham,2023-01-03,True,AMR,90,0.0,0.59,0.0,0.34,2,4.0,2.0,7.8,0,0,1,True,1.6,0.21,25.36,2.0,3.0,2.05,1.23,0.08,0.0,Leicester,False,Arsenal,-1.31
Ayoze Pérez,Leicester,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,False,2.0,0.33,23.25,2.0,3.0,2.05,1.23,0.08,0.0,Leicester,False,Nottingham Forest,
Ayoze Pérez,Leicester,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,False,2.0,0.33,21.46,2.0,3.0,2.05,1.23,0.08,0.0,Leicester,True,Brighton,-0.74
Ayoze Pérez,Leicester,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,False,1.2,0.13,19.93,2.0,3.0,2.05,1.23,0.08,0.0,Leicester,False,Aston Villa,-0.96
Ayoze Pérez,Leicester,Aston Villa,2023-02-04,False,Sub,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,False,0.8,0.12,18.6,2.0,3.0,2.05,1.23,0.08,0.0,Leicester,True,Tottenham,3.95
Ayoze Pérez,Leicester,Tottenham,2023-02-11,True,Sub,0,0.0,0.42,0.0,0.0,0,1.0,0.0,0.0,0,0,0,False,0.4,0.12,17.44,2.0,3.0,2.05,1.23,0.08,0.0,Leicester,False,Manchester United,0.11
Ayoze Pérez,Leicester,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.08,16.41,2.0,3.0,2.05,1.23,0.08,0.0,Leicester,True,Arsenal,-1.32
Ayoze Pérez,Leicester,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.08,15.5,2.0,3.0,2.05,1.23,0.08,0.0,Leicester,False,Southampton,-3.27
