name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Boubakary Soumaré,Leicester,Bournemouth,2022-10-08,False,DMC,78,0,0.0,0,0.0,1,0,0,0.9,0,0,2,False,0.0,0.0,78.0,0,1,0.32,0.29,0.03,3
Boubakary Soumaré,Leicester,Crystal Palace,2022-10-15,True,DMC,64,0,0.02,0,0.04,3,1,1,2.9,0,1,0,False,1.0,0.0,71.0,0,1,0.32,0.29,0.03,2
Boubakary Soumaré,Leicester,Leicester City,2022-10-20,True,DMC,64,0,0.0,0,0.0,2,0,0,1.1,0,1,0,False,2.0,0.01,68.67,0,1,0.32,0.29,0.03,3
Boubakary Soumaré,Leicester,Wolverhampton,2022-10-23,False,DMC,60,0,0.0,0,0.0,3,0,0,1.3,0,1,0,False,2.0,0.01,66.5,0,1,0.32,0.29,0.03,3
Boubakary Soumaré,Leicester,Everton,2022-11-05,False,DMC,69,0,0.0,0,0.0,3,0,0,1.6,0,1,0,False,2.25,0.01,67.0,0,1,0.32,0.29,0.03,3
Boubakary Soumaré,Leicester,West Ham,2022-11-12,False,DMC,68,0,0.0,0,0.03,3,0,1,2.6,0,1,0,True,2.4,0.0,67.17,0,1,0.32,0.29,0.03,2
Boubakary Soumaré,Leicester,Newcastle United,2022-12-26,True,DMC,71,0,0.0,0,0.0,2,0,0,1.5,0,0,3,True,2.8,0.0,67.71,0,1,0.32,0.29,0.03,1
Boubakary Soumaré,Leicester,Liverpool,2022-12-30,False,DMC,90,0,0.0,0,0.0,1,0,0,1.0,0,0,2,True,2.6,0.0,70.5,0,1,0.32,0.29,0.03,1
Boubakary Soumaré,Leicester,Fulham,2023-01-03,True,DMC,7,0,0.0,0,0.0,1,0,0,0.1,0,0,0,True,2.4,0.0,63.44,0,1,0.32,0.29,0.03,1
Boubakary Soumaré,Leicester,Manchester United,2023-02-19,False,Sub,31,0,0.0,0,0.0,1,0,0,0.6,0,0,1,False,2.0,0.0,60.2,0,1,0.32,0.29,0.03,1
Boubakary Soumaré,Leicester,Arsenal,2023-02-25,True,Sub,13,0,0.0,0,0.0,1,0,0,0.3,0,0,0,False,1.6,0.0,55.91,0,1,0.32,0.29,0.03,1
Boubakary Soumaré,Leicester,Chelsea,2023-03-11,True,Sub,24,0,0.0,0,0.04,1,0,2,2.9,0,0,1,False,1.2,0.0,53.25,0,1,0.32,0.29,0.03,0
Boubakary Soumaré,Leicester,Brentford,2023-03-18,False,Sub,15,0,0.0,0,0.02,0,0,1,1.6,0,0,0,False,1.0,0.0,50.31,0,1,0.32,0.29,0.03,2
Boubakary Soumaré,Leicester,Bournemouth,2023-04-08,True,DMC,90,0,0.0,0,0.03,2,0,1,2.8,0,0,1,True,0.8,0.0,53.14,0,1,0.32,0.29,0.03,1
Boubakary Soumaré,Leicester,Wolverhampton,2023-04-22,True,DMC,90,0,0.0,0,0.05,1,0,1,3.3,0,0,1,True,1.0,0.0,55.6,0,1,0.32,0.29,0.03,1
Boubakary Soumaré,Leicester,Leicester City,2023-04-25,False,DMC,90,0,0.0,0,0.0,1,0,0,1.9,0,0,1,True,1.0,0.0,57.75,0,1,0.32,0.29,0.03,1
Boubakary Soumaré,Leicester,Everton,2023-05-01,True,MC,90,0,0.0,0,0.02,1,0,1,3.0,0,0,2,True,1.0,0.0,59.65,0,1,0.32,0.29,0.03,1
Boubakary Soumaré,Leicester,Fulham,2023-05-08,False,DMC,75,0,0.0,0,0.02,1,0,1,2.4,0,0,5,True,1.0,0.0,60.5,0,1,0.32,0.29,0.03,2
Boubakary Soumaré,Leicester,Liverpool,2023-05-15,True,DMC,90,0,0.0,0,0.0,2,0,0,1.1,0,0,3,True,1.2,0.0,62.05,0,1,0.32,0.29,0.03,3
Boubakary Soumaré,Leicester,Newcastle United,2023-05-22,False,MC,90,0,0.0,0,0.0,3,0,0,1.3,0,1,0,True,1.2,0.0,63.45,0,1,0.32,0.29,0.03,2
Boubakary Soumaré,Leicester,West Ham,2023-05-28,True,DMC,90,0,0.0,0,0.04,2,0,2,0.0,0,0,1,True,1.6,0.0,64.71,0,1,0.32,0.29,0.03,1
Boubakary Soumaré,Leicester,Chelsea,2022-08-27,False,DMC,54,0,0.0,0,0.0,1,0,0,0.7,0,0,1,False,1.8,0.0,64.23,0,1,0.32,0.29,0.03,2
Boubakary Soumaré,Leicester,Manchester United,2022-09-01,True,DMC,90,0,0.0,0,0.0,2,0,0,1.7,0,0,1,False,1.8,0.0,65.35,0,1,0.32,0.29,0.03,2
Boubakary Soumaré,Leicester,Brighton,2022-09-04,False,MC,71,0,0.0,0,0.0,2,0,0,1.2,0,0,4,False,2.0,0.0,65.58,0,1,0.32,0.29,0.03,1
Boubakary Soumaré,Leicester,Tottenham,2022-09-17,False,Sub,5,0,0.0,0,0.0,1,0,0,0.3,0,0,1,False,2.0,0.0,63.16,0,1,0.32,0.29,0.03,0
Boubakary Soumaré,Leicester,Nottingham Forest,2022-10-03,True,Sub,45,0,0.0,0,0.0,0,0,0,1.1,0,0,0,False,1.6,0.0,62.46,0,1,0.32,0.29,0.03,
