name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Killian Phillips,Crystal Palace,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,False,Leeds United,0.66
Killian Phillips,Crystal Palace,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,True,Wolverhampton,-1.42
Killian Phillips,Crystal Palace,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,False,Everton,2.96
Killian Phillips,Crystal Palace,Everton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,True,Southampton,0.19
Killian Phillips,Crystal Palace,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,False,West Ham,0.38
Killian Phillips,Crystal Palace,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,False,Nottingham Forest,1.76
Killian Phillips,Crystal Palace,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,True,Fulham,2.42
Killian Phillips,Crystal Palace,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,False,Bournemouth,0.25
Killian Phillips,Crystal Palace,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,True,Tottenham,0.68
Killian Phillips,Crystal Palace,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,False,Chelsea,2.48
Killian Phillips,Crystal Palace,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,True,Manchester United,-1.44
Killian Phillips,Crystal Palace,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,True,Newcastle United,0.03
Killian Phillips,Crystal Palace,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,False,Manchester United,0.01
Killian Phillips,Crystal Palace,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,True,Brighton,-0.29
Killian Phillips,Crystal Palace,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,False,Brentford,0.24
Killian Phillips,Crystal Palace,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,True,Liverpool,0.92
Killian Phillips,Crystal Palace,Liverpool,2023-02-25,True,Sub,0,0.0,0.05,0.0,0.05,0,1.0,1.0,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,False,Aston Villa,1.69
Killian Phillips,Crystal Palace,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.01,0.0,0,0,0,0,0,0.0,Crystal Palace,True,Manchester City,1.02
Killian Phillips,Crystal Palace,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.01,0.0,0,0,0,0,0,0.0,Crystal Palace,False,Brighton,2.17
Killian Phillips,Crystal Palace,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.01,0.0,0,0,0,0,0,0.0,Crystal Palace,False,Arsenal,3.89
Killian Phillips,Crystal Palace,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.01,0.0,0,0,0,0,0,0.0,Crystal Palace,True,Leeds United,1.4
Killian Phillips,Crystal Palace,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.01,0.0,0,0,0,0,0,0.0,Crystal Palace,False,Leicester City,-1.38
Killian Phillips,Crystal Palace,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Crystal Palace,False,Southampton,-0.93
