name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Thiago Alcántara do Nascimento,Liverpool,Fulham,2022-08-06,False,MC,50,0,0.0,0,0.06,1,0,1,2.3,0,0,1,False,0.0,0.0,50.0,1,4,1.63,2.59,0.05,2
Thiago Alcántara do Nascimento,Liverpool,Arsenal,2022-10-09,False,DMC,90,0,0.0,0,0.0,2,0,0,0.5,0,0,3,False,1.0,0.0,70.0,1,4,1.63,2.59,0.05,2
Thiago Alcántara do Nascimento,Liverpool,Manchester City,2022-10-16,True,DMC,90,0,0.0,0,0.0,2,0,0,1.9,0,1,0,False,1.5,0.0,76.67,1,4,1.63,2.59,0.05,1
Thiago Alcántara do Nascimento,Liverpool,West Ham,2022-10-19,True,MC,57,0,0.01,0,0.06,1,1,2,4.9,0,0,0,False,1.67,0.0,71.75,1,4,1.63,2.59,0.05,2
Thiago Alcántara do Nascimento,Liverpool,Leicester City,2022-10-29,True,MC,90,0,0.0,0,0.1,2,0,2,5.7,0,0,2,False,1.5,0.0,75.4,1,4,1.63,2.59,0.05,2
Thiago Alcántara do Nascimento,Liverpool,Tottenham,2022-11-06,False,MC,90,0,0.06,0,0.16,2,3,2,6.7,0,0,1,False,1.6,0.0,77.83,1,4,1.63,2.59,0.05,2
Thiago Alcántara do Nascimento,Liverpool,Southampton,2022-11-12,True,MC,90,0,0.0,0,0.0,2,0,0,1.9,0,0,1,True,1.8,0.02,79.57,1,4,1.63,2.59,0.05,2
Thiago Alcántara do Nascimento,Liverpool,Aston Villa,2022-12-26,False,MC,66,0,0.01,0,0.54,2,1,1,3.1,0,0,1,True,1.8,0.02,77.88,1,4,1.63,2.59,0.05,2
Thiago Alcántara do Nascimento,Liverpool,Leeds United,2022-12-30,True,MC,90,0,0.1,0,0.09,2,1,2,8.2,0,0,1,True,1.8,0.02,79.22,1,4,1.63,2.59,0.05,1
Thiago Alcántara do Nascimento,Liverpool,Brentford,2023-01-02,False,MC,90,0,0.08,0,0.02,1,2,1,4.5,0,0,3,True,2.0,0.04,80.3,1,4,1.63,2.59,0.05,2
Thiago Alcántara do Nascimento,Liverpool,Brighton,2023-01-14,False,MC,90,0,0.0,0,0.0,2,0,0,1.7,0,0,3,True,1.8,0.05,81.18,1,4,1.63,2.59,0.05,3
Thiago Alcántara do Nascimento,Liverpool,Chelsea,2023-01-21,True,MC,90,0,0.05,0,0.1,3,1,1,4.8,0,1,0,True,1.8,0.04,81.92,1,4,1.63,2.59,0.05,2
Thiago Alcántara do Nascimento,Liverpool,Wolverhampton,2023-02-04,False,MC,85,0,0.0,0,0.12,2,0,3,5.6,0,0,3,True,2.0,0.05,82.15,1,4,1.63,2.59,0.05,1
Thiago Alcántara do Nascimento,Liverpool,Arsenal,2023-04-09,True,Sub,30,0,0.0,0,0.0,1,0,0,1.5,0,0,0,False,2.0,0.05,78.43,1,4,1.63,2.59,0.05,1
Thiago Alcántara do Nascimento,Liverpool,Leicester City,2023-04-17,False,Sub,5,0,0.0,0,0.0,1,0,0,0.3,0,0,0,False,1.8,0.03,73.53,1,4,1.63,2.59,0.05,1
Thiago Alcántara do Nascimento,Liverpool,Nottingham Forest,2023-04-22,True,Sub,30,0,0.0,0,0.0,1,0,0,0.6,0,0,1,False,1.8,0.01,70.81,1,4,1.63,2.59,0.05,1
Thiago Alcántara do Nascimento,Liverpool,West Ham,2023-04-26,False,Sub,31,0,0.07,0,0.0,1,1,0,1.1,0,0,0,False,1.6,0.01,68.47,1,4,1.63,2.59,0.05,2
Thiago Alcántara do Nascimento,Liverpool,Brighton,2022-10-01,True,MC,88,0,0.0,0,0.15,2,0,2,4.5,0,0,3,False,1.2,0.01,69.56,1,4,1.63,2.59,0.05,1
