name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jack Wells-Morrison,Crystal Palace,Southampton,True,0,0,0.0,0,0,0,False,0.0,Crystal Palace,False,West Ham,0.59,0.14
Jack Wells-Morrison,Crystal Palace,West Ham,False,0,0,0.0,0,0,0,False,0.0,Crystal Palace,False,Nottingham Forest,,
Jack Wells-Morrison,Crystal Palace,Nottingham Forest,False,0,0,0.0,0,0,0,False,0.0,Crystal Palace,True,Fulham,,-0.3
Jack Wells-Morrison,Crystal Palace,Fulham,True,0,0,0.0,0,0,0,False,0.0,Crystal Palace,False,Bournemouth,,0.19
Jack Wells-Morrison,Crystal Palace,Bournemouth,False,0,0,0.0,0,0,0,False,0.0,Crystal Palace,True,Tottenham,-5.01,1.07
Jack Wells-Morrison,Crystal Palace,Tottenham,True,0,0,0.0,0,0,0,False,0.0,Crystal Palace,False,Chelsea,2.77,-0.72
Jack Wells-Morrison,Crystal Palace,Chelsea,False,0,0,0.0,0,0,0,False,0.0,Crystal Palace,True,Manchester United,-0.9,0.38
Jack Wells-Morrison,Crystal Palace,Manchester United,True,0,0,0.0,0,0,0,False,0.0,Crystal Palace,True,Newcastle United,1.62,0.73
Jack Wells-Morrison,Crystal Palace,Newcastle United,True,0,0,0.0,0,0,0,False,0.0,Crystal Palace,False,Manchester United,0.74,-0.1
Jack Wells-Morrison,Crystal Palace,Manchester United,False,0,0,0.0,0,0,0,False,0.0,Crystal Palace,True,Brighton,-0.1,-0.71
Jack Wells-Morrison,Crystal Palace,Brighton,True,0,0,0.0,0,0,0,False,0.0,Crystal Palace,False,Brentford,1.96,-0.55
Jack Wells-Morrison,Crystal Palace,Brentford,False,0,0,0.0,0,0,0,False,0.0,Crystal Palace,True,Liverpool,3.6,-0.53
Jack Wells-Morrison,Crystal Palace,Liverpool,True,0,0,0.0,0,0,0,False,0.0,Crystal Palace,False,Aston Villa,0.99,0.59
Jack Wells-Morrison,Crystal Palace,Aston Villa,False,0,0,0.0,0,0,0,False,0.0,Crystal Palace,True,Manchester City,-0.0,-1.17
Jack Wells-Morrison,Crystal Palace,Manchester City,True,0,0,0.0,0,0,0,False,0.0,Crystal Palace,False,Brighton,0.95,-0.39
Jack Wells-Morrison,Crystal Palace,Brighton,False,0,0,0.0,0,0,0,False,0.0,Crystal Palace,False,Arsenal,1.99,-0.0
Jack Wells-Morrison,Crystal Palace,Arsenal,False,0,0,0.0,0,0,0,False,0.0,Crystal Palace,True,Leeds United,3.21,-0.79
Jack Wells-Morrison,Crystal Palace,Leeds United,True,0,0,0.0,0,0,0,False,0.0,Crystal Palace,False,Leicester City,2.85,-0.05
Jack Wells-Morrison,Crystal Palace,Leicester City,False,0,0,0.0,0,0,0,False,0.0,Crystal Palace,False,Southampton,-0.34,-1.07
Jack Wells-Morrison,Crystal Palace,Southampton,False,0,0,0.0,0,0,0,False,0.0,Crystal Palace,True,Everton,-1.9,0.34
Jack Wells-Morrison,Crystal Palace,Everton,True,0,0,0.0,0,0,0,False,0.0,Crystal Palace,False,Wolverhampton,,-0.46
Jack Wells-Morrison,Crystal Palace,Wolverhampton,False,0,0,0.0,0,0,0,False,0.0,Crystal Palace,True,West Ham,,0.63
Jack Wells-Morrison,Crystal Palace,West Ham,True,0,0,0.0,0,0,0,False,0.0,Crystal Palace,False,Tottenham,6.04,-0.03
Jack Wells-Morrison,Crystal Palace,Tottenham,False,0,0,0.0,0,0,0,False,0.0,Crystal Palace,True,Bournemouth,,1.46
Jack Wells-Morrison,Crystal Palace,Bournemouth,True,0,0,0.0,0,0,0,False,0.0,Crystal Palace,False,Fulham,,1.37
Jack Wells-Morrison,Crystal Palace,Fulham,False,0,0,0.0,0,0,0,False,0.0,Crystal Palace,True,Nottingham Forest,,
Jack Wells-Morrison,Crystal Palace,Nottingham Forest,True,0,0,0.0,0,0,0,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
