name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Mateus Cardoso Lemos Martins,Leicester,Aston Villa,False,82,8,6.9,1,0,2,True,2.0,Leicester,True,Tottenham,3.95,1.07
Mateus Cardoso Lemos Martins,Leicester,Tottenham,True,76,2,0.5,0,0,1,True,2.0,Leicester,False,Manchester United,0.11,-0.1
Mateus Cardoso Lemos Martins,Leicester,Manchester United,False,74,2,4.4,0,0,3,True,2.0,Leicester,True,Arsenal,-1.32,0.36
Mateus Cardoso Lemos Martins,Leicester,Arsenal,True,61,2,0.5,0,0,1,True,2.0,Leicester,False,Southampton,-3.27,-1.07
Mateus Cardoso Lemos Martins,Leicester,Southampton,False,68,2,2.7,0,0,1,True,1.0,Leicester,True,Chelsea,-2.98,-0.25
Mateus Cardoso Lemos Martins,Leicester,Chelsea,True,24,1,0.9,0,0,1,False,2.0,Leicester,False,Brentford,-4.9,-0.55
Mateus Cardoso Lemos Martins,Leicester,Brentford,False,65,2,3.8,0,0,1,True,1.0,Leicester,False,Crystal Palace,2.07,0.13
Mateus Cardoso Lemos Martins,Leicester,Crystal Palace,False,45,1,0.4,0,0,0,True,0.0,Leicester,True,Aston Villa,-0.34,0.55
Mateus Cardoso Lemos Martins,Leicester,Aston Villa,True,0,0,0.0,0,0,0,False,1.0,Leicester,True,Bournemouth,,1.46
Mateus Cardoso Lemos Martins,Leicester,Bournemouth,True,18,1,0.3,0,0,0,False,0.0,Leicester,False,Manchester City,1.46,-1.26
Mateus Cardoso Lemos Martins,Leicester,Manchester City,False,0,0,0.0,0,0,0,False,2.0,Leicester,True,Wolverhampton,-1.75,-0.48
Mateus Cardoso Lemos Martins,Leicester,Wolverhampton,True,76,2,4.5,0,0,1,True,2.0,Leicester,False,Leicester City,1.46,-0.05
Mateus Cardoso Lemos Martins,Leicester,Leicester City,False,69,2,2.3,0,0,1,True,0.0,Leicester,True,Everton,4.46,0.34
Mateus Cardoso Lemos Martins,Leicester,Everton,True,0,0,0.0,0,0,0,False,1.0,Leicester,False,Fulham,,1.37
Mateus Cardoso Lemos Martins,Leicester,Fulham,False,45,1,0.8,0,0,2,False,1.0,Leicester,True,Liverpool,-0.21,-0.53
Mateus Cardoso Lemos Martins,Leicester,Liverpool,True,29,1,0.8,0,0,1,False,0.0,Leicester,False,Newcastle United,1.84,-0.34
Mateus Cardoso Lemos Martins,Leicester,Newcastle United,False,0,0,0.0,0,0,0,False,0.0,Leicester,True,West Ham,-0.48,0.63
Mateus Cardoso Lemos Martins,Leicester,West Ham,True,0,0,0.0,0,0,0,False,,Nott'm Forest,False,Arsenal,,-0.0
