name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Kamaldeen Sulemana,Southampton,Brentford,2023-02-04,False,Sub,45,0,0.01,0,0.02,1,1,1,3.1,0,0,1,False,0.0,0.0,45.0,0,0,0,0,0,2.0,Southampton,True,Wolverhampton,3.38
Kamaldeen Sulemana,Southampton,Wolverhampton,2023-02-11,True,FW,90,0,0.24,0,0.07,2,6,1,3.9,0,0,2,True,1.0,0.01,67.5,0,0,0,0,0,1.0,Southampton,False,Chelsea,1.8
Kamaldeen Sulemana,Southampton,Chelsea,2023-02-18,False,FW,58,0,0.3,0,0.02,1,1,1,4.2,0,0,0,True,1.5,0.13,64.33,0,0,0,0,0,3.0,Southampton,False,Leicester City,-2.53
Kamaldeen Sulemana,Southampton,Leicester City,2023-02-25,False,FW,62,0,0.03,0,0.12,3,1,2,3.0,0,1,0,True,1.33,0.18,63.75,0,0,0,0,0,3.0,Southampton,True,Leeds United,-0.35
Kamaldeen Sulemana,Southampton,Leeds United,2023-03-04,True,AML,79,0,0.12,0,0.0,3,2,0,3.3,0,1,0,True,1.75,0.14,66.8,0,0,0,0,0,3.0,Southampton,False,Manchester United,1.62
Kamaldeen Sulemana,Southampton,Manchester United,2023-03-12,False,AML,75,0,0.07,0,0.03,3,1,1,3.0,0,1,0,True,2.0,0.14,68.17,0,0,0,0,0,2.0,Southampton,True,Brentford,-5.16
Kamaldeen Sulemana,Southampton,Brentford,2023-03-15,True,AML,90,0,0.05,0,0.03,2,1,1,4.3,0,0,2,True,2.4,0.15,71.29,0,0,0,0,0,0.0,Southampton,True,Tottenham,0.15
Kamaldeen Sulemana,Southampton,Tottenham,2023-03-18,True,Sub,20,0,0.0,0,0.09,0,0,2,3.4,0,0,1,False,2.4,0.11,64.88,0,0,0,0,0,1.0,Southampton,False,West Ham,-2.95
Kamaldeen Sulemana,Southampton,West Ham,2023-04-02,False,Sub,36,0,0.07,0,0.0,1,1,0,1.2,0,0,0,False,2.2,0.05,61.67,0,0,0,0,0,2.0,Southampton,True,Manchester City,-3.41
Kamaldeen Sulemana,Southampton,Manchester City,2023-04-08,True,FWL,68,0,0.04,0,0.01,2,1,1,2.6,0,0,3,True,1.8,0.06,62.3,0,0,0,0,0,2.0,Southampton,True,Crystal Palace,0.7
Kamaldeen Sulemana,Southampton,Crystal Palace,2023-04-15,True,ML,79,0,0.13,0,0.25,2,2,2,4.6,0,0,2,True,1.6,0.05,63.82,0,0,0,0,0,1.0,Southampton,False,Arsenal,2.91
Kamaldeen Sulemana,Southampton,Arsenal,2023-04-21,False,Sub,13,0,0.0,0,0.0,1,0,0,0.2,0,0,2,False,1.4,0.06,59.58,0,0,0,0,0,1.0,Southampton,True,Bournemouth,
Kamaldeen Sulemana,Southampton,Bournemouth,2023-04-27,True,Sub,14,0,0.03,0,0.0,1,1,0,0.0,0,0,0,False,1.2,0.05,56.08,0,0,0,0,0,6.0,Southampton,False,Newcastle United,-1.73
Kamaldeen Sulemana,Southampton,Newcastle United,2023-04-30,False,FW,69,0,0.0,1,0.72,6,0,1,4.9,1,0,1,True,1.4,0.05,57.0,0,0,0,0,0,1.0,Southampton,False,Nottingham Forest,
Kamaldeen Sulemana,Southampton,Nottingham Forest,2023-05-08,False,Sub,29,0,0.01,0,0.0,1,1,0,1.7,0,0,1,False,2.4,0.24,55.13,0,0,0,0,0,1.0,Southampton,True,Fulham,
Kamaldeen Sulemana,Southampton,Fulham,2023-05-13,True,Sub,28,0,0.05,0,0.0,1,1,0,0.7,0,0,1,False,2.2,0.23,53.44,0,0,0,0,0,1.0,Southampton,False,Brighton,0.35
Kamaldeen Sulemana,Southampton,Brighton,2023-05-21,False,Sub,19,0,0.0,0,0.0,1,0,0,0.1,0,0,0,False,2.0,0.22,51.41,0,0,0,0,0,14.0,Southampton,True,Liverpool,-0.75
Kamaldeen Sulemana,Southampton,Liverpool,2023-05-28,True,FW,85,2,0.53,0,0.05,14,5,1,0.0,2,0,4,True,2.0,0.22,53.28,0,0,0,0,0,,Nott'm Forest,False,Arsenal,
