name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
André Tavares Gomes,Everton,Chelsea,True,0,0,0.0,0,0,0,False,0.0,Everton,True,Manchester United,-3.63,
André Tavares Gomes,Everton,Manchester United,True,0,0,0.0,0,0,0,False,0.0,Everton,False,Tottenham,5.72,-0.03
André Tavares Gomes,Everton,Tottenham,False,0,0,0.0,0,0,0,False,0.0,Everton,False,Newcastle United,2.79,
André Tavares Gomes,Everton,Newcastle United,False,0,0,0.0,0,0,0,False,0.0,Everton,True,Crystal Palace,-2.12,
André Tavares Gomes,Everton,Crystal Palace,True,0,0,0.0,0,0,0,False,0.0,Everton,False,Fulham,,1.37
André Tavares Gomes,Everton,Fulham,False,0,0,0.0,0,0,0,False,0.0,Everton,True,Leeds United,-2.66,
André Tavares Gomes,Everton,Leeds United,True,0,0,0.0,0,0,0,False,0.0,Everton,False,Bournemouth,,0.19
André Tavares Gomes,Everton,Bournemouth,False,0,0,0.0,0,0,0,False,0.0,Everton,True,Wolverhampton,1.74,-0.48
André Tavares Gomes,Everton,Wolverhampton,True,0,0,0.0,0,0,0,False,0.0,Everton,False,Manchester City,1.57,
André Tavares Gomes,Everton,Manchester City,False,0,0,0.0,0,0,0,False,0.0,Everton,True,Brighton,-1.26,-0.71
André Tavares Gomes,Everton,Brighton,True,0,0,0.0,0,0,0,False,0.0,Everton,False,Aston Villa,2.84,
André Tavares Gomes,Everton,Aston Villa,False,0,0,0.0,0,0,0,False,0.0,Everton,True,Southampton,-6.12,-0.38
André Tavares Gomes,Everton,Southampton,True,0,0,0.0,0,0,0,False,0.0,Everton,False,West Ham,2.96,
André Tavares Gomes,Everton,West Ham,False,0,0,0.0,0,0,0,False,0.0,Everton,True,Arsenal,-2.74,0.36
André Tavares Gomes,Everton,Arsenal,True,0,0,0.0,0,0,0,False,0.0,Everton,False,Liverpool,0.23,-1.33
André Tavares Gomes,Everton,Liverpool,False,0,0,0.0,0,0,0,False,0.0,Everton,True,Leicester City,-6.39,
André Tavares Gomes,Everton,Leicester City,True,0,0,0.0,0,0,0,False,0.0,Everton,True,Aston Villa,0.09,
André Tavares Gomes,Everton,Aston Villa,True,0,0,0.0,0,0,0,False,0.0,Everton,False,Arsenal,3.18,-0.0
André Tavares Gomes,Everton,Arsenal,False,0,0,0.0,0,0,0,False,0.0,Everton,False,Nottingham Forest,,
André Tavares Gomes,Everton,Nottingham Forest,False,0,0,0.0,0,0,0,False,0.0,Everton,True,Brentford,-2.68,0.69
André Tavares Gomes,Everton,Brentford,True,0,0,0.0,0,0,0,False,0.0,Everton,False,Chelsea,-1.5,-0.72
André Tavares Gomes,Everton,Chelsea,False,0,0,0.0,0,0,0,False,0.0,Everton,True,Tottenham,1.66,1.07
André Tavares Gomes,Everton,Tottenham,True,0,0,0.0,0,0,0,False,0.0,Everton,True,Nottingham Forest,1.11,
André Tavares Gomes,Everton,Nottingham Forest,True,0,0,0.0,0,0,0,False,0.0,Everton,False,Manchester United,-2.79,
André Tavares Gomes,Everton,Manchester United,False,0,0,0.0,0,0,0,False,0.0,Everton,True,Fulham,,-0.3
André Tavares Gomes,Everton,Fulham,True,0,0,0.0,0,0,0,False,0.0,Everton,False,Crystal Palace,1.58,
André Tavares Gomes,Everton,Crystal Palace,False,0,0,0.0,0,0,0,False,0.0,Everton,True,Newcastle United,,
André Tavares Gomes,Everton,Newcastle United,True,0,0,0.0,0,0,0,False,0.0,Everton,False,Leeds United,,
André Tavares Gomes,Everton,Leeds United,False,0,0,0.0,0,0,0,False,0.0,Everton,False,Brighton,-5.19,-0.39
André Tavares Gomes,Everton,Brighton,False,0,0,0.0,0,0,0,False,0.0,Everton,True,Manchester City,,
André Tavares Gomes,Everton,Manchester City,True,0,0,0.0,0,0,0,False,0.0,Everton,False,Wolverhampton,0.33,-0.46
André Tavares Gomes,Everton,Wolverhampton,False,0,0,0.0,0,0,0,False,0.0,Everton,True,Bournemouth,,1.46
André Tavares Gomes,Everton,Bournemouth,True,0,0,0.0,0,0,0,False,0.0,Everton,False,Brentford,1.71,-0.55
André Tavares Gomes,Everton,Brentford,False,0,0,0.0,0,0,0,False,0.0,Everton,False,Leicester City,-1.63,
André Tavares Gomes,Everton,Leicester City,False,0,0,0.0,0,0,0,False,0.0,Everton,True,Liverpool,0.76,-0.53
André Tavares Gomes,Everton,Liverpool,True,0,0,0.0,0,0,0,False,0.0,Everton,True,West Ham,0.7,
André Tavares Gomes,Everton,West Ham,True,0,0,0.0,0,0,0,False,0.0,Everton,False,Southampton,-1.98,-1.07
André Tavares Gomes,Everton,Southampton,False,0,0,0.0,0,0,0,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
