name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Marvelous Nakamba,Aston Villa,Bournemouth,False,0,0,0.0,0,0,0,False,0,Aston Villa,False,Nottingham Forest,3.75
Marvelous Nakamba,Aston Villa,Nottingham Forest,False,0,0,0.0,0,0,0,False,0,Aston Villa,True,Chelsea,1.5
Marvelous Nakamba,Aston Villa,Chelsea,True,0,0,0.0,0,0,0,False,0,Aston Villa,False,Fulham,1.52
Marvelous Nakamba,Aston Villa,Fulham,False,0,0,0.0,0,0,0,False,0,Aston Villa,True,Brentford,-1.66
Marvelous Nakamba,Aston Villa,Brentford,True,0,0,0.0,0,0,0,False,0,Aston Villa,False,Newcastle United,4.98
Marvelous Nakamba,Aston Villa,Newcastle United,False,0,0,0.0,0,0,0,False,0,Aston Villa,True,Manchester United,-0.48
Marvelous Nakamba,Aston Villa,Manchester United,True,0,0,0.0,0,0,0,False,0,Aston Villa,False,Brighton,-1.16
Marvelous Nakamba,Aston Villa,Brighton,False,0,0,0.0,0,0,0,False,0,Aston Villa,True,Liverpool,0.66
Marvelous Nakamba,Aston Villa,Liverpool,True,0,0,0.0,0,0,0,False,0,Aston Villa,False,Tottenham,-1.04
Marvelous Nakamba,Aston Villa,Tottenham,False,0,0,0.0,0,0,0,False,0,Aston Villa,True,Wolverhampton,0.03
Marvelous Nakamba,Aston Villa,Wolverhampton,True,0,0,0.0,0,0,0,False,0,Aston Villa,True,Everton,-2.45
Marvelous Nakamba,Aston Villa,Everton,True,0,0,0.0,0,0,0,False,0,Aston Villa,True,Leicester City,-0.22
Marvelous Nakamba,Aston Villa,Leicester City,True,0,0,0.0,0,0,0,False,0,Aston Villa,False,Southampton,0.63
Marvelous Nakamba,Aston Villa,Southampton,False,0,0,0.0,0,0,0,False,0,Aston Villa,True,Leeds United,0.83
Marvelous Nakamba,Aston Villa,Leeds United,True,0,0,0.0,0,0,0,False,0,Aston Villa,False,Manchester City,2.54
Marvelous Nakamba,Aston Villa,Manchester City,False,0,0,0.0,0,0,0,False,0,Aston Villa,True,Arsenal,0.99
Marvelous Nakamba,Aston Villa,Arsenal,True,0,0,0.0,0,0,0,False,0,Aston Villa,False,Everton,-1.12
Marvelous Nakamba,Aston Villa,Everton,False,0,0,0.0,0,0,0,False,0,Aston Villa,True,Crystal Palace,-0.78
Marvelous Nakamba,Aston Villa,Crystal Palace,True,0,0,0.0,0,0,0,False,0,Aston Villa,False,West Ham,1.42
Marvelous Nakamba,Aston Villa,West Ham,False,0,0,0.0,0,0,0,False,0,Aston Villa,True,Bournemouth,-2.54
Marvelous Nakamba,Aston Villa,Bournemouth,True,0,0,0.0,0,0,0,False,0,Aston Villa,False,Chelsea,-0.25
Marvelous Nakamba,Aston Villa,Chelsea,False,0,0,0.0,0,0,0,False,0,Aston Villa,False,Leeds United,-1.09
Marvelous Nakamba,Aston Villa,Leeds United,False,0,0,0.0,0,0,0,False,0,Aston Villa,False,Crystal Palace,2.46
Marvelous Nakamba,Aston Villa,Crystal Palace,False,0,0,0.0,0,0,0,False,0,Aston Villa,True,Nottingham Forest,-1.71
Marvelous Nakamba,Aston Villa,Nottingham Forest,True,0,0,0.0,0,0,0,False,0,Aston Villa,True,Newcastle United,-1.18
Marvelous Nakamba,Aston Villa,Newcastle United,True,0,0,0.0,0,0,0,False,0,Aston Villa,False,Brentford,-0.06
Marvelous Nakamba,Aston Villa,Brentford,False,0,0,0.0,0,0,0,False,0,Aston Villa,True,Fulham,-2.12
Marvelous Nakamba,Aston Villa,Fulham,True,0,0,0.0,0,0,0,False,0,Aston Villa,False,Manchester United,0.18
Marvelous Nakamba,Aston Villa,Manchester United,False,0,0,0.0,0,0,0,False,0,Aston Villa,False,Wolverhampton,1.16
Marvelous Nakamba,Aston Villa,Wolverhampton,False,0,0,0.0,0,0,0,False,0,Aston Villa,True,Tottenham,2.74
Marvelous Nakamba,Aston Villa,Tottenham,True,0,0,0.0,0,0,0,False,0,Aston Villa,False,Liverpool,0.36
Marvelous Nakamba,Aston Villa,Liverpool,False,0,0,0.0,0,0,0,False,0,Aston Villa,True,Brighton,-3.23
Marvelous Nakamba,Aston Villa,Brighton,True,0,0,0.0,0,0,0,False,0,Aston Villa,True,West Ham,1.12
Marvelous Nakamba,Aston Villa,West Ham,True,0,0,0.0,0,0,0,False,0,Aston Villa,False,Arsenal,0.89
Marvelous Nakamba,Aston Villa,Arsenal,False,0,0,0.0,0,0,0,False,0,Aston Villa,True,Manchester City,-0.81
Marvelous Nakamba,Aston Villa,Manchester City,True,0,0,0.0,0,0,0,False,0,Aston Villa,True,Southampton,-4.0
Marvelous Nakamba,Aston Villa,Southampton,True,0,0,0.0,0,0,0,False,0,Aston Villa,False,Leicester City,-2.22
Marvelous Nakamba,Aston Villa,Leicester City,False,0,0,0.0,0,0,0,False,2,Luton,False,Brighton,3.1
