name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Raheem Sterling,Chelsea,Everton,2022-08-06,False,FW,90,0.0,0.57,0.0,0.09,3,3.0,2.0,9.3,0,1,0,False,0.0,0.0,90.0,13.0,5.0,15.81,5.04,0.08,0,Chelsea,True,Wolverhampton,2.42,-0.48
Raheem Sterling,Chelsea,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,False,3.0,0.57,45.0,13.0,5.0,15.81,5.04,0.08,3,Chelsea,False,Aston Villa,-1.51,
Raheem Sterling,Chelsea,Aston Villa,2022-10-16,False,DMR,88,0.0,0.46,0.0,0.03,3,3.0,1.0,4.8,0,1,0,False,1.5,0.28,59.33,13.0,5.0,15.81,5.04,0.08,1,Chelsea,False,Brentford,-0.66,-0.55
Raheem Sterling,Chelsea,Brentford,2022-10-19,False,Sub,28,0.0,0.12,0.0,0.05,1,1.0,2.0,5.7,0,0,0,False,2.0,0.34,51.5,13.0,5.0,15.81,5.04,0.08,3,Chelsea,True,Manchester United,-0.06,
Raheem Sterling,Chelsea,Manchester United,2022-10-22,True,AMC,78,0.0,0.0,0.0,0.01,3,0.0,1.0,3.1,0,1,0,False,1.75,0.28,56.8,13.0,5.0,15.81,5.04,0.08,1,Chelsea,False,Brighton,0.05,-0.39
Raheem Sterling,Chelsea,Brighton,2022-10-29,False,DML,62,0.0,0.0,0.0,0.16,1,0.0,2.0,4.6,0,0,3,False,2.0,0.23,57.67,13.0,5.0,15.81,5.04,0.08,1,Chelsea,True,Arsenal,5.81,0.36
Raheem Sterling,Chelsea,Arsenal,2022-11-06,True,AMR,90,0.0,0.0,0.0,0.05,1,0.0,1.0,2.0,0,0,1,False,1.6,0.11,62.29,13.0,5.0,15.81,5.04,0.08,0,Chelsea,False,Newcastle United,-1.55,
Raheem Sterling,Chelsea,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,False,1.8,0.11,54.5,13.0,5.0,15.81,5.04,0.08,6,Chelsea,True,Bournemouth,,1.46
Raheem Sterling,Chelsea,Bournemouth,2022-12-27,True,FWR,87,0.0,0.08,1.0,0.86,6,1.0,3.0,8.5,0,1,0,True,1.2,0.02,58.11,13.0,5.0,15.81,5.04,0.08,9,Chelsea,False,Nottingham Forest,,
Raheem Sterling,Chelsea,Nottingham Forest,2023-01-01,False,FWR,71,1.0,0.6,0.0,0.08,9,1.0,1.0,8.9,2,0,1,True,2.2,0.22,59.4,13.0,5.0,15.81,5.04,0.08,1,Chelsea,True,Manchester City,1.05,
Raheem Sterling,Chelsea,Manchester City,2023-01-05,True,AMC,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,True,3.4,0.34,54.36,13.0,5.0,15.81,5.04,0.08,0,Chelsea,False,Fulham,,1.37
Raheem Sterling,Chelsea,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,False,3.4,0.34,49.83,13.0,5.0,15.81,5.04,0.08,5,Chelsea,True,Tottenham,-1.77,1.07
Raheem Sterling,Chelsea,Tottenham,2022-08-14,True,FW,83,0.0,0.2,1.0,0.48,5,2.0,2.0,8.1,0,0,1,False,3.2,0.34,52.38,13.0,5.0,15.81,5.04,0.08,0,Chelsea,True,Crystal Palace,0.31,
Raheem Sterling,Chelsea,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,False,4.2,0.58,48.64,13.0,5.0,15.81,5.04,0.08,0,Chelsea,False,Liverpool,0.32,-1.33
Raheem Sterling,Chelsea,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,False,3.0,0.36,45.4,13.0,5.0,15.81,5.04,0.08,1,Chelsea,True,Fulham,,-0.3
Raheem Sterling,Chelsea,Fulham,2023-02-03,True,Sub,30,0.0,0.0,0.0,0.0,1,0.0,0.0,2.7,0,0,0,False,1.2,0.24,44.44,13.0,5.0,15.81,5.04,0.08,0,Chelsea,False,West Ham,4.47,
Raheem Sterling,Chelsea,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,False,1.2,0.24,41.82,13.0,5.0,15.81,5.04,0.08,1,Chelsea,True,Southampton,-1.13,-0.38
Raheem Sterling,Chelsea,Southampton,2023-02-18,True,Sub,45,0.0,0.87,0.0,0.01,1,4.0,1.0,5.0,0,0,0,False,1.2,0.24,42.0,13.0,5.0,15.81,5.04,0.08,2,Chelsea,False,Tottenham,-1.69,-0.03
Raheem Sterling,Chelsea,Tottenham,2023-02-26,False,AML,82,0.0,0.04,0.0,0.0,2,1.0,0.0,3.9,0,0,2,True,0.4,0.17,44.11,13.0,5.0,15.81,5.04,0.08,3,Chelsea,True,Leicester City,1.12,
Raheem Sterling,Chelsea,Leicester City,2023-03-04,True,FWR,67,0.0,0.46,0.0,0.65,3,2.0,3.0,6.2,0,1,0,True,0.8,0.18,45.25,13.0,5.0,15.81,5.04,0.08,0,Chelsea,False,Leeds United,-3.0,
Raheem Sterling,Chelsea,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,False,1.4,0.27,43.1,13.0,5.0,15.81,5.04,0.08,0,Chelsea,True,Everton,1.01,0.34
Raheem Sterling,Chelsea,Everton,,True,,0,,,,,0,,,0.0,0,0,0,False,1.2,0.27,41.14,13.0,5.0,15.81,5.04,0.08,0,Chelsea,True,Aston Villa,-2.49,
