name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Mario Lemina,Wolves,West Ham,2023-01-14,True,Sub,17,0.0,0.01,0.0,0.0,1,1.0,0.0,0.9,0,0,0,False,0.0,0.0,17.0,0,0,0,0,0,1,Wolves,False,Manchester City,-0.09
Mario Lemina,Wolves,Manchester City,2023-01-22,False,MC,66,0.0,0.0,0.0,0.05,1,0.0,1.0,2.4,0,0,3,True,1.0,0.01,41.5,0,0,0,0,0,3,Wolves,True,Liverpool,0.37
Mario Lemina,Wolves,Liverpool,2023-02-04,True,MC,82,0.0,0.0,0.0,0.0,3,0.0,0.0,1.4,0,1,0,True,1.0,0.01,55.0,0,0,0,0,0,-2,Wolves,False,Southampton,-2.8
Mario Lemina,Wolves,Southampton,2023-02-11,False,DMC,26,0.0,0.0,0.0,0.0,-2,0.0,0.0,0.1,0,0,1,True,1.67,0.0,47.75,0,0,0,0,0,0,Wolves,True,Bournemouth,
Mario Lemina,Wolves,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,False,0.75,0.0,38.2,0,0,0,0,0,2,Wolves,False,Fulham,
Mario Lemina,Wolves,Fulham,2023-02-24,False,MC,90,0.0,0.02,0.0,0.0,2,1.0,0.0,0.9,0,0,1,True,0.6,0.0,46.83,0,0,0,0,0,2,Wolves,False,Liverpool,0.91
Mario Lemina,Wolves,Liverpool,2023-03-01,False,DMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,0,2,True,0.8,0.0,53.0,0,0,0,0,0,1,Wolves,True,Tottenham,2.05
Mario Lemina,Wolves,Tottenham,2023-03-04,True,DMC,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,0,True,1.0,0.0,52.0,0,0,0,0,0,2,Wolves,False,Newcastle United,3.01
Mario Lemina,Wolves,Newcastle United,2023-03-12,False,DMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,0,2,True,0.6,0.0,56.22,0,0,0,0,0,2,Wolves,True,Leicester City,2.07
Mario Lemina,Wolves,Leicester City,2023-03-18,True,MC,90,0.0,0.05,0.0,0.05,2,1.0,1.0,4.3,0,0,4,True,1.4,0.0,59.6,0,0,0,0,0,1,Wolves,False,Nottingham Forest,
Mario Lemina,Wolves,Nottingham Forest,2023-04-01,False,DMC,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,1,True,1.8,0.01,58.27,0,0,0,0,0,2,Wolves,True,Chelsea,-1.03
Mario Lemina,Wolves,Chelsea,2023-04-08,True,MC,73,0.0,0.03,0.0,0.0,2,2.0,0.0,1.6,0,1,0,True,1.6,0.01,59.5,0,0,0,0,0,3,Wolves,True,Brentford,3.23
Mario Lemina,Wolves,Brentford,2023-04-15,True,MC,88,0.0,0.04,0.0,0.0,3,2.0,0.0,3.3,0,1,0,True,1.6,0.02,61.69,0,0,0,0,0,4,Wolves,False,Leeds United,0.21
Mario Lemina,Wolves,Leeds United,2023-04-22,False,MC,45,0.0,0.0,1.0,0.06,4,0.0,1.0,3.6,0,0,1,True,2.0,0.02,60.5,0,0,0,0,0,3,Wolves,True,Crystal Palace,4.57
Mario Lemina,Wolves,Crystal Palace,2023-04-25,True,MC,90,0.0,0.03,0.0,0.0,3,1.0,0.0,0.8,0,1,0,True,2.4,0.22,62.47,0,0,0,0,0,2,Wolves,False,Brighton,-1.83
Mario Lemina,Wolves,Brighton,2023-04-29,False,MC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0,0,6,True,2.6,0.22,64.19,0,0,0,0,0,3,Wolves,True,Aston Villa,-1.69
Mario Lemina,Wolves,Aston Villa,2023-05-06,True,MC,90,0.0,0.02,0.0,0.0,3,1.0,0.0,2.0,0,1,0,True,2.8,0.22,65.71,0,0,0,0,0,2,Wolves,False,Manchester United,-0.63
Mario Lemina,Wolves,Manchester United,2023-05-13,False,MC,74,0.0,0.0,0.0,0.0,2,0.0,0.0,2.3,0,0,1,True,3.0,0.22,66.17,0,0,0,0,0,1,Wolves,True,Everton,-1.31
Mario Lemina,Wolves,Everton,2023-05-20,True,Sub,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1,False,2.8,0.21,63.53,0,0,0,0,0,2,Wolves,False,Arsenal,-0.05
Mario Lemina,Wolves,Arsenal,2023-05-28,False,MC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0,5,True,2.2,0.01,64.85,0,0,0,0,0,1,Wolves,False,Manchester United,-0.63
