name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Emiliano Buendía Stati,Aston Villa,Bournemouth,2022-08-06,False,Sub,45,0,0.0,0,0.02,1,0,1,2.3,0,0,1,False,0.0,0.0,45.0,4.0,6.0,3.07,4.66,0.06,2,Aston Villa,False,Nottingham Forest,,
Emiliano Buendía Stati,Aston Villa,Nottingham Forest,2022-10-10,False,FWR,90,0,0.06,0,0.08,2,1,2,5.7,0,0,1,False,1.0,0.0,67.5,4.0,6.0,3.07,4.66,0.06,1,Aston Villa,True,Chelsea,2.75,-0.25
Emiliano Buendía Stati,Aston Villa,Chelsea,2022-10-16,True,Sub,24,0,0.04,0,0.0,1,1,0,2.9,0,0,0,False,1.5,0.03,53.0,4.0,6.0,3.07,4.66,0.06,1,Aston Villa,False,Fulham,,1.37
Emiliano Buendía Stati,Aston Villa,Fulham,2022-10-20,False,Sub,32,0,0.0,0,0.08,1,0,1,1.2,0,0,2,False,1.33,0.03,47.75,4.0,6.0,3.07,4.66,0.06,3,Aston Villa,True,Brentford,-0.37,0.69
Emiliano Buendía Stati,Aston Villa,Brentford,2022-10-23,True,AMC,70,0,0.26,0,0.14,3,4,2,6.4,0,1,0,False,1.25,0.02,52.2,4.0,6.0,3.07,4.66,0.06,2,Aston Villa,False,Newcastle United,1.88,-0.34
Emiliano Buendía Stati,Aston Villa,Newcastle United,2022-10-29,False,AMC,60,0,0.27,0,0.0,2,3,0,6.8,0,0,3,False,1.6,0.07,53.5,4.0,6.0,3.07,4.66,0.06,2,Aston Villa,True,Manchester United,0.0,0.38
Emiliano Buendía Stati,Aston Villa,Manchester United,2022-11-06,True,AML,78,0,0.1,0,0.0,2,1,0,1.4,0,0,1,False,1.8,0.13,57.0,4.0,6.0,3.07,4.66,0.06,2,Aston Villa,False,Brighton,-4.31,-0.39
Emiliano Buendía Stati,Aston Villa,Brighton,2022-11-13,False,FW,73,0,0.06,0,0.01,2,1,1,0.0,0,0,1,True,1.8,0.13,59.0,4.0,6.0,3.07,4.66,0.06,2,Aston Villa,True,Liverpool,-0.88,-0.53
Emiliano Buendía Stati,Aston Villa,Liverpool,2022-12-26,True,ML,85,0,0.04,0,0.08,2,1,1,3.8,0,0,3,True,2.0,0.14,61.89,4.0,6.0,3.07,4.66,0.06,10,Aston Villa,False,Tottenham,2.01,-0.03
Emiliano Buendía Stati,Aston Villa,Tottenham,2023-01-01,False,ML,81,1,0.12,0,0.19,10,2,2,8.6,2,1,0,True,2.2,0.15,63.8,4.0,6.0,3.07,4.66,0.06,2,Aston Villa,True,Wolverhampton,1.52,-0.48
