name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Jarrod Bowen,West Ham,Manchester City,2022-08-07,True,AMR,90,0,0.04,0,0.0,2,1,0,2.9,0,0,2,False,0.0,0.0,90.0,12.0,10.0,12.94,5.83,0.07,7,West Ham,True,Fulham,-1.16
Jarrod Bowen,West Ham,Fulham,2022-10-09,True,AMR,90,1,1.93,0,0.07,7,5,2,16.3,0,0,1,False,2.0,0.04,90.0,12.0,10.0,12.94,5.83,0.07,2,West Ham,False,Southampton,0.62
Jarrod Bowen,West Ham,Southampton,2022-10-16,False,FWR,90,0,0.06,0,0.28,2,2,3,8.3,0,0,1,False,4.5,0.98,90.0,12.0,10.0,12.94,5.83,0.07,0,West Ham,False,Liverpool,0.54
Jarrod Bowen,West Ham,Liverpool,2022-10-19,False,FW,90,0,0.77,0,0.58,0,2,1,5.5,0,0,1,False,3.67,0.68,90.0,12.0,10.0,12.94,5.83,0.07,3,West Ham,True,Bournemouth,-1.59
Jarrod Bowen,West Ham,Bournemouth,2022-10-24,True,AMR,87,0,0.06,0,0.0,3,1,0,2.5,0,1,0,False,2.75,0.7,89.4,12.0,10.0,12.94,5.83,0.07,2,West Ham,False,Manchester United,1.98
Jarrod Bowen,West Ham,Manchester United,2022-10-30,False,AMR,90,0,0.58,0,0.0,2,1,0,4.8,0,0,1,False,2.8,0.57,89.5,12.0,10.0,12.94,5.83,0.07,2,West Ham,True,Crystal Palace,1.39
Jarrod Bowen,West Ham,Crystal Palace,2022-11-06,True,AMR,90,0,0.04,0,0.03,2,1,1,2.8,0,0,2,False,2.8,0.68,89.57,12.0,10.0,12.94,5.83,0.07,2,West Ham,True,Leeds United,-1.15
Jarrod Bowen,West Ham,Leeds United,2022-11-12,True,AMR,90,0,0.17,0,0.15,2,3,2,8.6,0,0,2,True,1.8,0.31,89.62,12.0,10.0,12.94,5.83,0.07,4,West Ham,False,Arsenal,-0.04
Jarrod Bowen,West Ham,Arsenal,2022-12-26,False,AMR,90,0,0.0,0,0.0,4,0,0,0.8,0,0,3,True,1.8,0.33,89.67,12.0,10.0,12.94,5.83,0.07,2,West Ham,True,Brentford,1.03
Jarrod Bowen,West Ham,Brentford,2022-12-30,True,AMC,90,0,0.25,0,0.32,2,4,4,13.0,0,0,2,True,2.6,0.17,89.7,12.0,10.0,12.94,5.83,0.07,5,West Ham,False,Leicester City,-1.62
Jarrod Bowen,West Ham,Leicester City,2023-01-04,False,AMR,90,0,0.0,0,0.08,5,0,2,4.4,0,0,2,True,2.4,0.21,89.73,12.0,10.0,12.94,5.83,0.07,2,West Ham,False,Nottingham Forest,2.77
Jarrod Bowen,West Ham,Nottingham Forest,2022-08-14,False,AMR,84,0,0.15,0,0.0,2,1,0,1.3,0,0,1,False,3.0,0.09,89.25,12.0,10.0,12.94,5.83,0.07,2,West Ham,False,Wolverhampton,1.36
Jarrod Bowen,West Ham,Wolverhampton,2023-01-14,False,FWR,90,0,0.19,0,0.05,2,3,1,7.2,0,0,1,True,3.0,0.11,89.31,12.0,10.0,12.94,5.83,0.07,16,West Ham,True,Everton,-1.58
Jarrod Bowen,West Ham,Everton,2023-01-21,True,AMC,90,2,1.61,0,0.55,16,4,1,16.1,3,1,0,True,3.0,0.12,89.36,12.0,10.0,12.94,5.83,0.07,2,West Ham,False,Newcastle United,-0.16
Jarrod Bowen,West Ham,Newcastle United,2023-02-04,False,AMC,90,0,0.0,0,0.12,2,0,2,4.5,0,0,1,True,5.4,0.44,89.4,12.0,10.0,12.94,5.83,0.07,5,West Ham,True,Chelsea,-2.62
Jarrod Bowen,West Ham,Chelsea,2023-02-11,True,AMC,90,0,0.08,1,0.62,5,1,3,8.3,0,0,1,True,5.4,0.39,89.44,12.0,10.0,12.94,5.83,0.07,2,West Ham,False,Tottenham,1.24
Jarrod Bowen,West Ham,Tottenham,2023-02-19,False,AMC,90,0,0.11,0,0.13,2,2,2,5.7,0,0,2,True,5.4,0.6,89.47,12.0,10.0,12.94,5.83,0.07,6,West Ham,True,Nottingham Forest,-3.27
Jarrod Bowen,West Ham,Nottingham Forest,2023-02-25,True,FWR,90,0,0.34,1,0.58,6,6,2,8.8,0,1,0,True,5.4,0.6,89.5,12.0,10.0,12.94,5.83,0.07,1,West Ham,False,Brighton,0.97
Jarrod Bowen,West Ham,Brighton,2023-03-04,False,AMR,90,0,0.08,0,0.0,1,1,0,2.2,0,0,4,True,6.2,0.83,89.53,12.0,10.0,12.94,5.83,0.07,2,West Ham,True,Aston Villa,-0.86
Jarrod Bowen,West Ham,Aston Villa,2023-03-12,True,MR,90,0,0.04,0,0.13,2,1,2,6.9,0,0,1,True,3.2,0.52,89.55,12.0,10.0,12.94,5.83,0.07,3,West Ham,True,Southampton,0.91
Jarrod Bowen,West Ham,Southampton,2023-04-02,True,FWR,90,0,0.4,0,0.0,3,4,0,3.5,0,1,0,True,3.2,0.53,89.57,12.0,10.0,12.94,5.83,0.07,5,West Ham,True,Newcastle United,1.05
Jarrod Bowen,West Ham,Newcastle United,2023-04-05,True,AMR,90,0,0.05,1,0.52,5,2,1,3.8,0,0,5,True,2.8,0.39,89.59,12.0,10.0,12.94,5.83,0.07,2,West Ham,True,Brighton,0.78
Jarrod Bowen,West Ham,Brighton,2022-08-21,True,AMR,90,0,0.15,0,0.08,2,3,1,6.2,0,0,2,False,3.4,0.58,89.61,12.0,10.0,12.94,5.83,0.07,6,West Ham,False,Fulham,1.3
Jarrod Bowen,West Ham,Fulham,2023-04-08,False,MR,90,0,0.14,0,0.44,6,1,1,4.8,0,1,0,True,2.6,0.34,89.62,12.0,10.0,12.94,5.83,0.07,7,West Ham,True,Arsenal,2.39
Jarrod Bowen,West Ham,Arsenal,2023-04-16,True,FWR,90,1,0.38,0,0.0,7,2,0,6.6,0,0,2,True,3.6,0.35,89.64,12.0,10.0,12.94,5.83,0.07,6,West Ham,False,Bournemouth,-3.46
Jarrod Bowen,West Ham,Bournemouth,2023-04-23,False,FWR,75,0,0.06,1,0.75,6,2,2,6.5,0,1,0,True,4.6,0.42,89.08,12.0,10.0,12.94,5.83,0.07,2,West Ham,True,Liverpool,-1.57
Jarrod Bowen,West Ham,Liverpool,2023-04-26,True,AMR,90,0,0.05,0,0.0,2,1,0,4.1,0,0,2,True,5.2,0.56,89.11,12.0,10.0,12.94,5.83,0.07,2,West Ham,False,Crystal Palace,0.59
Jarrod Bowen,West Ham,Crystal Palace,2023-04-29,False,AMR,90,0,0.0,0,0.0,2,0,0,1.9,0,0,4,True,4.6,0.36,89.14,12.0,10.0,12.94,5.83,0.07,2,West Ham,False,Manchester City,1.66
