name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Sasa Lukic,Fulham,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,1.0,Fulham,True,Nottingham Forest,
Sasa Lukic,Fulham,Nottingham Forest,2023-02-11,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,0,False,0.0,0.0,0.5,0,0,0,0,0,0.0,Fulham,False,Brighton,
Sasa Lukic,Fulham,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.5,0.0,0.33,0,0,0,0,0,1.0,Fulham,True,Wolverhampton,
Sasa Lukic,Fulham,Wolverhampton,2023-02-24,True,Sub,45,0.0,0.02,0.0,0.0,1,1.0,0.0,1.3,0,0,0,False,0.33,0.0,11.5,0,0,0,0,0,1.0,Fulham,False,Brentford,
Sasa Lukic,Fulham,Brentford,2023-03-06,False,DMC,74,0.0,0.03,0.0,0.0,1,1.0,0.0,0.2,0,0,2,True,0.5,0.0,24.0,0,0,0,0,0,2.0,Fulham,True,Arsenal,
Sasa Lukic,Fulham,Arsenal,2023-03-12,True,DMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,0,3,True,0.6,0.01,35.0,0,0,0,0,0,1.0,Fulham,False,Bournemouth,
Sasa Lukic,Fulham,Bournemouth,2023-04-01,False,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,False,1.0,0.01,31.14,0,0,0,0,0,0.0,Fulham,True,West Ham,
Sasa Lukic,Fulham,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.01,27.25,0,0,0,0,0,1.0,Fulham,False,Everton,
Sasa Lukic,Fulham,Everton,2023-04-15,False,Sub,5,0.0,0.02,0.0,0.0,1,1.0,0.0,0.9,0,0,0,False,1.0,0.01,24.78,0,0,0,0,0,1.0,Fulham,True,Leicester City,
Sasa Lukic,Fulham,Leicester City,2023-04-22,True,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,False,1.0,0.01,23.1,0,0,0,0,0,0.0,Fulham,False,Aston Villa,
Sasa Lukic,Fulham,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.0,21.0,0,0,0,0,0,1.0,Fulham,True,Manchester City,
Sasa Lukic,Fulham,Manchester City,2023-04-30,True,Sub,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,False,0.6,0.0,20.42,0,0,0,0,0,2.0,Fulham,False,Liverpool,
Sasa Lukic,Fulham,Liverpool,2023-05-03,False,DMC,70,0.0,0.0,0.0,0.0,2,0.0,0.0,0.9,0,0,1,True,0.6,0.0,24.23,0,0,0,0,0,1.0,Fulham,True,Leeds United,
Sasa Lukic,Fulham,Leeds United,2023-05-08,True,Sub,13,0.0,0.02,0.0,0.0,1,1.0,0.0,0.3,0,0,2,False,1.0,0.0,23.43,0,0,0,0,0,1.0,Fulham,False,Southampton,
Sasa Lukic,Fulham,Southampton,2023-05-13,False,Sub,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,False,1.0,0.0,22.73,0,0,0,0,0,0.0,Fulham,True,Crystal Palace,
Sasa Lukic,Fulham,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.0,21.31,0,0,0,0,0,2.0,Fulham,False,Manchester United,
Sasa Lukic,Fulham,Manchester United,2023-05-28,False,DMC,65,0.0,0.02,0.0,0.0,2,1.0,0.0,0.0,0,0,2,True,1.0,0.0,23.88,0,0,0,0,0,,Wolves,False,Manchester United,-0.63
