name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Orel Mangala,Nott'm Forest,Newcastle United,2022-08-06,False,Sub,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,1,False,0.0,0.0,15.0,0,0,0,0,0,0,Nott'm Forest,True,Aston Villa,
Orel Mangala,Nott'm Forest,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.0,7.5,0,0,0,0,0,1,Nott'm Forest,False,Wolverhampton,
Orel Mangala,Nott'm Forest,Wolverhampton,2022-10-15,False,Sub,20,0.0,0.05,0.0,0.0,1,2.0,0.0,0.8,0,0,0,False,0.5,0.0,11.67,0,0,0,0,0,3,Nott'm Forest,False,Brighton,
Orel Mangala,Nott'm Forest,Brighton,2022-10-18,False,MC,60,0.0,0.0,0.0,0.0,3,0.0,0.0,0.4,0,1,0,False,0.67,0.02,23.75,0,0,0,0,0,1,Nott'm Forest,True,Liverpool,
Orel Mangala,Nott'm Forest,Liverpool,2022-10-22,True,Sub,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,False,1.25,0.01,21.0,0,0,0,0,0,0,Nott'm Forest,False,Arsenal,
Orel Mangala,Nott'm Forest,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,False,1.2,0.01,17.5,0,0,0,0,0,0,Nott'm Forest,True,Brentford,
Orel Mangala,Nott'm Forest,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.01,15.0,0,0,0,0,0,0,Nott'm Forest,True,Crystal Palace,
Orel Mangala,Nott'm Forest,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.01,13.12,0,0,0,0,0,1,Nott'm Forest,False,Manchester United,
Orel Mangala,Nott'm Forest,Manchester United,2022-12-27,False,MC,62,0.0,0.07,0.0,0.0,1,1.0,0.0,0.9,0,0,2,True,0.8,0.0,18.56,0,0,0,0,0,2,Nott'm Forest,True,Chelsea,
Orel Mangala,Nott'm Forest,Chelsea,2023-01-01,True,MC,77,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0,1,True,0.4,0.01,24.4,0,0,0,0,0,1,Nott'm Forest,False,Southampton,
Orel Mangala,Nott'm Forest,Southampton,2023-01-04,False,MC,59,0.0,0.01,0.0,0.0,1,1.0,0.0,1.2,0,0,0,True,0.6,0.01,27.55,0,0,0,0,0,3,Nott'm Forest,True,West Ham,
Orel Mangala,Nott'm Forest,West Ham,2022-08-14,True,MC,83,0.0,0.03,0.0,0.0,3,1.0,0.0,1.4,0,1,0,False,0.8,0.02,32.17,0,0,0,0,0,3,Nott'm Forest,True,Leeds United,
Orel Mangala,Nott'm Forest,Leeds United,2023-01-14,True,MC,69,0.0,0.0,0.0,0.0,3,0.0,0.0,1.2,0,1,0,True,1.4,0.02,35.0,0,0,0,0,0,1,Nott'm Forest,False,Bournemouth,
Orel Mangala,Nott'm Forest,Bournemouth,2023-01-21,False,MC,59,0.0,0.0,0.0,0.02,1,0.0,1.0,2.0,0,0,1,True,2.0,0.02,36.71,0,0,0,0,0,1,Nott'm Forest,True,Leicester City,
Orel Mangala,Nott'm Forest,Leicester City,2023-02-05,True,MC,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,0,True,2.0,0.01,37.27,0,0,0,0,0,1,Nott'm Forest,False,Fulham,
Orel Mangala,Nott'm Forest,Fulham,2023-02-11,False,DMC,55,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,1,True,1.8,0.01,38.38,0,0,0,0,0,1,Nott'm Forest,True,Manchester City,
Orel Mangala,Nott'm Forest,Manchester City,2023-02-18,True,Sub,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,False,1.8,0.01,37.18,0,0,0,0,0,0,Nott'm Forest,False,West Ham,
Orel Mangala,Nott'm Forest,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,False,1.4,0.0,35.11,0,0,0,0,0,0,Nott'm Forest,True,Everton,
Orel Mangala,Nott'm Forest,Everton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.8,0.0,33.26,0,0,0,0,0,1,Nott'm Forest,False,Tottenham,
Orel Mangala,Nott'm Forest,Tottenham,2023-03-11,False,MC,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,2,True,0.6,0.0,33.85,0,0,0,0,0,0,Nott'm Forest,True,Newcastle United,
Orel Mangala,Nott'm Forest,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.6,0.0,32.24,0,0,0,0,0,2,Nott'm Forest,True,Wolverhampton,
Orel Mangala,Nott'm Forest,Wolverhampton,2023-04-01,True,MC,85,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,0,1,True,0.4,0.0,34.64,0,0,0,0,0,6,Nott'm Forest,False,Leicester City,
