name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Fábio Freitas Gouveia Carvalho,Liverpool,Fulham,False,12,1,0.2,0,0,0,False,0.0,Liverpool,False,Arsenal,-2.38,-0.0
Fábio Freitas Gouveia Carvalho,Liverpool,Arsenal,False,0,0,0.0,0,0,0,False,1.0,Liverpool,True,Manchester City,0.85,
Fábio Freitas Gouveia Carvalho,Liverpool,Manchester City,True,17,1,0.1,0,0,0,False,1.0,Liverpool,True,West Ham,0.04,
Fábio Freitas Gouveia Carvalho,Liverpool,West Ham,True,56,1,2.9,0,0,0,False,2.0,Liverpool,False,Nottingham Forest,,
Fábio Freitas Gouveia Carvalho,Liverpool,Nottingham Forest,False,61,2,4.9,0,0,1,False,0.0,Liverpool,True,Leicester City,-7.96,
Fábio Freitas Gouveia Carvalho,Liverpool,Leicester City,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Tottenham,3.08,-0.03
Fábio Freitas Gouveia Carvalho,Liverpool,Tottenham,False,0,0,0.0,0,0,0,False,1.0,Liverpool,True,Southampton,-3.78,-0.38
Fábio Freitas Gouveia Carvalho,Liverpool,Southampton,True,3,1,0.3,0,0,0,False,0.0,Liverpool,False,Aston Villa,1.3,
Fábio Freitas Gouveia Carvalho,Liverpool,Aston Villa,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Leeds United,-2.07,
Fábio Freitas Gouveia Carvalho,Liverpool,Leeds United,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Brentford,4.84,-0.55
Fábio Freitas Gouveia Carvalho,Liverpool,Brentford,False,0,0,0.0,0,0,0,False,1.0,Liverpool,True,Crystal Palace,-3.98,
Fábio Freitas Gouveia Carvalho,Liverpool,Crystal Palace,True,11,1,0.4,0,0,0,False,0.0,Liverpool,False,Brighton,-2.51,-0.39
Fábio Freitas Gouveia Carvalho,Liverpool,Brighton,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Chelsea,0.29,-0.25
Fábio Freitas Gouveia Carvalho,Liverpool,Chelsea,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Wolverhampton,-0.13,-0.46
Fábio Freitas Gouveia Carvalho,Liverpool,Wolverhampton,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Everton,-0.32,0.34
Fábio Freitas Gouveia Carvalho,Liverpool,Everton,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Newcastle United,-1.4,
Fábio Freitas Gouveia Carvalho,Liverpool,Newcastle United,False,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Crystal Palace,-1.03,
Fábio Freitas Gouveia Carvalho,Liverpool,Crystal Palace,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Wolverhampton,0.05,-0.48
Fábio Freitas Gouveia Carvalho,Liverpool,Wolverhampton,True,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Manchester United,-4.04,
Fábio Freitas Gouveia Carvalho,Liverpool,Manchester United,True,0,0,0.0,0,0,0,False,1.0,Liverpool,False,Bournemouth,,0.19
Fábio Freitas Gouveia Carvalho,Liverpool,Bournemouth,False,2,1,0.1,0,0,0,False,0.0,Liverpool,False,Manchester City,,
Fábio Freitas Gouveia Carvalho,Liverpool,Manchester City,False,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Chelsea,,-0.72
Fábio Freitas Gouveia Carvalho,Liverpool,Chelsea,False,0,0,0.0,0,0,0,False,4.0,Liverpool,False,Manchester United,-0.0,
Fábio Freitas Gouveia Carvalho,Liverpool,Manchester United,False,17,4,4.5,0,0,0,False,0.0,Liverpool,True,Arsenal,-3.99,0.36
Fábio Freitas Gouveia Carvalho,Liverpool,Arsenal,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Leicester City,-5.24,
Fábio Freitas Gouveia Carvalho,Liverpool,Leicester City,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Nottingham Forest,,
Fábio Freitas Gouveia Carvalho,Liverpool,Nottingham Forest,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,West Ham,4.92,
Fábio Freitas Gouveia Carvalho,Liverpool,West Ham,False,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Tottenham,,1.07
Fábio Freitas Gouveia Carvalho,Liverpool,Tottenham,True,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Fulham,,-0.3
Fábio Freitas Gouveia Carvalho,Liverpool,Fulham,True,0,0,0.0,0,0,0,False,0.0,Liverpool,True,Brentford,,0.69
Fábio Freitas Gouveia Carvalho,Liverpool,Brentford,True,0,0,0.0,0,0,0,False,1.0,Liverpool,False,Leeds United,1.77,
Fábio Freitas Gouveia Carvalho,Liverpool,Leeds United,False,6,1,0.1,0,0,0,False,0.0,Liverpool,True,Aston Villa,-1.22,
Fábio Freitas Gouveia Carvalho,Liverpool,Aston Villa,True,0,0,0.0,0,0,0,False,0.0,Liverpool,False,Southampton,,-1.07
Fábio Freitas Gouveia Carvalho,Liverpool,Southampton,False,0,0,0.0,0,0,0,False,6.0,Liverpool,True,Bournemouth,-5.88,1.46
Fábio Freitas Gouveia Carvalho,Liverpool,Bournemouth,True,45,6,6.3,0,0,0,False,6.0,Liverpool,True,Newcastle United,0.08,
Fábio Freitas Gouveia Carvalho,Liverpool,Newcastle United,True,19,6,7.8,0,0,0,False,1.0,Liverpool,False,Everton,-0.44,-0.63
Fábio Freitas Gouveia Carvalho,Liverpool,Everton,False,45,1,0.5,0,0,0,False,1.0,Liverpool,True,Brighton,2.85,-0.71
Fábio Freitas Gouveia Carvalho,Liverpool,Brighton,True,45,1,1.6,0,0,2,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
