name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Marcel Sabitzer,Man Utd,Crystal Palace,2023-02-04,True,Sub,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,False,0.0,0.0,9.0,0,0,0,0,0,1.0,Man Utd,True,Leicester City,-4.86
Marcel Sabitzer,Man Utd,Leicester City,2023-02-08,True,DMC,81,0.0,0.13,0.0,0.37,1,3.0,3.0,6.9,0,0,2,True,1.0,0.0,45.0,0,0,0,0,0,3.0,Man Utd,False,Leicester City,-2.84
Marcel Sabitzer,Man Utd,Leicester City,2023-02-12,False,DMC,90,0.0,0.0,0.0,0.0,3,0.0,0.0,2.0,0,1,0,True,1.0,0.07,60.0,0,0,0,0,0,3.0,Man Utd,True,Leeds United,0.29
Marcel Sabitzer,Man Utd,Leeds United,2023-02-19,True,DMC,79,0.0,0.0,0.0,0.13,3,0.0,2.0,4.6,0,1,0,True,1.67,0.04,64.75,0,0,0,0,0,1.0,Man Utd,False,Liverpool,3.89
Marcel Sabitzer,Man Utd,Liverpool,2023-03-05,False,Sub,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,2,False,2.0,0.03,54.4,0,0,0,0,0,0.0,Man Utd,True,Southampton,-2.47
Marcel Sabitzer,Man Utd,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,False,1.8,0.03,45.33,0,0,0,0,0,2.0,Man Utd,False,Newcastle United,-0.43
Marcel Sabitzer,Man Utd,Newcastle United,2023-04-02,False,DMC,90,0.0,0.1,0.0,0.0,2,1.0,0.0,2.0,0,0,2,True,1.6,0.03,51.71,0,0,0,0,0,6.0,Man Utd,True,Brentford,-3.23
Marcel Sabitzer,Man Utd,Brentford,2023-04-05,True,AMC,70,0.0,0.1,1.0,0.44,6,2.0,1.0,5.3,0,1,0,True,1.8,0.02,54.0,0,0,0,0,0,3.0,Man Utd,True,Everton,1.78
Marcel Sabitzer,Man Utd,Everton,2023-04-08,True,AMC,75,0.0,0.24,0.0,0.33,3,3.0,1.0,5.2,0,1,0,True,2.4,0.24,56.33,0,0,0,0,0,0.0,Man Utd,False,Nottingham Forest,
Marcel Sabitzer,Man Utd,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,False,2.4,0.29,50.7,0,0,0,0,0,0.0,Man Utd,False,Tottenham,-2.94
Marcel Sabitzer,Man Utd,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,False,2.2,0.29,46.09,0,0,0,0,0,3.0,Man Utd,True,Aston Villa,0.32
Marcel Sabitzer,Man Utd,Aston Villa,2023-04-30,True,MC,85,0.0,0.09,0.0,0.04,3,1.0,2.0,3.2,0,1,0,True,2.2,0.29,49.33,0,0,0,0,0,1.0,Man Utd,False,Brighton,3.9
Marcel Sabitzer,Man Utd,Brighton,2023-05-04,False,Sub,14,0.0,0.04,0.0,0.0,1,1.0,0.0,0.3,0,0,1,False,2.4,0.29,46.62,0,0,0,0,0,1.0,Man Utd,False,West Ham,-1.27
Marcel Sabitzer,Man Utd,West Ham,2023-05-07,False,Sub,16,0.0,0.0,0.0,0.06,1,0.0,1.0,2.7,0,0,0,False,1.4,0.07,44.43,0,0,0,0,0,0.0,Man Utd,True,Wolverhampton,0.61
Marcel Sabitzer,Man Utd,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.03,41.47,0,0,0,0,0,0.0,Man Utd,False,Bournemouth,
Marcel Sabitzer,Man Utd,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.03,38.88,0,0,0,0,0,0.0,Man Utd,True,Chelsea,0.29
Marcel Sabitzer,Man Utd,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.03,36.59,0,0,0,0,0,0.0,Man Utd,True,Fulham,
Marcel Sabitzer,Man Utd,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.01,34.56,0,0,0,0,0,,Wolves,False,Manchester United,-0.63
