name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Ryan Finnigan,Southampton,Arsenal,True,0,0,0.0,0,0,0,False,0.0,Southampton,False,Crystal Palace,1.04
Ryan Finnigan,Southampton,Crystal Palace,False,0,0,0.0,0,0,0,False,0.0,Southampton,True,Newcastle United,3.01
Ryan Finnigan,Southampton,Newcastle United,True,0,0,0.0,0,0,0,False,0.0,Southampton,False,Liverpool,4.09
Ryan Finnigan,Southampton,Liverpool,False,0,0,0.0,0,0,0,False,0.0,Southampton,True,Brighton,0.98
Ryan Finnigan,Southampton,Brighton,True,0,0,0.0,0,0,0,False,0.0,Southampton,False,Fulham,1.81
Ryan Finnigan,Southampton,Fulham,False,0,0,0.0,0,0,0,False,0.0,Southampton,True,Nottingham Forest,3.03
Ryan Finnigan,Southampton,Nottingham Forest,True,0,0,0.0,0,0,0,False,0.0,Southampton,False,Everton,2.07
Ryan Finnigan,Southampton,Everton,False,0,0,0.0,0,0,0,False,0.0,Southampton,True,Aston Villa,0.29
Ryan Finnigan,Southampton,Aston Villa,True,0,0,0.0,0,0,0,False,0.0,Southampton,False,Brentford,4.79
Ryan Finnigan,Southampton,Brentford,False,0,0,0.0,0,0,0,False,0.0,Southampton,True,Wolverhampton,2.57
Ryan Finnigan,Southampton,Wolverhampton,True,0,0,0.0,0,0,0,False,0.0,Southampton,False,Chelsea,0.51
Ryan Finnigan,Southampton,Chelsea,False,0,0,0.0,0,0,0,False,0.0,Southampton,False,Leicester City,-0.79
Ryan Finnigan,Southampton,Leicester City,False,0,0,0.0,0,0,0,False,0.0,Southampton,True,Leeds United,-1.21
Ryan Finnigan,Southampton,Leeds United,True,0,0,0.0,0,0,0,False,0.0,Southampton,False,Manchester United,0.89
Ryan Finnigan,Southampton,Manchester United,False,0,0,0.0,0,0,0,False,0.0,Southampton,True,Brentford,0.03
Ryan Finnigan,Southampton,Brentford,True,0,0,0.0,0,0,0,False,0.0,Southampton,True,Tottenham,0.56
Ryan Finnigan,Southampton,Tottenham,True,0,0,0.0,0,0,0,False,0.0,Southampton,False,West Ham,0.0
Ryan Finnigan,Southampton,West Ham,False,0,0,0.0,0,0,0,False,0.0,Southampton,True,Manchester City,0.1
Ryan Finnigan,Southampton,Manchester City,True,0,0,0.0,0,0,0,False,0.0,Southampton,True,Crystal Palace,2.32
Ryan Finnigan,Southampton,Crystal Palace,True,0,0,0.0,0,0,0,False,0.0,Southampton,False,Arsenal,0.71
Ryan Finnigan,Southampton,Arsenal,False,0,0,0.0,0,0,0,False,0.0,Southampton,True,Bournemouth,2.76
Ryan Finnigan,Southampton,Bournemouth,True,0,0,0.0,0,0,0,False,0.0,Southampton,False,Newcastle United,1.29
Ryan Finnigan,Southampton,Newcastle United,False,0,0,0.0,0,0,0,False,0.0,Southampton,False,Nottingham Forest,1.95
Ryan Finnigan,Southampton,Nottingham Forest,False,0,0,0.0,0,0,0,False,0.0,Southampton,True,Fulham,2.66
Ryan Finnigan,Southampton,Fulham,True,0,0,0.0,0,0,0,False,0.0,Southampton,False,Brighton,1.32
Ryan Finnigan,Southampton,Brighton,False,0,0,0.0,0,0,0,False,0.0,Southampton,True,Liverpool,-0.47
Ryan Finnigan,Southampton,Liverpool,True,0,0,0.0,0,0,0,False,,Wolves,False,Manchester United,0.79
