name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Daniel Castelo Podence,Wolves,Leicester City,False,90,10,11.0,3,0,2,False,2.0,Wolves,False,Chelsea,-1.63,-0.72
Daniel Castelo Podence,Wolves,Chelsea,False,90,2,3.2,0,0,3,False,2.0,Wolves,True,Nottingham Forest,,
Daniel Castelo Podence,Wolves,Nottingham Forest,True,90,2,3.1,0,1,0,False,2.0,Wolves,False,Crystal Palace,3.09,0.13
Daniel Castelo Podence,Wolves,Crystal Palace,False,90,2,7.1,0,0,2,False,2.0,Wolves,True,Leeds United,-1.61,-0.79
Daniel Castelo Podence,Wolves,Leeds United,True,90,2,12.1,0,0,4,False,1.0,Wolves,False,Brentford,-1.55,-0.55
Daniel Castelo Podence,Wolves,Brentford,False,90,1,12.1,0,0,1,False,4.0,Wolves,True,Brighton,5.19,-0.71
Daniel Castelo Podence,Wolves,Brighton,True,45,4,0.3,0,0,2,False,1.0,Wolves,True,Arsenal,1.59,0.36
Daniel Castelo Podence,Wolves,Arsenal,True,22,1,3.7,0,0,1,False,6.0,Wolves,False,Everton,-1.05,-0.63
Daniel Castelo Podence,Wolves,Everton,False,72,6,9.0,0,0,1,True,2.0,Wolves,True,Manchester United,-0.79,0.38
Daniel Castelo Podence,Wolves,Manchester United,True,80,2,6.2,0,0,1,True,7.0,Wolves,False,Aston Villa,-2.09,0.59
Daniel Castelo Podence,Wolves,Aston Villa,False,45,7,7.2,1,0,0,True,2.0,Wolves,True,Fulham,,-0.3
Daniel Castelo Podence,Wolves,Fulham,True,90,2,2.3,0,1,0,False,8.0,Wolves,True,West Ham,-2.69,0.63
Daniel Castelo Podence,Wolves,West Ham,True,63,8,6.8,0,1,0,True,1.0,Wolves,False,Manchester City,-0.09,-1.26
Daniel Castelo Podence,Wolves,Manchester City,False,23,1,4.5,0,0,0,False,1.0,Wolves,True,Liverpool,0.37,-0.53
Daniel Castelo Podence,Wolves,Liverpool,True,7,1,0.3,0,0,0,False,0.0,Wolves,False,Southampton,-2.8,-1.07
Daniel Castelo Podence,Wolves,Southampton,False,0,0,0.0,0,0,0,False,1.0,Wolves,True,Bournemouth,,1.46
Daniel Castelo Podence,Wolves,Bournemouth,True,29,1,0.5,0,0,0,False,1.0,Wolves,False,Fulham,,1.37
Daniel Castelo Podence,Wolves,Fulham,False,14,1,0.0,0,0,0,False,1.0,Wolves,False,Liverpool,0.91,-1.33
Daniel Castelo Podence,Wolves,Liverpool,False,26,1,0.8,0,0,2,False,0.0,Wolves,True,Tottenham,2.05,1.07
Daniel Castelo Podence,Wolves,Tottenham,True,0,0,0.0,0,0,0,False,1.0,Wolves,False,Newcastle United,3.01,-0.34
Daniel Castelo Podence,Wolves,Newcastle United,False,68,1,1.7,0,0,1,True,1.0,Wolves,True,Leicester City,,0.83
Daniel Castelo Podence,Wolves,Leicester City,True,56,1,8.2,0,0,2,True,9.0,Wolves,False,Nottingham Forest,,
Daniel Castelo Podence,Wolves,Nottingham Forest,False,45,9,5.5,3,0,0,False,1.0,Wolves,False,Tottenham,1.18,-0.03
Daniel Castelo Podence,Wolves,Tottenham,False,58,1,3.2,0,0,0,False,3.0,Wolves,True,Chelsea,-1.03,-0.25
Daniel Castelo Podence,Wolves,Chelsea,True,63,3,4.2,0,1,0,True,0.0,Wolves,True,Brentford,3.23,0.69
Daniel Castelo Podence,Wolves,Brentford,True,0,0,0.0,0,0,0,False,1.0,Wolves,False,Leeds United,0.21,-0.8
Daniel Castelo Podence,Wolves,Leeds United,False,9,1,1.7,0,0,0,False,0.0,Wolves,True,Crystal Palace,,0.81
Daniel Castelo Podence,Wolves,Crystal Palace,True,0,0,0.0,0,0,0,False,1.0,Wolves,False,Brighton,-1.83,-0.39
Daniel Castelo Podence,Wolves,Brighton,False,45,1,3.0,0,0,2,False,0.0,Wolves,True,Aston Villa,,0.55
Daniel Castelo Podence,Wolves,Aston Villa,True,0,0,0.0,0,0,0,False,1.0,Wolves,False,Manchester United,-0.63,-0.1
Daniel Castelo Podence,Wolves,Manchester United,False,29,1,1.0,0,0,1,False,3.0,Wolves,True,Everton,-1.31,0.34
Daniel Castelo Podence,Wolves,Everton,True,69,3,3.0,0,1,0,True,0.0,Wolves,False,Arsenal,,-0.0
Daniel Castelo Podence,Wolves,Arsenal,False,0,0,0.0,0,0,0,False,1.0,Wolves,True,Newcastle United,-1.69,0.73
Daniel Castelo Podence,Wolves,Newcastle United,True,7,1,0.0,0,0,1,False,1.0,Wolves,False,Bournemouth,1.23,0.19
Daniel Castelo Podence,Wolves,Bournemouth,False,15,1,6.1,0,0,0,False,11.0,Wolves,True,Southampton,-2.12,-0.38
Daniel Castelo Podence,Wolves,Southampton,True,81,11,10.6,3,1,0,False,2.0,Wolves,True,Manchester City,3.44,-1.17
Daniel Castelo Podence,Wolves,Manchester City,True,69,2,2.0,0,0,3,False,2.0,Wolves,False,West Ham,4.15,0.14
Daniel Castelo Podence,Wolves,West Ham,False,90,2,6.4,0,0,2,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
