name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Luis Sinisterra Lucumí,Leeds,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Leeds,False,Crystal Palace,1.29
Luis Sinisterra Lucumí,Leeds,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0,0,0,0,0,2.0,Leeds,True,Arsenal,-0.89
Luis Sinisterra Lucumí,Leeds,Arsenal,2022-10-16,True,AML,88,0.0,0.2,0.0,0.12,2,4.0,2.0,9.3,0,0,1,False,0.0,0.0,29.33,0,0,0,0,0,2.0,Leeds,False,Leeds United,
Luis Sinisterra Lucumí,Leeds,Leeds United,2022-10-20,False,AML,74,0.0,0.05,0.0,0.0,2,2.0,0.0,2.2,0,0,2,False,0.67,0.07,40.5,0,0,0,0,0,2.0,Leeds,True,Fulham,-1.49
Luis Sinisterra Lucumí,Leeds,Fulham,2022-10-23,True,AML,63,0.0,0.0,0.0,0.07,2,0.0,1.0,2.4,0,0,1,False,1.0,0.06,45.0,0,0,0,0,0,0.0,Leeds,False,Liverpool,0.8
Luis Sinisterra Lucumí,Leeds,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,False,1.2,0.05,37.5,0,0,0,0,0,0.0,Leeds,True,Bournemouth,5.53
Luis Sinisterra Lucumí,Leeds,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,False,1.2,0.05,32.14,0,0,0,0,0,0.0,Leeds,False,Tottenham,0.38
Luis Sinisterra Lucumí,Leeds,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,False,1.2,0.05,28.12,0,0,0,0,0,0.0,Leeds,True,Manchester City,0.4
Luis Sinisterra Lucumí,Leeds,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,False,0.8,0.01,25.0,0,0,0,0,0,0.0,Leeds,False,Newcastle United,-1.48
Luis Sinisterra Lucumí,Leeds,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,22.5,0,0,0,0,0,0.0,Leeds,True,West Ham,0.44
