name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Mathias Jensen,Brentford,Leeds United,2022-08-07,False,MC,58,0.0,0.0,0.0,0.05,1,0.0,1.0,1.8,0,0,2,False,0.0,0.0,58.0,0.0,1.0,2.71,3.16,0.03,2,Brentford,False,Newcastle United,0.38,
Mathias Jensen,Brentford,Newcastle United,2022-10-08,False,MC,90,0.0,0.0,0.0,0.16,2,0.0,2.0,4.5,0,0,5,False,1.0,0.0,74.0,0.0,1.0,2.71,3.16,0.03,2,Brentford,True,Brighton,0.05,-0.71
Mathias Jensen,Brentford,Brighton,2022-10-14,True,MC,79,0.0,0.0,0.0,0.0,2,0.0,0.0,0.9,0,1,0,False,1.5,0.0,75.67,0.0,1.0,2.71,3.16,0.03,3,Brentford,True,Chelsea,1.02,-0.25
Mathias Jensen,Brentford,Chelsea,2022-10-19,True,MC,72,0.0,0.0,0.0,0.01,3,0.0,1.0,3.4,0,1,0,False,1.67,0.0,74.75,0.0,1.0,2.71,3.16,0.03,2,Brentford,False,Aston Villa,0.66,
Mathias Jensen,Brentford,Aston Villa,2022-10-23,False,MC,77,0.0,0.02,0.0,0.21,2,1.0,4.0,8.0,0,0,4,False,2.0,0.0,75.2,0.0,1.0,2.71,3.16,0.03,1,Brentford,True,Wolverhampton,1.93,-0.48
Mathias Jensen,Brentford,Wolverhampton,2022-10-29,True,MC,36,0.0,0.0,0.0,0.02,1,0.0,1.0,1.6,0,0,0,False,2.0,0.0,68.67,0.0,1.0,2.71,3.16,0.03,5,Brentford,False,Nottingham Forest,,
Mathias Jensen,Brentford,Nottingham Forest,2022-11-05,False,MC,85,0.0,0.0,1.0,0.29,5,0.0,1.0,4.7,0,0,1,False,2.0,0.0,71.0,0.0,1.0,2.71,3.16,0.03,1,Brentford,False,Manchester City,1.7,
Mathias Jensen,Brentford,Manchester City,2022-11-12,False,MC,90,0.0,0.01,0.0,0.0,1,1.0,0.0,1.6,0,0,1,True,2.6,0.2,73.38,0.0,1.0,2.71,3.16,0.03,4,Brentford,True,Tottenham,-0.82,1.07
Mathias Jensen,Brentford,Tottenham,2022-12-26,True,MC,66,0.0,0.12,0.0,0.0,4,1.0,0.0,1.0,0,0,1,True,2.4,0.21,72.56,0.0,1.0,2.71,3.16,0.03,1,Brentford,False,West Ham,-2.82,
Mathias Jensen,Brentford,West Ham,2022-12-30,False,MC,58,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,0,0,True,2.6,0.23,71.1,0.0,1.0,2.71,3.16,0.03,5,Brentford,True,Liverpool,-3.03,-0.53
