name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Raphael Dias Belloli,Leeds,Wolverhampton,True,0,0,0.0,0,0,0,False,0.0,Leeds,False,Crystal Palace,-1.48,
Raphael Dias Belloli,Leeds,Crystal Palace,False,0,0,0.0,0,0,0,False,0.0,Leeds,True,Arsenal,-2.44,0.36
Raphael Dias Belloli,Leeds,Arsenal,True,0,0,0.0,0,0,0,False,0.0,Leeds,False,Leeds United,,
Raphael Dias Belloli,Leeds,Leeds United,False,0,0,0.0,0,0,0,False,0.0,Leeds,True,Fulham,,-0.3
Raphael Dias Belloli,Leeds,Fulham,True,0,0,0.0,0,0,0,False,0.0,Leeds,False,Liverpool,1.31,-1.33
Raphael Dias Belloli,Leeds,Liverpool,False,0,0,0.0,0,0,0,False,0.0,Leeds,True,Bournemouth,,1.46
Raphael Dias Belloli,Leeds,Bournemouth,True,0,0,0.0,0,0,0,False,0.0,Leeds,False,Tottenham,0.01,-0.03
Raphael Dias Belloli,Leeds,Tottenham,False,0,0,0.0,0,0,0,False,0.0,Leeds,True,Manchester City,2.49,
Raphael Dias Belloli,Leeds,Manchester City,True,0,0,0.0,0,0,0,False,0.0,Leeds,False,Newcastle United,-5.11,
Raphael Dias Belloli,Leeds,Newcastle United,False,0,0,0.0,0,0,0,False,0.0,Leeds,True,West Ham,-2.86,
Raphael Dias Belloli,Leeds,West Ham,True,0,0,0.0,0,0,0,False,0.0,Leeds,False,Southampton,-2.03,-1.07
Raphael Dias Belloli,Leeds,Southampton,False,0,0,0.0,0,0,0,False,0.0,Leeds,False,Aston Villa,-1.61,
Raphael Dias Belloli,Leeds,Aston Villa,False,0,0,0.0,0,0,0,False,0.0,Leeds,True,Brentford,-0.12,0.69
Raphael Dias Belloli,Leeds,Brentford,True,0,0,0.0,0,0,0,False,0.0,Leeds,False,Nottingham Forest,,
Raphael Dias Belloli,Leeds,Nottingham Forest,False,0,0,0.0,0,0,0,False,0.0,Leeds,False,Manchester United,2.58,
Raphael Dias Belloli,Leeds,Manchester United,False,0,0,0.0,0,0,0,False,0.0,Leeds,True,Manchester United,1.66,
Raphael Dias Belloli,Leeds,Manchester United,True,0,0,0.0,0,0,0,False,0.0,Leeds,False,Everton,1.15,-0.63
Raphael Dias Belloli,Leeds,Everton,False,0,0,0.0,0,0,0,False,0.0,Leeds,True,Southampton,-3.43,-0.38
Raphael Dias Belloli,Leeds,Southampton,True,0,0,0.0,0,0,0,False,0.0,Leeds,False,Chelsea,-1.33,-0.72
Raphael Dias Belloli,Leeds,Chelsea,False,0,0,0.0,0,0,0,False,0.0,Leeds,True,Brighton,-4.64,-0.71
Raphael Dias Belloli,Leeds,Brighton,True,0,0,0.0,0,0,0,False,0.0,Leeds,False,Wolverhampton,-3.79,-0.46
Raphael Dias Belloli,Leeds,Wolverhampton,False,0,0,0.0,0,0,0,False,0.0,Leeds,False,Arsenal,0.14,-0.0
Raphael Dias Belloli,Leeds,Arsenal,False,0,0,0.0,0,0,0,False,0.0,Leeds,True,Nottingham Forest,1.75,
Raphael Dias Belloli,Leeds,Nottingham Forest,True,0,0,0.0,0,0,0,False,0.0,Leeds,True,Chelsea,-0.38,-0.25
Raphael Dias Belloli,Leeds,Chelsea,True,0,0,0.0,0,0,0,False,0.0,Leeds,True,Crystal Palace,1.78,
Raphael Dias Belloli,Leeds,Crystal Palace,True,0,0,0.0,0,0,0,False,0.0,Leeds,True,Liverpool,0.62,-0.53
Raphael Dias Belloli,Leeds,Liverpool,True,0,0,0.0,0,0,0,False,0.0,Leeds,False,Fulham,,1.37
Raphael Dias Belloli,Leeds,Fulham,False,0,0,0.0,0,0,0,False,0.0,Leeds,True,Leeds United,,
Raphael Dias Belloli,Leeds,Leeds United,True,0,0,0.0,0,0,0,False,0.0,Leeds,False,Bournemouth,0.09,0.19
Raphael Dias Belloli,Leeds,Bournemouth,False,0,0,0.0,0,0,0,False,0.0,Leeds,False,Manchester City,4.57,
Raphael Dias Belloli,Leeds,Manchester City,False,0,0,0.0,0,0,0,False,0.0,Leeds,True,Newcastle United,-0.68,
Raphael Dias Belloli,Leeds,Newcastle United,True,0,0,0.0,0,0,0,False,0.0,Leeds,False,West Ham,0.82,
Raphael Dias Belloli,Leeds,West Ham,False,0,0,0.0,0,0,0,False,0.0,Leeds,True,Tottenham,-4.61,1.07
Raphael Dias Belloli,Leeds,Tottenham,True,0,0,0.0,0,0,0,False,0.0,Leeds,False,Brighton,1.41,-0.39
Raphael Dias Belloli,Leeds,Brighton,False,0,0,0.0,0,0,0,False,0.0,Leeds,True,Everton,,0.34
Raphael Dias Belloli,Leeds,Everton,True,0,0,0.0,0,0,0,False,0.0,Leeds,False,Brentford,-0.35,-0.55
Raphael Dias Belloli,Leeds,Brentford,False,0,0,0.0,0,0,0,False,0.0,Leeds,True,Aston Villa,,
Raphael Dias Belloli,Leeds,Aston Villa,True,0,0,0.0,0,0,0,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
