name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Alejandro Garnacho,Man Utd,Brighton,2022-08-07,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,False,0.0,0.0,1.0,0,0,0,0,0,0,Man Utd,False,Everton,2.77,-0.63
Alejandro Garnacho,Man Utd,Everton,,False,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.0,0.5,0,0,0,0,0,0,Man Utd,True,Newcastle United,-2.6,0.73
Alejandro Garnacho,Man Utd,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.5,0.0,0.33,0,0,0,0,0,0,Man Utd,True,Tottenham,-2.03,1.07
Alejandro Garnacho,Man Utd,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.33,0.0,0.25,0,0,0,0,0,0,Man Utd,False,Chelsea,0.54,-0.72
Alejandro Garnacho,Man Utd,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,False,0.25,0.0,0.2,0,0,0,0,0,0,Man Utd,True,West Ham,-1.53,0.63
Alejandro Garnacho,Man Utd,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.17,0,0,0,0,0,2,Man Utd,False,Aston Villa,-0.56,0.59
Alejandro Garnacho,Man Utd,Aston Villa,2022-11-06,False,AML,64,0.0,0.08,0.0,0.0,2,1.0,0.0,4.7,0,0,3,False,0.0,0.0,9.29,0,0,0,0,0,5,Man Utd,False,Fulham,,1.37
Alejandro Garnacho,Man Utd,Fulham,2022-11-13,False,Sub,18,1.0,0.34,0.0,0.0,5,1.0,0.0,0.0,0,0,0,False,0.4,0.02,10.38,0,0,0,0,0,0,Man Utd,True,Nottingham Forest,,
Alejandro Garnacho,Man Utd,Nottingham Forest,2022-12-27,True,Sub,25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8,0,0,0,False,1.4,0.08,12.0,0,0,0,0,0,1,Man Utd,False,Wolverhampton,0.62,-0.46
Alejandro Garnacho,Man Utd,Wolverhampton,2022-12-31,False,AML,45,0.0,0.37,0.0,0.0,1,2.0,0.0,2.9,0,0,0,True,1.4,0.08,15.3,0,0,0,0,0,4,Man Utd,True,Bournemouth,,1.46
Alejandro Garnacho,Man Utd,Bournemouth,2023-01-03,True,Sub,45,0.0,0.21,1.0,0.41,4,3.0,1.0,6.6,0,0,0,False,1.6,0.16,18.0,0,0,0,0,0,0,Man Utd,False,Brentford,-2.69,-0.55
