name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Dango Ouattara,Bournemouth,Nottingham Forest,2023-01-21,True,MR,90,0,0.38,1,0.09,5,5,1,8.9,0,0,1,True,0.0,0.0,90.0,0,0,0,0,0,2,Bournemouth,False,Brighton,,-0.39
Dango Ouattara,Bournemouth,Brighton,2023-02-04,False,MR,90,0,0.27,0,0.0,2,4,0,4.7,0,0,1,True,5.0,1.38,90.0,0,0,0,0,0,7,Bournemouth,True,Newcastle United,,
Dango Ouattara,Bournemouth,Newcastle United,2023-02-11,True,MR,78,0,0.11,1,1.12,7,1,3,7.6,2,0,1,True,3.5,0.82,86.0,0,0,0,0,0,1,Bournemouth,False,Wolverhampton,,-0.46
Dango Ouattara,Bournemouth,Wolverhampton,2023-02-18,False,AMR,57,0,0.0,0,0.0,1,0,0,1.5,0,0,0,True,4.67,0.92,78.75,0,0,0,0,0,1,Bournemouth,True,Manchester City,,
Dango Ouattara,Bournemouth,Manchester City,2023-02-25,True,MR,90,0,0.08,0,0.03,1,1,1,2.7,0,0,4,True,3.75,0.69,81.0,0,0,0,0,0,2,Bournemouth,False,Arsenal,,-0.0
Dango Ouattara,Bournemouth,Arsenal,2023-03-04,False,MR,81,0,0.62,0,0.0,2,1,0,2.6,0,0,2,True,3.2,0.57,81.0,0,0,0,0,0,6,Bournemouth,True,Liverpool,,-0.53
Dango Ouattara,Bournemouth,Liverpool,2023-03-11,True,MR,90,0,0.56,1,0.36,6,1,1,6.3,0,1,0,True,2.6,0.41,82.29,0,0,0,0,0,2,Bournemouth,False,Aston Villa,,
Dango Ouattara,Bournemouth,Aston Villa,2023-03-18,False,MR,90,0,0.12,0,0.0,2,2,0,7.0,0,0,3,True,3.4,0.67,83.25,0,0,0,0,0,1,Bournemouth,True,Fulham,,-0.3
Dango Ouattara,Bournemouth,Fulham,2023-04-01,True,MR,45,0,0.08,0,0.0,1,1,0,0.6,0,0,1,True,2.4,0.48,79.0,0,0,0,0,0,2,Bournemouth,True,Brighton,,-0.71
Dango Ouattara,Bournemouth,Brighton,2023-04-04,True,ML,84,0,0.02,0,0.13,2,1,4,7.8,0,0,1,True,2.4,0.49,79.5,0,0,0,0,0,1,Bournemouth,False,Leeds United,,
Dango Ouattara,Bournemouth,Leeds United,2023-04-08,False,AML,37,0,0.0,0,0.11,1,0,1,3.1,0,0,0,True,2.6,0.48,75.64,0,0,0,0,0,8,Bournemouth,False,Tottenham,,-0.03
Dango Ouattara,Bournemouth,Tottenham,2023-04-15,False,Sub,11,1,0.18,0,0.03,8,1,1,6.8,2,0,1,False,2.4,0.36,70.25,0,0,0,0,0,1,Bournemouth,True,West Ham,,
Dango Ouattara,Bournemouth,West Ham,2023-04-23,True,Sub,29,0,0.05,0,0.06,1,3,2,3.6,0,0,1,False,2.8,0.08,67.08,0,0,0,0,0,1,Bournemouth,False,Southampton,,-1.07
Dango Ouattara,Bournemouth,Southampton,2023-04-27,False,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,0,0,False,2.6,0.07,62.36,0,0,0,0,0,2,Bournemouth,True,Leicester City,,
Dango Ouattara,Bournemouth,Leicester City,2023-04-30,True,AMR,90,0,0.04,0,0.0,2,1,0,4.6,0,0,1,True,2.6,0.05,64.2,0,0,0,0,0,2,Bournemouth,True,Chelsea,,-0.25
Dango Ouattara,Bournemouth,Chelsea,2023-05-06,True,AMR,90,0,0.69,0,0.16,2,2,3,8.4,0,0,3,True,2.6,0.06,65.81,0,0,0,0,0,2,Bournemouth,False,Crystal Palace,,
Dango Ouattara,Bournemouth,Crystal Palace,2023-05-13,False,AMR,72,0,0.01,0,0.0,2,1,0,2.7,0,0,2,True,2.8,0.19,66.18,0,0,0,0,0,1,Bournemouth,True,Manchester United,,
Dango Ouattara,Bournemouth,Manchester United,2023-05-20,True,Sub,24,0,0.0,0,0.32,1,0,1,2.1,0,0,0,False,1.6,0.16,63.83,0,0,0,0,0,2,Bournemouth,False,Everton,,-0.63
Dango Ouattara,Bournemouth,Everton,2023-05-28,False,AML,90,0,0.07,0,0.0,2,1,0,0.0,0,0,1,True,1.6,0.15,65.21,0,0,0,0,0,0,Bournemouth,True,West Ham,,
