name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Antony Matheus dos Santos,Man Utd,Everton,False,90,8,11.3,1,0,1,False,3.0,Man Utd,True,Newcastle United,-2.6,0.73
Antony Matheus dos Santos,Man Utd,Newcastle United,True,90,3,6.6,0,1,0,False,3.0,Man Utd,True,Tottenham,-2.03,1.07
Antony Matheus dos Santos,Man Utd,Tottenham,True,75,3,4.3,0,1,0,False,1.0,Man Utd,False,Chelsea,0.54,-0.72
Antony Matheus dos Santos,Man Utd,Chelsea,False,90,1,6.6,0,0,1,False,0.0,Man Utd,True,West Ham,-1.53,0.63
Antony Matheus dos Santos,Man Utd,West Ham,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Aston Villa,-0.56,0.59
Antony Matheus dos Santos,Man Utd,Aston Villa,False,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Fulham,,1.37
Antony Matheus dos Santos,Man Utd,Fulham,False,0,0,0.0,0,0,0,False,3.0,Man Utd,True,Nottingham Forest,,
Antony Matheus dos Santos,Man Utd,Nottingham Forest,True,64,3,2.4,0,1,0,True,3.0,Man Utd,False,Wolverhampton,0.62,-0.46
Antony Matheus dos Santos,Man Utd,Wolverhampton,False,90,3,10.6,0,1,0,True,0.0,Man Utd,True,Bournemouth,,1.46
Antony Matheus dos Santos,Man Utd,Bournemouth,True,0,0,0.0,0,0,0,False,1.0,Man Utd,True,Manchester City,1.57,-1.17
Antony Matheus dos Santos,Man Utd,Manchester City,True,45,1,0.3,0,0,1,False,3.0,Man Utd,False,Crystal Palace,1.16,0.13
Antony Matheus dos Santos,Man Utd,Crystal Palace,False,69,3,2.0,0,1,0,True,1.0,Man Utd,False,Arsenal,1.57,-0.0
Antony Matheus dos Santos,Man Utd,Arsenal,False,70,1,2.3,0,0,2,True,1.0,Man Utd,True,Crystal Palace,0.08,0.81
Antony Matheus dos Santos,Man Utd,Crystal Palace,True,80,1,2.4,0,0,1,True,0.0,Man Utd,True,Leicester City,-4.86,0.83
Antony Matheus dos Santos,Man Utd,Leicester City,True,0,0,0.0,0,0,0,False,0.0,Man Utd,False,Leicester City,-2.84,-0.05
Antony Matheus dos Santos,Man Utd,Leicester City,False,0,0,0.0,0,0,0,False,0.0,Man Utd,True,Leeds United,0.29,-0.79
Antony Matheus dos Santos,Man Utd,Leeds United,True,0,0,0.0,0,0,0,False,1.0,Man Utd,False,Liverpool,3.89,-1.33
Antony Matheus dos Santos,Man Utd,Liverpool,False,90,1,3.9,0,0,7,True,3.0,Man Utd,True,Southampton,-2.47,-0.38
Antony Matheus dos Santos,Man Utd,Southampton,True,73,3,3.3,0,1,0,True,3.0,Man Utd,False,Newcastle United,-0.43,-0.34
Antony Matheus dos Santos,Man Utd,Newcastle United,False,61,3,3.3,0,1,0,True,3.0,Man Utd,True,Brentford,-3.23,0.69
Antony Matheus dos Santos,Man Utd,Brentford,True,85,3,3.6,0,1,0,True,1.0,Man Utd,True,Everton,1.78,0.34
Antony Matheus dos Santos,Man Utd,Everton,True,59,1,9.0,0,0,0,True,14.0,Man Utd,False,Nottingham Forest,,
Antony Matheus dos Santos,Man Utd,Nottingham Forest,False,90,14,12.7,3,1,0,True,2.0,Man Utd,False,Tottenham,-2.94,-0.03
Antony Matheus dos Santos,Man Utd,Tottenham,False,70,2,0.0,0,0,1,True,1.0,Man Utd,True,Aston Villa,0.32,0.55
Antony Matheus dos Santos,Man Utd,Aston Villa,True,14,1,2.2,0,0,0,False,2.0,Man Utd,False,Brighton,,-0.39
Antony Matheus dos Santos,Man Utd,Brighton,False,75,2,5.7,0,1,0,True,2.0,Man Utd,False,West Ham,-1.27,0.14
Antony Matheus dos Santos,Man Utd,West Ham,False,73,2,7.3,0,0,1,True,6.0,Man Utd,True,Wolverhampton,0.61,-0.48
Antony Matheus dos Santos,Man Utd,Wolverhampton,True,90,6,11.1,0,1,0,True,3.0,Man Utd,False,Bournemouth,,0.19
Antony Matheus dos Santos,Man Utd,Bournemouth,False,85,3,3.7,0,1,0,True,1.0,Man Utd,True,Chelsea,,-0.25
Antony Matheus dos Santos,Man Utd,Chelsea,True,28,1,0.0,0,0,0,True,0.0,Man Utd,True,Fulham,,-0.3
Antony Matheus dos Santos,Man Utd,Fulham,True,0,0,0.0,0,0,0,False,6.0,Man Utd,True,Arsenal,-3.39,0.36
Antony Matheus dos Santos,Man Utd,Arsenal,True,57,6,6.5,0,0,0,False,7.0,Man Utd,False,Manchester City,-0.11,-1.26
Antony Matheus dos Santos,Man Utd,Manchester City,False,90,7,10.9,0,0,6,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
