name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Christian Pulisic,Chelsea,Everton,2022-08-06,False,Sub,25,0,0.12,0,0.0,1,1,0,0.6,0,0,0,False,0.0,0.0,25.0,6,2,6.09,1.28,0.06,8
Christian Pulisic,Chelsea,Wolverhampton,2022-10-08,True,AML,71,1,0.64,0,0.05,8,4,1,8.9,0,1,0,False,1.0,0.12,48.0,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,Brentford,2022-10-19,False,Sub,29,0,0.06,0,0.15,1,2,3,7.4,0,0,0,False,4.5,0.38,41.67,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,Manchester United,2022-10-22,True,Sub,16,0,0.0,0,0.0,1,0,0,0.1,0,0,1,False,3.33,0.27,35.25,6,2,6.09,1.28,0.06,2
Christian Pulisic,Chelsea,Brighton,2022-10-29,False,DMR,78,0,0.09,0,0.05,2,2,2,5.3,0,0,3,False,2.75,0.2,43.8,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,Arsenal,2022-11-06,True,Sub,12,0,0.0,0,0.0,1,0,0,0.1,0,0,0,False,2.6,0.18,38.5,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,Newcastle United,2022-11-12,False,Sub,45,0,0.0,0,0.0,1,0,0,0.5,0,0,1,False,2.6,0.16,39.43,6,2,6.09,1.28,0.06,3
Christian Pulisic,Chelsea,Bournemouth,2022-12-27,True,FWL,81,0,0.22,0,0.05,3,3,1,1.8,0,1,0,True,1.2,0.03,44.62,6,2,6.09,1.28,0.06,2
Christian Pulisic,Chelsea,Nottingham Forest,2023-01-01,False,FWL,86,0,0.11,0,0.04,2,1,1,4.2,0,0,1,True,1.6,0.06,49.22,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,Manchester City,2023-01-05,True,AML,21,0,0.09,0,0.0,1,1,0,1.9,0,0,0,True,1.8,0.08,46.4,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,Tottenham,2022-08-14,True,Sub,6,0,0.0,0,0.0,1,0,0,0.0,0,0,1,False,1.6,0.08,42.73,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,Leeds United,2023-03-11,False,Sub,17,0,0.0,0,0.0,1,0,0,0.3,0,0,0,False,1.6,0.08,40.58,6,2,6.09,1.28,0.06,3
Christian Pulisic,Chelsea,Everton,2023-03-18,True,FWR,61,0,0.0,0,0.04,3,0,1,3.2,0,1,0,True,1.6,0.08,42.15,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,Aston Villa,2023-04-01,True,Sub,10,0,0.02,0,0.0,1,1,0,2.5,0,0,0,False,1.6,0.04,39.86,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,Leicester City,2022-08-21,False,Sub,26,0,0.0,0,0.0,1,0,0,0.1,0,0,1,False,1.4,0.02,38.93,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,Wolverhampton,2023-04-08,False,Sub,29,0,0.0,0,0.0,1,0,0,0.4,0,0,0,False,1.4,0.0,38.31,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,Brighton,2023-04-15,True,AMR,55,0,0.11,0,0.0,1,1,0,1.0,0,0,1,True,1.4,0.0,39.29,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,Manchester City,2023-05-21,False,Sub,5,0,0.0,0,0.0,1,0,0,0.2,0,0,0,False,1.4,0.03,37.39,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,Manchester United,2023-05-25,False,Sub,26,0,0.0,0,0.0,1,0,0,1.0,0,0,2,False,1.0,0.03,36.79,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,Newcastle United,2023-05-28,True,Sub,2,0,0.35,0,0.0,1,1,0,0.0,0,0,0,False,1.0,0.02,35.05,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,Leeds United,2022-08-27,True,Sub,15,0,0.0,0,0.0,1,0,0,0.1,0,0,0,False,1.0,0.09,34.1,6,2,6.09,1.28,0.06,0
Christian Pulisic,Chelsea,Southampton,2022-08-30,False,Sub,24,0,0.0,0,0.0,0,0,0,0.6,0,0,0,False,1.0,0.09,33.64,6,2,6.09,1.28,0.06,1
Christian Pulisic,Chelsea,West Ham,2022-09-03,True,FW,59,0,0.07,0,0.03,1,1,2,5.4,0,0,0,False,0.8,0.07,34.74,6,2,6.09,1.28,0.06,4
Christian Pulisic,Chelsea,Crystal Palace,2022-10-01,False,Sub,6,0,0.0,1,0.02,4,0,1,3.5,0,0,0,False,0.8,0.08,33.54,6,2,6.09,1.28,0.06,
