name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Eberechi Eze,Crystal Palace,Arsenal,2022-08-05,True,AMC,85,0,0.38,0,0.0,2,1,0,3.6,0,0,2,False,0.0,0.0,85.0,1.0,1.0,0.45,0.97,0.05,10,Crystal Palace,True,Leicester City,-0.38
Eberechi Eze,Crystal Palace,Leicester City,2022-10-09,True,MC,90,1,0.4,0,0.63,10,3,2,9.9,3,0,1,False,2.0,0.38,87.5,1.0,1.0,0.45,0.97,0.05,3,Crystal Palace,False,Leeds United,2.13
Eberechi Eze,Crystal Palace,Leeds United,2022-10-15,False,MC,90,0,0.05,0,0.15,3,2,2,3.9,0,1,0,False,6.0,0.39,88.33,1.0,1.0,0.45,0.97,0.05,10,Crystal Palace,True,Wolverhampton,-2.67
Eberechi Eze,Crystal Palace,Wolverhampton,2022-10-18,True,MC,89,1,0.31,0,0.1,10,2,3,11.3,3,0,1,False,5.0,0.28,88.5,1.0,1.0,0.45,0.97,0.05,2,Crystal Palace,False,Everton,2.41
Eberechi Eze,Crystal Palace,Everton,2022-10-22,False,MC,90,0,0.16,0,0.17,2,2,4,8.0,0,0,3,False,6.25,0.29,88.8,1.0,1.0,0.45,0.97,0.05,3,Crystal Palace,True,Southampton,0.54
Eberechi Eze,Crystal Palace,Southampton,2022-10-29,True,AMC,62,0,0.06,0,0.07,3,3,2,5.0,0,1,0,False,5.4,0.26,84.33,1.0,1.0,0.45,0.97,0.05,6,Crystal Palace,False,West Ham,0.59
Eberechi Eze,Crystal Palace,West Ham,2022-11-06,False,AML,90,0,0.26,1,0.37,6,4,2,8.3,1,0,1,False,5.6,0.2,85.14,1.0,1.0,0.45,0.97,0.05,2,Crystal Palace,False,Nottingham Forest,
Eberechi Eze,Crystal Palace,Nottingham Forest,2022-11-12,False,FWL,77,0,0.03,0,0.0,2,1,0,2.0,0,0,1,True,4.8,0.37,84.12,1.0,1.0,0.45,0.97,0.05,1,Crystal Palace,True,Fulham,
Eberechi Eze,Crystal Palace,Fulham,2022-12-26,True,AML,59,0,0.0,0,0.07,1,0,1,1.8,0,0,1,True,4.6,0.36,81.33,1.0,1.0,0.45,0.97,0.05,8,Crystal Palace,False,Bournemouth,
Eberechi Eze,Crystal Palace,Bournemouth,2022-12-31,False,FWL,73,1,0.13,0,0.13,8,4,3,10.5,0,1,0,True,2.8,0.3,80.5,1.0,1.0,0.45,0.97,0.05,2,Crystal Palace,True,Tottenham,-5.01
Eberechi Eze,Crystal Palace,Tottenham,2023-01-04,True,AMC,73,0,0.09,0,0.12,2,2,3,7.7,0,0,4,True,4.0,0.3,79.82,1.0,1.0,0.45,0.97,0.05,6,Crystal Palace,False,Liverpool,7.24
Eberechi Eze,Crystal Palace,Liverpool,2022-08-15,False,ML,78,0,0.0,1,0.43,6,0,1,4.4,1,0,1,False,3.8,0.3,79.67,1.0,1.0,0.45,0.97,0.05,1,Crystal Palace,False,Chelsea,2.77
Eberechi Eze,Crystal Palace,Chelsea,2023-01-15,False,AML,69,0,0.03,0,0.06,1,1,1,2.1,0,0,1,True,3.8,0.25,78.85,1.0,1.0,0.45,0.97,0.05,1,Crystal Palace,True,Manchester United,-0.9
Eberechi Eze,Crystal Palace,Manchester United,2023-01-18,True,Sub,34,0,0.09,0,0.0,1,2,0,1.8,0,0,0,False,3.6,0.25,75.64,1.0,1.0,0.45,0.97,0.05,3,Crystal Palace,True,Newcastle United,1.62
Eberechi Eze,Crystal Palace,Newcastle United,2023-01-21,True,AMC,64,0,0.0,0,0.11,3,0,2,4.2,0,1,0,True,3.6,0.27,74.87,1.0,1.0,0.45,0.97,0.05,1,Crystal Palace,False,Manchester United,0.74
Eberechi Eze,Crystal Palace,Manchester United,2023-02-04,False,Sub,17,0,0.18,0,0.0,1,2,0,1.4,0,0,0,False,2.6,0.24,71.25,1.0,1.0,0.45,0.97,0.05,1,Crystal Palace,True,Brighton,-0.1
Eberechi Eze,Crystal Palace,Brighton,2023-02-11,True,Sub,19,0,0.03,0,0.0,1,1,0,0.2,0,0,0,False,2.4,0.26,68.18,1.0,1.0,0.45,0.97,0.05,9,Crystal Palace,False,Brentford,1.96
Eberechi Eze,Crystal Palace,Brentford,2023-02-18,False,Sub,27,1,0.56,0,0.0,9,1,0,7.9,3,0,1,False,1.4,0.07,65.89,1.0,1.0,0.45,0.97,0.05,1,Crystal Palace,True,Liverpool,3.6
Eberechi Eze,Crystal Palace,Liverpool,2023-02-25,True,Sub,19,0,0.0,0,0.0,1,0,0,0.7,0,0,0,False,3.0,0.17,63.42,1.0,1.0,0.45,0.97,0.05,1,Crystal Palace,False,Aston Villa,0.99
Eberechi Eze,Crystal Palace,Aston Villa,2023-03-04,False,AML,74,0,0.0,0,0.0,1,0,0,0.0,0,0,1,True,3.0,0.15,63.95,1.0,1.0,0.45,0.97,0.05,1,Crystal Palace,True,Manchester City,-0.0
Eberechi Eze,Crystal Palace,Manchester City,2023-03-11,True,Sub,10,0,0.04,0,0.0,1,1,0,0.5,0,0,0,False,2.6,0.15,61.38,1.0,1.0,0.45,0.97,0.05,1,Crystal Palace,False,Brighton,
Eberechi Eze,Crystal Palace,Brighton,2023-03-15,False,Sub,45,0,0.0,0,0.11,1,0,3,5.2,0,0,0,False,2.6,0.13,60.64,1.0,1.0,0.45,0.97,0.05,1,Crystal Palace,False,Arsenal,1.99
Eberechi Eze,Crystal Palace,Arsenal,2023-03-19,False,Sub,8,0,0.0,0,0.08,1,0,1,1.9,0,0,0,False,2.6,0.12,58.35,1.0,1.0,0.45,0.97,0.05,4,Crystal Palace,True,Leeds United,3.21
Eberechi Eze,Crystal Palace,Leeds United,2023-04-01,True,MC,90,0,0.18,0,0.16,4,5,3,9.6,0,0,1,True,1.0,0.01,59.67,1.0,1.0,0.45,0.97,0.05,3,Crystal Palace,True,Aston Villa,0.32
Eberechi Eze,Crystal Palace,Aston Villa,2022-08-20,True,MC,90,0,0.25,0,0.5,3,3,3,8.8,1,0,1,False,1.6,0.04,60.88,1.0,1.0,0.45,0.97,0.05,8,Crystal Palace,False,Leicester City,2.85
Eberechi Eze,Crystal Palace,Leicester City,2023-04-09,False,MC,90,1,0.5,0,0.16,8,1,3,11.8,1,0,1,True,2.0,0.09,62.0,1.0,1.0,0.45,0.97,0.05,16,Crystal Palace,False,Southampton,
Eberechi Eze,Crystal Palace,Southampton,2023-04-15,False,MC,90,2,0.57,0,0.0,16,3,0,11.5,3,1,0,True,3.4,0.18,63.04,1.0,1.0,0.45,0.97,0.05,3,Crystal Palace,True,Everton,-1.9
Eberechi Eze,Crystal Palace,Everton,2023-04-22,True,MC,90,0,0.04,0,0.0,3,1,0,2.8,0,1,0,True,6.4,0.3,64.0,1.0,1.0,0.45,0.97,0.05,2,Crystal Palace,False,Wolverhampton,
Eberechi Eze,Crystal Palace,Wolverhampton,2023-04-25,False,FWL,90,0,0.13,0,0.15,2,5,4,9.8,0,0,2,True,6.8,0.31,64.9,1.0,1.0,0.45,0.97,0.05,9,Crystal Palace,True,West Ham,
Eberechi Eze,Crystal Palace,West Ham,2023-04-29,True,MC,90,1,0.8,0,0.19,9,2,4,13.9,2,0,3,True,6.4,0.29,65.73,1.0,1.0,0.45,0.97,0.05,2,Crystal Palace,False,Tottenham,6.04
Eberechi Eze,Crystal Palace,Tottenham,2023-05-06,False,MC,90,0,0.12,0,0.0,2,2,0,1.8,0,0,1,True,7.6,0.4,66.52,1.0,1.0,0.45,0.97,0.05,16,Crystal Palace,True,Bournemouth,
Eberechi Eze,Crystal Palace,Bournemouth,2023-05-13,True,MC,90,2,0.7,0,0.04,16,3,1,14.3,3,1,0,True,6.4,0.33,67.25,1.0,1.0,0.45,0.97,0.05,5,Crystal Palace,False,Fulham,
Eberechi Eze,Crystal Palace,Fulham,2023-05-20,False,AMC,90,0,0.14,1,0.5,5,3,2,7.9,0,0,2,True,6.4,0.36,67.94,1.0,1.0,0.45,0.97,0.05,2,Crystal Palace,True,Nottingham Forest,
Eberechi Eze,Crystal Palace,Nottingham Forest,2023-05-28,True,AMC,90,0,0.39,0,0.06,2,4,2,0.0,0,0,1,True,6.8,0.58,68.59,1.0,1.0,0.45,0.97,0.05,5,Crystal Palace,False,Manchester City,-0.86
Eberechi Eze,Crystal Palace,Manchester City,2022-08-27,False,ML,90,0,0.0,1,0.09,5,0,2,5.1,0,0,4,False,6.8,0.63,69.2,1.0,1.0,0.45,0.97,0.05,3,Crystal Palace,True,Brentford,0.87
Eberechi Eze,Crystal Palace,Brentford,2022-08-30,True,MC,75,0,0.02,0,0.09,3,1,2,4.4,0,1,0,False,6.0,0.67,69.36,1.0,1.0,0.45,0.97,0.05,3,Crystal Palace,False,Newcastle United,1.9
Eberechi Eze,Crystal Palace,Newcastle United,2022-09-03,False,MC,61,0,0.07,0,0.06,3,1,1,3.0,0,1,0,False,6.2,0.65,69.14,1.0,1.0,0.45,0.97,0.05,2,Crystal Palace,True,Chelsea,1.2
Eberechi Eze,Crystal Palace,Chelsea,2022-10-01,True,MC,73,0,0.14,0,0.0,2,4,0,1.9,0,0,1,False,3.6,0.52,69.24,1.0,1.0,0.45,0.97,0.05,3,Crystal Palace,False,Sheffield,
