name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Boubacar Kamara,Aston Villa,Bournemouth,2022-08-06,False,MC,81,0.0,0.02,0.0,0.0,2,1.0,0.0,1.4,0,0,2,False,0.0,0.0,81.0,0,0,0,0,0,0,Aston Villa,False,Nottingham Forest,3.75
Boubacar Kamara,Aston Villa,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,False,2.0,0.02,40.5,0,0,0,0,0,0,Aston Villa,True,Chelsea,1.5
Boubacar Kamara,Aston Villa,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.01,27.0,0,0,0,0,0,0,Aston Villa,False,Fulham,1.52
Boubacar Kamara,Aston Villa,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.67,0.01,20.25,0,0,0,0,0,0,Aston Villa,True,Brentford,-1.66
Boubacar Kamara,Aston Villa,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,False,0.5,0.0,16.2,0,0,0,0,0,0,Aston Villa,False,Newcastle United,4.98
Boubacar Kamara,Aston Villa,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,13.5,0,0,0,0,0,1,Aston Villa,True,Manchester United,-0.48
Boubacar Kamara,Aston Villa,Manchester United,2022-11-06,True,Sub,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,False,0.0,0.0,13.29,0,0,0,0,0,1,Aston Villa,False,Brighton,-1.16
Boubacar Kamara,Aston Villa,Brighton,2022-11-13,False,MC,90,0.0,0.01,0.0,0.0,1,1.0,0.0,0.0,0,0,1,True,0.2,0.0,22.88,0,0,0,0,0,2,Aston Villa,True,Liverpool,0.66
Boubacar Kamara,Aston Villa,Liverpool,2022-12-26,True,MC,84,0.0,0.0,0.0,0.0,2,0.0,0.0,1.1,0,0,3,True,0.4,0.0,29.67,0,0,0,0,0,3,Aston Villa,False,Tottenham,-1.04
Boubacar Kamara,Aston Villa,Tottenham,2023-01-01,False,MC,90,0.0,0.0,0.0,0.02,3,0.0,1.0,4.2,0,1,0,True,0.8,0.0,35.7,0,0,0,0,0,2,Aston Villa,True,Wolverhampton,0.03
Boubacar Kamara,Aston Villa,Wolverhampton,2023-01-04,True,MC,90,0.0,0.04,0.0,0.0,2,1.0,0.0,1.2,0,0,1,True,1.4,0.0,40.64,0,0,0,0,0,2,Aston Villa,True,Everton,-2.45
Boubacar Kamara,Aston Villa,Everton,2022-08-13,True,DMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.9,0,0,1,False,1.8,0.01,44.75,0,0,0,0,0,4,Aston Villa,True,Leicester City,-0.22
Boubacar Kamara,Aston Villa,Leicester City,2023-01-13,True,MC,90,0.0,0.0,1.0,0.1,4,0.0,1.0,5.3,0,0,1,True,2.0,0.01,48.23,0,0,0,0,0,3,Aston Villa,False,Southampton,0.63
Boubacar Kamara,Aston Villa,Southampton,2023-01-21,False,MC,90,0.0,0.02,0.0,0.0,3,1.0,0.0,3.6,0,1,0,True,2.6,0.21,51.21,0,0,0,0,0,2,Aston Villa,True,Leeds United,0.83
Boubacar Kamara,Aston Villa,Leeds United,2023-02-04,True,MC,81,0.0,0.0,0.0,0.06,2,0.0,1.0,1.9,0,0,4,True,2.8,0.21,53.2,0,0,0,0,0,2,Aston Villa,False,Manchester City,2.54
Boubacar Kamara,Aston Villa,Manchester City,2023-02-12,False,MC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,0,3,True,2.6,0.21,55.5,0,0,0,0,0,2,Aston Villa,True,Arsenal,0.99
Boubacar Kamara,Aston Villa,Arsenal,2023-02-18,True,MC,90,0.0,0.0,0.0,0.03,2,0.0,1.0,3.1,0,0,4,True,2.6,0.2,57.53,0,0,0,0,0,3,Aston Villa,False,Everton,-1.12
Boubacar Kamara,Aston Villa,Everton,2023-02-25,False,MC,90,0.0,0.0,0.0,0.44,3,0.0,1.0,2.5,0,1,0,True,2.6,0.2,59.33,0,0,0,0,0,1,Aston Villa,True,Crystal Palace,-0.78
Boubacar Kamara,Aston Villa,Crystal Palace,2023-03-04,True,DMC,58,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,0,True,2.4,0.0,59.26,0,0,0,0,0,0,Aston Villa,False,West Ham,1.42
Boubacar Kamara,Aston Villa,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,False,2.0,0.0,56.3,0,0,0,0,0,0,Aston Villa,True,Bournemouth,-2.54
Boubacar Kamara,Aston Villa,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,False,1.6,0.0,53.62,0,0,0,0,0,0,Aston Villa,False,Chelsea,-0.25
Boubacar Kamara,Aston Villa,Chelsea,2023-04-01,False,MC,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0,0,0,True,1.2,0.0,53.23,0,0,0,0,0,0,Aston Villa,False,Leeds United,-1.09
Boubacar Kamara,Aston Villa,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.8,0.0,50.91,0,0,0,0,0,2,Aston Villa,False,Crystal Palace,2.46
Boubacar Kamara,Aston Villa,Crystal Palace,2022-08-20,False,MC,90,0.0,0.0,0.0,0.01,2,0.0,1.0,2.9,0,0,3,False,0.2,0.0,52.54,0,0,0,0,0,0,Aston Villa,True,Nottingham Forest,-1.71
Boubacar Kamara,Aston Villa,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,50.44,0,0,0,0,0,0,Aston Villa,True,Newcastle United,-1.18
Boubacar Kamara,Aston Villa,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,48.5,0,0,0,0,0,0,Aston Villa,False,Brentford,-0.06
Boubacar Kamara,Aston Villa,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,46.7,0,0,0,0,0,0,Aston Villa,True,Fulham,-2.12
Boubacar Kamara,Aston Villa,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,45.04,0,0,0,0,0,0,Aston Villa,False,Manchester United,0.18
Boubacar Kamara,Aston Villa,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,43.48,0,0,0,0,0,1,Aston Villa,False,Wolverhampton,1.16
Boubacar Kamara,Aston Villa,Wolverhampton,2023-05-06,False,Sub,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,False,0.0,0.0,42.2,0,0,0,0,0,1,Aston Villa,True,Tottenham,2.74
Boubacar Kamara,Aston Villa,Tottenham,2023-05-13,True,Sub,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,1,False,0.2,0.0,41.55,0,0,0,0,0,2,Aston Villa,False,Liverpool,0.36
Boubacar Kamara,Aston Villa,Liverpool,2023-05-20,False,DMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,0,1,True,0.4,0.0,43.06,0,0,0,0,0,2,Aston Villa,True,Brighton,-3.23
Boubacar Kamara,Aston Villa,Brighton,2023-05-28,True,DMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0,1,True,0.8,0.0,44.48,0,0,0,0,0,1,Aston Villa,True,West Ham,1.12
Boubacar Kamara,Aston Villa,West Ham,2022-08-28,True,MC,90,0.0,0.0,0.0,0.03,1,0.0,1.0,2.5,0,0,1,False,1.2,0.0,45.82,0,0,0,0,0,2,Aston Villa,False,Arsenal,0.89
Boubacar Kamara,Aston Villa,Arsenal,2022-08-31,False,MC,82,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,2,False,1.4,0.0,46.86,0,0,0,0,0,2,Aston Villa,True,Manchester City,-0.81
Boubacar Kamara,Aston Villa,Manchester City,2022-09-03,True,MC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.8,0,0,1,False,1.6,0.0,48.06,0,0,0,0,0,1,Aston Villa,True,Southampton,-4.0
Boubacar Kamara,Aston Villa,Southampton,2022-09-16,True,MC,43,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,0,False,1.8,0.0,47.92,0,0,0,0,0,0,Aston Villa,False,Leicester City,-2.22
Boubacar Kamara,Aston Villa,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,False,1.6,0.0,46.66,0,0,0,0,0,2,Aston Villa,False,Newcastle United,4.98
