name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Lucas Rodrigues Moura da Silva,Spurs,Fulham,False,0,0,0.0,0,0,0,False,0.0,Spurs,True,Manchester City,-0.19,-1.17
Lucas Rodrigues Moura da Silva,Spurs,Manchester City,True,0,0,0.0,0,0,0,False,0.0,Spurs,False,Leeds United,1.08,-0.8
Lucas Rodrigues Moura da Silva,Spurs,Leeds United,False,0,0,0.0,0,0,0,False,1.0,Spurs,True,West Ham,-1.58,0.63
Lucas Rodrigues Moura da Silva,Spurs,West Ham,True,1,1,0.0,0,0,0,False,0.0,Spurs,True,Chelsea,5.76,-0.25
Lucas Rodrigues Moura da Silva,Spurs,Chelsea,True,0,0,0.0,0,0,0,False,1.0,Spurs,False,Wolverhampton,-1.1,-0.46
Lucas Rodrigues Moura da Silva,Spurs,Wolverhampton,False,13,1,3.1,0,0,1,False,1.0,Spurs,True,Nottingham Forest,,
Lucas Rodrigues Moura da Silva,Spurs,Nottingham Forest,True,6,1,0.2,0,0,0,False,0.0,Spurs,False,Southampton,-0.01,-1.07
Lucas Rodrigues Moura da Silva,Spurs,Southampton,False,0,0,0.0,0,0,0,False,-2.0,Spurs,False,Everton,-0.37,-0.63
Lucas Rodrigues Moura da Silva,Spurs,Everton,False,6,-2,0.0,0,0,1,False,0.0,Spurs,True,Wolverhampton,-0.85,-0.48
Lucas Rodrigues Moura da Silva,Spurs,Wolverhampton,True,0,0,0.0,0,0,0,False,0.0,Spurs,True,Brighton,,-0.71
Lucas Rodrigues Moura da Silva,Spurs,Brighton,True,0,0,0.0,0,0,0,False,0.0,Spurs,True,Bournemouth,,1.46
Lucas Rodrigues Moura da Silva,Spurs,Bournemouth,True,0,0,0.0,0,0,0,False,0.0,Spurs,False,Newcastle United,0.79,-0.34
Lucas Rodrigues Moura da Silva,Spurs,Newcastle United,False,0,0,0.0,0,0,0,False,0.0,Spurs,True,Manchester United,5.3,0.38
Lucas Rodrigues Moura da Silva,Spurs,Manchester United,True,0,0,0.0,0,0,0,False,1.0,Spurs,False,Liverpool,,-1.33
Lucas Rodrigues Moura da Silva,Spurs,Liverpool,False,1,1,0.0,0,0,1,False,0.0,Spurs,True,Crystal Palace,-3.09,0.81
Lucas Rodrigues Moura da Silva,Spurs,Crystal Palace,True,0,0,0.0,0,0,0,False,0.0,Spurs,False,Aston Villa,,0.59
Lucas Rodrigues Moura da Silva,Spurs,Aston Villa,False,0,0,0.0,0,0,0,False,1.0,Spurs,True,Brentford,-3.15,0.69
Lucas Rodrigues Moura da Silva,Spurs,Brentford,True,24,1,2.5,0,0,1,False,6.0,Spurs,False,Leicester City,,-0.05
Lucas Rodrigues Moura da Silva,Spurs,Leicester City,False,1,6,0.0,0,0,0,False,0.0,Spurs,False,Nottingham Forest,-5.2,
Lucas Rodrigues Moura da Silva,Spurs,Nottingham Forest,False,0,0,0.0,0,0,0,False,0.0,Spurs,False,West Ham,2.68,0.14
Lucas Rodrigues Moura da Silva,Spurs,West Ham,False,0,0,0.0,0,0,0,False,0.0,Spurs,True,Fulham,-1.52,-0.3
Lucas Rodrigues Moura da Silva,Spurs,Fulham,True,0,0,0.0,0,0,0,False,0.0,Spurs,True,Leeds United,-5.34,-0.79
Lucas Rodrigues Moura da Silva,Spurs,Leeds United,True,0,0,0.0,0,0,0,False,0.0,Spurs,False,Arsenal,2.45,-0.0
Lucas Rodrigues Moura da Silva,Spurs,Arsenal,False,0,0,0.0,0,0,0,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
