name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Andros Townsend,Everton,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Manchester United,-3.63
Andros Townsend,Everton,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Tottenham,5.72
Andros Townsend,Everton,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Newcastle United,2.79
Andros Townsend,Everton,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Crystal Palace,-2.12
Andros Townsend,Everton,Crystal Palace,2022-10-22,True,ML,0,1.0,0.39,0.0,0.0,0,3.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Fulham,
Andros Townsend,Everton,Fulham,2022-10-29,False,FW,0,1.0,1.58,0.0,0.0,0,6.0,0.0,0.0,0,0,0,False,0.0,0.08,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Leeds United,-2.66
Andros Townsend,Everton,Leeds United,2022-11-05,True,FW,0,0.0,0.08,1.0,0.44,0,1.0,2.0,0.0,0,0,0,False,0.0,0.39,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Bournemouth,
Andros Townsend,Everton,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.61,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Wolverhampton,1.74
Andros Townsend,Everton,Wolverhampton,2022-12-26,True,FW,0,0.0,0.0,0.0,0.14,0,0.0,2.0,0.0,0,0,0,False,0.0,0.61,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Manchester City,1.57
Andros Townsend,Everton,Manchester City,2022-12-31,False,FW,0,0.0,0.12,0.0,0.0,0,2.0,0.0,0.0,0,0,0,False,0.0,0.61,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Brighton,-1.26
Andros Townsend,Everton,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.56,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Aston Villa,2.84
Andros Townsend,Everton,Aston Villa,2022-08-13,False,DML,0,0.0,0.12,0.0,0.0,0,2.0,0.0,0.0,0,0,0,False,0.0,0.24,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Southampton,-6.12
Andros Townsend,Everton,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.05,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,West Ham,2.96
Andros Townsend,Everton,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.05,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Arsenal,-2.74
Andros Townsend,Everton,Arsenal,2023-02-04,True,Sub,0,0.0,0.08,0.0,0.0,0,2.0,0.0,0.0,0,0,0,False,0.0,0.05,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Liverpool,0.23
Andros Townsend,Everton,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.04,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Leicester City,-6.39
Andros Townsend,Everton,Leicester City,2023-02-18,True,FWL,0,0.0,0.0,0.0,0.02,0,0.0,1.0,0.0,0,0,0,False,0.0,0.04,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Aston Villa,0.09
Andros Townsend,Everton,Aston Villa,2023-02-25,True,FW,0,0.0,0.12,1.0,0.26,0,2.0,1.0,0.0,0,0,0,False,0.0,0.02,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Arsenal,3.18
Andros Townsend,Everton,Arsenal,2023-03-01,False,FW,0,0.0,0.14,1.0,0.54,0,1.0,1.0,0.0,0,0,0,False,0.0,0.24,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Nottingham Forest,
Andros Townsend,Everton,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.47,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Brentford,-2.68
Andros Townsend,Everton,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.45,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Chelsea,-1.5
Andros Townsend,Everton,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.45,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Tottenham,1.66
Andros Townsend,Everton,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.45,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Nottingham Forest,1.11
Andros Townsend,Everton,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.23,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Manchester United,-2.79
Andros Townsend,Everton,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Fulham,
Andros Townsend,Everton,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Crystal Palace,1.58
Andros Townsend,Everton,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Newcastle United,
Andros Townsend,Everton,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Leeds United,
Andros Townsend,Everton,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Brighton,-5.19
Andros Townsend,Everton,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Manchester City,
Andros Townsend,Everton,Manchester City,2023-05-14,True,Sub,0,0.0,0.17,0.0,0.08,0,2.0,2.0,0.0,0,0,0,False,0.0,0.0,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Wolverhampton,0.33
Andros Townsend,Everton,Wolverhampton,2023-05-20,False,FWL,0,0.0,0.08,0.0,0.12,0,2.0,1.0,0.0,0,0,0,False,0.0,0.03,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Bournemouth,
Andros Townsend,Everton,Bournemouth,2023-05-28,True,FWL,0,0.0,0.12,2.0,0.47,0,2.0,2.0,0.0,0,0,0,False,0.0,0.05,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Brentford,1.71
Andros Townsend,Everton,Brentford,2022-08-27,False,AMC,0,0.0,0.21,1.0,0.15,0,2.0,2.0,0.0,0,0,0,False,0.0,0.47,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Leicester City,-1.63
Andros Townsend,Everton,Leicester City,2022-08-30,False,FW,0,0.0,0.05,0.0,0.05,0,1.0,1.0,0.0,0,0,0,False,0.0,0.72,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,Liverpool,0.76
Andros Townsend,Everton,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.73,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,True,West Ham,0.7
Andros Townsend,Everton,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.69,0.0,3.0,2.0,2.27,2.86,0.05,0,Everton,False,Southampton,-1.98
Andros Townsend,Everton,Southampton,2022-10-01,False,AMC,0,3.0,1.54,0.0,0.0,0,4.0,0.0,0.0,0,0,0,False,0.0,0.68,0.0,3.0,2.0,2.27,2.86,0.05,1,Luton,False,Aston Villa,
