name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Jordan Henderson,Liverpool,Fulham,2022-08-06,False,MC,90,0,0.04,0,0.55,2,2,2,5.1,0,0,2,False,0.0,0.0,90.0,2,5,1.38,4.19,0.04,2
Jordan Henderson,Liverpool,Arsenal,2022-10-09,False,DMC,90,0,0.04,0,0.04,2,1,1,4.0,0,0,3,False,2.0,0.04,90.0,2,5,1.38,4.19,0.04,1
Jordan Henderson,Liverpool,Manchester City,2022-10-16,True,Sub,17,0,0.02,0,0.04,1,1,1,1.5,0,0,0,False,2.0,0.04,65.67,2,5,1.38,4.19,0.04,3
Jordan Henderson,Liverpool,West Ham,2022-10-19,True,MC,90,0,0.08,0,0.08,3,2,2,5.8,0,1,0,False,1.67,0.03,71.75,2,5,1.38,4.19,0.04,1
Jordan Henderson,Liverpool,Nottingham Forest,2022-10-22,False,Sub,28,0,0.0,0,0.0,1,0,0,0.7,0,0,0,False,2.0,0.04,63.0,2,5,1.38,4.19,0.04,1
Jordan Henderson,Liverpool,Leicester City,2022-10-29,True,Sub,29,0,0.07,0,0.0,1,2,0,2.8,0,0,1,False,1.8,0.03,57.33,2,5,1.38,4.19,0.04,1
Jordan Henderson,Liverpool,Tottenham,2022-11-06,False,Sub,16,0,0.0,0,0.0,1,0,0,0.2,0,0,0,False,1.6,0.04,51.43,2,5,1.38,4.19,0.04,2
Jordan Henderson,Liverpool,Aston Villa,2022-12-26,False,MC,78,0,0.03,0,0.08,2,1,1,4.4,0,0,1,True,1.4,0.03,54.75,2,5,1.38,4.19,0.04,2
Jordan Henderson,Liverpool,Leeds United,2022-12-30,True,MC,90,0,0.07,0,0.0,2,2,0,3.0,0,0,1,True,1.6,0.04,58.67,2,5,1.38,4.19,0.04,1
Jordan Henderson,Liverpool,Crystal Palace,2022-08-15,True,Sub,27,0,0.0,0,0.02,1,0,1,2.4,0,0,0,False,1.4,0.03,55.5,2,5,1.38,4.19,0.04,1
Jordan Henderson,Liverpool,Brighton,2023-01-14,False,MC,68,0,0.0,0,0.0,1,0,0,0.7,0,0,2,True,1.4,0.03,56.64,2,5,1.38,4.19,0.04,1
Jordan Henderson,Liverpool,Chelsea,2023-01-21,True,Sub,8,0,0.0,0,0.05,1,0,1,1.4,0,0,0,False,1.4,0.02,52.58,2,5,1.38,4.19,0.04,1
Jordan Henderson,Liverpool,Wolverhampton,2023-02-04,False,Sub,25,0,0.0,0,0.0,1,0,0,0.5,0,0,1,False,1.4,0.02,50.46,2,5,1.38,4.19,0.04,3
Jordan Henderson,Liverpool,Everton,2023-02-13,True,MC,79,0,0.0,0,0.0,3,0,0,1.4,0,1,0,True,1.2,0.01,52.5,2,5,1.38,4.19,0.04,1
Jordan Henderson,Liverpool,Newcastle United,2023-02-18,False,MC,58,0,0.01,0,0.0,1,1,0,1.7,0,0,0,True,1.4,0.0,52.87,2,5,1.38,4.19,0.04,2
Jordan Henderson,Liverpool,Crystal Palace,2023-02-25,False,MC,90,0,0.0,0,0.0,2,0,0,1.6,0,1,0,True,1.4,0.0,55.19,2,5,1.38,4.19,0.04,1
Jordan Henderson,Liverpool,Wolverhampton,2023-03-01,True,Sub,11,0,0.0,0,0.0,1,0,0,0.4,0,0,0,False,1.6,0.0,52.59,2,5,1.38,4.19,0.04,6
Jordan Henderson,Liverpool,Manchester United,2023-03-05,True,MC,77,0,0.07,1,0.13,6,1,1,5.5,0,1,0,True,1.6,0.0,53.94,2,5,1.38,4.19,0.04,1
Jordan Henderson,Liverpool,Bournemouth,2023-03-11,False,Sub,25,0,0.0,0,0.0,1,0,0,1.3,0,0,0,False,2.6,0.22,52.42,2,5,1.38,4.19,0.04,2
Jordan Henderson,Liverpool,Manchester City,2023-04-01,False,MC,90,0,0.0,0,0.0,2,0,0,0.9,0,0,4,True,2.2,0.22,54.3,2,5,1.38,4.19,0.04,3
Jordan Henderson,Liverpool,Chelsea,2023-04-04,False,MC,90,0,0.01,0,0.0,3,1,0,1.3,0,1,0,True,2.4,0.21,56.0,2,5,1.38,4.19,0.04,1
Jordan Henderson,Liverpool,Manchester United,2022-08-22,False,MC,58,0,0.05,0,0.06,1,1,1,3.0,0,0,2,False,2.6,0.22,56.09,2,5,1.38,4.19,0.04,5
