name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Wes Foderingham,GK,West Ham,0,0,0.0,0,2024-09-14,0,,0,0,0,16153,0,0,False
Wes Foderingham,GK,West Ham,0,0,0.0,0,2024-11-02,0,,0,0,0,15556,0,0,False
Wes Foderingham,GK,West Ham,0,0,0.0,0,2024-08-24,0,,0,0,0,15298,0,0,False
Wes Foderingham,GK,West Ham,0,0,0.0,0,2024-10-05,0,,0,0,0,15748,0,0,True
Wes Foderingham,GK,West Ham,0,0,0.0,0,2024-10-19,0,,0,0,0,15792,0,0,False
Wes Foderingham,GK,West Ham,0,0,0.0,0,2024-09-21,0,,0,0,0,16083,0,0,True
Wes Foderingham,GK,West Ham,0,0,0.0,0,2024-08-17,0,,0,0,0,14365,0,0,True
Wes Foderingham,GK,West Ham,0,0,0.0,0,2024-09-28,0,,0,0,0,15822,0,0,False
Wes Foderingham,GK,West Ham,0,0,0.0,0,2024-11-09,0,,0,0,0,15350,0,0,True
Wes Foderingham,GK,West Ham,0,0,0.0,0,2024-10-27,0,,0,0,0,15680,0,0,True
Wes Foderingham,GK,West Ham,0,0,0.0,0,2024-08-31,0,,0,0,0,15140,0,0,True
