name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Robert Sánchez,GK,Chelsea,0,0,1.92,2,2024-08-25,90,Wolverhampton,0,0,2,312954,1,1,False
Robert Sánchez,GK,Chelsea,0,0,0.77,2,2024-08-18,90,Manchester City,0,0,3,226022,1,2,True
Robert Sánchez,GK,Chelsea,2,1,0.85,0,2024-09-21,90,West Ham,0,0,7,689266,1,10,False
Robert Sánchez,GK,Chelsea,0,0,1.98,1,2024-11-03,90,Manchester United,0,0,3,1238532,1,3,False
Robert Sánchez,GK,Chelsea,0,0,0.85,1,2024-10-06,90,Nottingham Forest,0,0,8,1272266,1,4,True
Robert Sánchez,GK,Chelsea,0,0,1.11,2,2024-09-28,90,Brighton,0,0,4,1135966,1,2,True
Robert Sánchez,GK,Chelsea,0,0,0.99,1,2024-11-10,90,Arsenal,0,0,2,1213315,1,2,True
Robert Sánchez,GK,Chelsea,0,0,1.94,2,2024-10-20,90,Liverpool,0,0,3,1249875,1,2,False
Robert Sánchez,GK,Chelsea,3,1,1.78,0,2024-09-14,90,Bournemouth,0,1,7,436336,1,15,False
Robert Sánchez,GK,Chelsea,0,0,0.44,1,2024-09-01,90,Crystal Palace,0,0,2,388986,1,2,True
Robert Sánchez,GK,Chelsea,0,0,1.92,1,2024-10-27,90,Newcastle United,0,0,1,1263321,1,1,True
