name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Dominic Solanke-Mitchell,FWD,Spurs,0,9.5,2024-08-19,90,Leicester City,2587953,1,2,False
Dominic Solanke-Mitchell,FWD,Spurs,0,0.0,2024-08-24,0,Everton,1825260,0,0,True
Dominic Solanke-Mitchell,FWD,Spurs,0,0.0,2024-09-01,0,Newcastle United,1026784,0,0,False
Dominic Solanke-Mitchell,FWD,Spurs,0,2.4,2024-10-19,80,West Ham,1456142,1,2,True
Dominic Solanke-Mitchell,FWD,Spurs,0,14.0,2024-09-29,90,Manchester United,922429,1,6,False
Dominic Solanke-Mitchell,FWD,Spurs,3,13.5,2024-11-03,90,Aston Villa,1160217,1,16,True
Dominic Solanke-Mitchell,FWD,Spurs,0,1.7,2024-09-15,90,Arsenal,697234,1,2,True
Dominic Solanke-Mitchell,FWD,Spurs,0,2.3,2024-10-27,90,Crystal Palace,1398344,1,2,False
Dominic Solanke-Mitchell,FWD,Spurs,0,6.6,2024-11-10,90,Ipswich Town,1853239,1,2,True
Dominic Solanke-Mitchell,FWD,Spurs,0,9.9,2024-09-21,87,Brentford,811901,1,6,True
Dominic Solanke-Mitchell,FWD,Spurs,0,3.6,2024-10-06,90,Brighton,1173693,1,5,False
Dominic Solanke-Mitchell,FWD,Spurs,0,6.2,2024-11-23,90,Manchester City,1408248,1,5,False
